FPOGX,FPOGY,FPOGD
9,2,0.29474
9,0,0.2796
9,2,0.21335
9,8,0.54211
11,12,0.52472
11,13,0.49258
11,13,0.57489
9,13,0.21341
8,5,0.34503
7,4,0.27936
6,5,0.34482
5,5,0.34497
11,5,0.62396
12,7,0.263
12,8,0.41061
12,15,0.23019
12,15,0.23001
10,3,0.24652
11,5,0.36111
11,14,0.47626
10,4,0.427
11,14,0.64059
9,1,0.32858
10,4,0.31219
11,9,0.37784
11,11,0.59125
10,12,0.19711
9,3,0.44379
9,4,0.06561
10,14,0.32861
9,13,0.29593
9,10,0.21335
9,11,0.21347
9,16,0.3446
6,16,0.24652
6,4,0.54193
11,13,0.3779
11,12,0.65686
11,10,0.24661
11,5,0.44336
11,13,0.22986
11,11,0.27951
11,8,0.23016
11,5,0.32962
11,9,0.3941
7,17,0.32883
7,14,0.21387
11,8,0.37772
10,8,0.36111
6,15,0.4108
5,16,0.41092
5,13,0.26288
8,11,0.19702
11,11,0.34482
10,9,0.24661
10,4,0.4931
11,9,0.32849
11,10,0.29593
11,10,0.46005
10,9,0.22977
6,14,0.34525
6,16,0.29575
7,7,0.22983
7,5,0.52548
8,16,0.52563
9,16,0.49286
9,9,0.32874
9,13,0.2135
8,17,0.27896
7,16,0.41049
10,9,0.24655
5,14,0.27911
8,4,0.24612
8,7,0.09875
7,17,0.24643
6,17,0.37787
8,3,0.2135
7,3,0.29575
6,16,0.32877
7,15,0.29535
10,10,0.27936
6,12,0.37775
7,9,0.31213
7,16,0.70615
6,16,0.32846
7,16,0.32864
7,15,0.41061
6,12,0.31223
7,16,0.50909
6,9,0.26273
7,16,0.42712
8,17,0.36142
7,17,0.72275
7,16,0.88705
7,16,1.14996
7,16,0.59125
8,17,0.27914
8,13,0.19699
9,6,0.31201
9,16,0.52573
9,16,0.45987
8,17,0.23013
10,15,0.23013
9,13,0.21347
9,17,0.68973
8,17,0.45975
8,17,0.39426
7,6,0.36124
7,7,0.22998
10,15,0.2959
9,15,0.27924
9,15,0.29572
11,12,0.11484
11,12,0.26276
9,13,0.26294
11,12,0.19727
10,12,0.29617
9,14,0.32837
9,10,0.26303
9,13,0.36111
9,14,0.34497
10,10,0.31213
10,13,0.62424
10,13,0.37759
7,14,0.27899
6,13,0.21362
7,11,0.26282
10,11,0.21381
9,13,0.50909
10,12,0.42725
9,11,0.54239
10,12,0.24625
10,10,0.44336
9,10,0.45981
10,9,0.34525
11,9,0.54211
9,10,0.49277
9,10,0.96924
9,9,0.31158
7,11,0.46002
7,11,0.37802
7,11,0.21338
7,6,0.47626
7,9,0.59152
7,10,0.42725
6,13,0.57523
7,15,0.54184
7,13,0.36139
