FPOGX,FPOGY,FPOGD
10,6,0.22963
5,6,0.26286
2,12,0.2791
12,14,0.21362
16,14,0.55904
12,12,0.21362
6,13,0.2301
3,14,0.36182
13,10,0.41058
17,11,0.27927
13,11,0.19699
8,10,0.21347
4,6,0.23001
3,4,0.31198
12,11,0.21387
17,13,0.493
10,8,0.19702
8,6,0.26277
3,12,0.21382
3,11,0.4597
13,12,0.50981
9,13,0.21364
4,13,0.24646
1,13,0.21335
15,10,0.27939
16,10,0.31227
13,9,0.2135
7,10,0.23
2,13,0.19711
2,13,0.24651
13,8,0.26276
16,9,0.50917
12,12,0.24649
6,11,0.21362
3,6,0.23004
2,5,0.26282
13,8,0.29559
15,10,0.29575
9,14,0.29547
3,13,0.427
15,7,0.26289
16,7,0.31186
17,5,0.29562
11,5,0.24637
5,11,0.22971
3,12,0.32852
11,11,0.21353
17,9,0.26276
12,7,0.19711
9,5,0.21378
3,4,0.27939
0,5,0.21347
16,9,0.24615
17,8,0.50934
14,7,0.22989
9,4,0.21365
5,3,0.24649
5,3,0.04926
18,18,0.21381
12,5,0.24649
14,9,0.29575
9,12,0.22968
5,11,0.21362
4,10,0.345
14,6,0.18076
17,8,0.427
10,9,0.2135
6,10,0.26288
3,10,0.39438
11,10,0.46021
11,8,0.57501
7,9,0.19699
3,10,0.27927
3,10,0.75577
7,10,0.44357
4,12,0.24615
2,10,0.26285
2,9,0.04926
12,3,0.55832
17,8,0.29578
12,11,0.21378
8,14,0.22992
4,15,0.21353
0,19,0.23001
14,11,0.31238
17,14,0.29562
10,15,0.23044
7,14,0.21353
4,13,0.24655
3,13,0.29575
14,7,0.24652
17,7,0.47665
14,5,0.19702
5,15,0.2793
3,13,0.24634
4,12,0.21359
11,11,0.16428
17,9,0.31223
14,9,0.2135
8,10,0.22989
3,11,0.37787
6,10,0.1973
15,7,0.24658
17,8,0.42715
12,13,0.21362
7,10,0.2135
3,5,0.41074
11,10,0.08212
16,12,0.27911
10,11,0.21378
5,10,0.21359
2,9,0.37759
12,8,0.21323
16,7,0.54211
9,7,0.24652
6,6,0.21332
3,8,0.41071
11,6,0.04919
17,10,0.32806
15,7,0.21362
8,6,0.19714
4,13,0.29565
2,10,0.23001
6,6,0.22998
16,7,0.3446
9,8,0.22989
5,10,0.24628
4,9,0.24637
14,7,0.21368
15,6,0.27911
15,10,0.26285
9,10,0.23001
5,6,0.23013
5,6,0.29562
16,7,0.21402
16,7,0.24741
15,7,0.29575
9,4,0.22974
5,3,0.22998
4,3,0.32858
15,8,0.26288
17,9,0.42697
10,6,0.21365
4,3,0.26285
3,2,0.21338
4,4,0.04926
16,13,0.27927
17,8,0.19711
17,5,0.36127
6,8,0.19711
2,12,0.34488
10,5,0.21365
13,4,0.08215
14,10,0.32874
10,11,0.24664
6,12,0.21353
4,12,0.27939
13,3,0.34479
14,5,0.21365
17,8,0.39438
12,12,0.2135
8,11,0.2135
5,8,0.19711
3,6,0.345
9,5,0.27924
15,10,0.31198
7,13,0.27939
5,11,0.27911
2,7,0.22983
13,8,0.21362
14,11,0.32852
9,13,0.23004
6,12,0.24637
2,12,0.39426
11,8,0.24655
14,9,0.24649
16,10,0.34515
8,9,0.27905
6,4,0.09851
6,19,0.36139
6,18,0.37772
11,2,0.37811
11,1,0.49173
