FPOGX,FPOGY,FPOGD
9,0,0.24646
9,2,0.23004
8,13,0.31207
6,10,0.24603
8,9,0.55853
9,10,0.22974
10,11,0.45996
10,7,0.39459
10,10,0.4588
11,10,0.29584
9,9,0.59143
9,2,0.32849
9,3,0.22998
9,8,0.263
6,11,0.26288
6,10,0.27942
5,10,0.24634
6,4,0.37781
6,11,0.22986
6,10,0.32861
6,8,0.54242
7,8,0.32855
7,8,0.27924
7,8,0.45984
7,9,0.73914
6,8,0.13129
7,7,0.96936
8,8,0.18073
7,8,0.26263
7,7,0.36121
9,8,0.6897
9,7,0.24664
9,6,0.45959
10,6,0.36084
9,7,0.29614
7,7,0.65662
7,6,0.54218
6,6,0.28088
6,6,0.55841
7,6,0.62439
8,5,0.39429
8,5,0.41089
9,10,0.19714
10,9,0.21338
10,6,0.45996
8,5,0.36121
7,5,0.32825
9,4,0.65698
7,5,0.72278
8,4,0.49304
9,4,0.06604
11,11,0.31213
7,4,0.44397
9,2,0.5094
9,2,0.44312
8,3,0.92114
8,3,0.47632
10,2,1.49487
9,3,0.34521
10,8,0.27783
10,11,0.46008
11,11,0.26294
11,12,0.69019
14,13,0.11499
15,17,0.40979
9,6,0.24634
9,4,0.2959
8,4,0.22998
6,4,0.24634
5,4,0.16418
6,5,0.60779
6,7,0.47656
8,9,0.2135
8,16,0.27954
6,15,0.2301
6,5,0.42761
6,4,0.16431
6,16,0.42712
7,4,0.60791
7,18,0.29553
7,16,0.39417
7,6,0.68958
7,16,0.72278
9,16,0.26257
11,17,0.59155
11,15,0.29565
10,13,0.21362
10,10,0.32861
10,13,0.19727
10,17,0.36121
11,12,0.16443
11,3,0.26294
11,8,0.19727
11,17,0.45996
11,16,0.29517
7,15,0.29602
6,15,0.34473
7,15,0.27979
5,15,0.59143
6,16,0.18066
6,3,0.24634
5,5,0.42712
5,14,0.59131
8,15,0.4928
8,11,0.21399
8,4,0.2627
8,14,0.41028
7,14,0.34534
5,13,1.44531
8,13,0.27917
10,15,0.21375
10,15,0.2959
7,12,0.6897
8,13,0.32849
6,12,0.44336
5,9,0.2793
6,9,0.19727
10,15,0.27942
11,16,0.59119
11,14,0.36157
11,14,0.70642
10,17,0.23022
11,12,0.36157
11,14,0.46008
10,12,0.3783
8,12,0.26257
8,12,0.44336
7,11,0.88696
9,12,0.36133
10,11,0.36157
8,10,0.31213
9,13,0.41089
8,9,0.8717
10,12,0.31226
10,8,0.39417
10,10,0.04944
