FPOGX,FPOGY,FPOGD
5,16,0.90387
6,17,0.22986
8,19,0.21338
10,16,0.39423
9,14,0.19714
9,5,0.26318
9,17,0.31213
7,17,0.2464
5,17,0.26276
7,6,0.21356
7,7,0.24622
8,17,0.68988
6,18,0.24652
6,18,0.2301
6,16,0.36127
4,10,0.32861
5,17,0.47632
6,12,0.19739
7,5,0.54224
6,15,0.27924
6,14,0.36133
6,15,0.39423
7,6,0.24603
6,9,0.21362
6,15,0.36163
8,15,0.27942
8,8,0.29565
9,16,0.34503
7,15,0.26276
7,14,0.47662
8,14,0.37775
8,14,0.31226
10,15,0.49286
10,13,0.06604
11,5,0.32874
11,14,0.27924
10,14,0.29553
10,15,0.31213
8,15,0.36163
8,14,0.54187
9,8,0.29584
8,12,0.19714
8,13,0.37775
8,8,0.31226
9,13,0.32928
8,12,0.37775
8,5,0.24652
9,8,0.19696
10,11,0.36139
11,11,0.36145
11,7,0.34485
11,12,0.26276
9,13,0.21356
6,13,0.77209
8,11,0.31226
10,11,0.29559
9,11,0.34485
10,12,0.26276
6,15,0.13135
10,10,0.263
11,11,0.52576
11,10,0.27924
10,7,0.29559
10,6,0.27924
8,12,0.22998
6,12,0.24622
8,10,0.2793
9,9,0.37787
9,7,0.60773
9,9,0.24646
6,12,0.39453
5,6,0.39417
5,15,0.57489
5,14,0.55841
7,15,0.26288
10,13,0.41052
9,12,0.45978
10,10,0.39453
9,13,0.44348
11,12,0.73914
11,11,0.32861
11,12,0.31226
11,11,0.4599
7,15,0.34491
5,17,0.31207
9,10,0.31201
9,9,0.08203
8,13,0.57489
7,15,0.24609
6,16,0.41064
5,16,0.31201
6,15,0.36145
5,16,0.34479
5,17,0.57513
5,17,0.6076
10,14,0.2301
7,14,0.34503
9,11,0.49274
9,12,0.32861
7,14,0.46008
8,10,0.26288
7,6,0.2959
8,12,0.96924
8,11,0.29541
9,11,0.21338
10,13,0.32837
9,14,0.22986
5,16,0.2959
7,15,0.2464
10,11,0.55878
9,10,0.7066
8,12,0.47687
8,10,0.27911
7,3,0.59137
7,11,0.37787
8,12,0.22998
11,12,0.39417
10,11,0.31238
10,8,0.08209
10,2,0.42719
6,16,0.29559
7,14,0.21381
9,11,0.24622
5,16,0.34491
5,14,0.21344
6,11,0.42712
6,14,0.31219
6,9,0.26306
5,17,0.427
5,17,0.29553
5,17,0.4436
10,13,0.21375
6,4,0.55859
6,16,0.62421
6,16,0.36139
11,15,0.36139
5,16,0.26276
9,12,0.2793
9,10,0.39423
9,10,0.57471
9,9,0.37781
9,10,0.2627
4,19,0.52551
4,19,0.41083
11,2,0.44348
12,0,0.29602
12,0,0.14789
