FPOGX,FPOGY,FPOGD
4,8,0.2135
12,5,0.41061
16,4,0.19739
16,5,0.2627
9,9,0.19714
2,14,0.37787
3,13,0.21359
10,12,0.21344
14,13,0.19678
17,14,0.41049
10,11,0.19705
6,6,0.21323
2,5,0.39426
5,6,0.19693
13,8,0.19696
17,13,0.26303
16,11,0.21332
10,6,0.21371
4,10,0.19684
1,15,0.24622
2,14,0.23001
11,4,0.24689
18,11,0.26282
18,14,0.2959
10,5,0.21371
5,5,0.22989
2,7,0.32864
8,8,0.16382
17,12,0.39426
14,11,0.21362
3,12,0.31235
2,11,0.39417
17,11,0.29565
17,14,0.27908
9,5,0.32834
3,11,0.22986
2,16,0.31201
10,9,0.27924
16,7,0.21365
17,6,0.31198
8,7,0.19699
3,8,0.21359
2,6,0.32822
7,5,0.19711
14,9,0.24637
17,10,0.24625
11,12,0.1972
4,15,0.22986
2,15,0.54178
11,9,0.21356
17,11,0.24667
18,13,0.29562
7,7,0.21375
4,5,0.27939
2,8,0.26276
5,12,0.19714
13,12,0.19711
17,11,0.21356
17,9,0.22989
9,4,0.263
5,5,0.31219
2,8,0.32858
9,7,0.22986
16,12,0.24655
17,12,0.27914
10,5,0.32822
3,13,0.26288
2,11,0.36139
9,9,0.19708
15,8,0.19711
17,11,0.24643
8,9,0.19711
3,4,0.3125
2,5,0.42734
12,10,0.31207
18,12,0.32861
9,5,0.26324
6,8,0.19699
1,13,0.32913
4,10,0.21359
13,6,0.21353
17,5,0.19647
17,5,0.24557
10,4,0.21332
6,5,0.19714
2,9,0.26288
3,8,0.2132
9,5,0.19705
18,11,0.23016
18,7,0.2135
15,4,0.06573
8,8,0.23026
2,8,0.36276
4,9,0.21347
12,12,0.21255
17,11,0.21335
16,9,0.04926
12,6,0.22989
6,7,0.26285
2,7,0.36151
8,6,0.09888
15,11,0.23016
17,8,0.23013
15,5,0.27905
5,9,0.21347
1,11,0.24634
5,9,0.19702
11,8,0.19714
15,13,0.21332
16,12,0.26288
10,11,0.19711
3,13,0.3446
2,12,0.39395
9,10,0.22961
15,7,0.19727
18,5,0.24652
17,5,0.26328
14,6,0.09903
4,10,0.24677
2,9,0.44357
10,9,0.32864
17,10,0.44348
10,11,0.21341
4,13,0.26288
1,16,0.42712
9,11,0.21317
16,8,0.21335
15,5,0.31198
8,6,0.26291
3,14,0.29575
1,15,0.3288
9,10,0.21368
17,9,0.24649
16,8,0.26297
9,4,0.19687
6,3,0.26303
2,4,0.27951
2,5,0.2627
10,6,0.24652
18,11,0.27939
15,13,0.2135
6,8,0.19711
3,3,0.2464
2,3,0.36154
12,7,0.36133
16,10,0.24637
10,10,0.24658
4,10,0.29575
1,8,0.26273
4,6,0.21347
10,6,0.21375
15,8,0.19742
16,9,0.32892
11,7,0.22986
4,5,0.27908
3,5,0.44324
13,9,0.21365
17,10,0.345
11,11,0.21347
4,13,0.2959
2,16,0.42725
11,12,0.21347
17,8,0.21362
17,6,0.21375
9,4,0.29578
3,10,0.22986
2,12,0.36136
10,6,0.19699
14,4,0.06601
17,5,0.34512
10,10,0.19714
3,15,0.2135
2,15,0.24628
5,12,0.19696
14,14,0.21365
17,16,0.42697
7,4,0.29575
2,7,0.26285
4,9,0.2135
12,11,0.2301
18,8,0.26364
15,6,0.21332
10,8,0.19696
3,14,0.23013
3,15,0.26273
11,13,0.19748
18,15,0.41046
10,14,0.19708
3,16,0.21332
2,16,0.427
9,13,0.21375
16,12,0.22995
15,10,0.21344
8,8,0.27921
9,2,0.24637
10,0,0.31235
10,0,0.41061
