FPOGX,FPOGY,FPOGD
10,1,0.24622
6,19,0.5094
8,12,0.31189
1,9,0.19714
3,6,0.19714
11,4,0.2135
13,7,0.1969
14,10,0.24646
8,15,0.24622
5,15,0.24609
3,14,0.2793
3,14,0.21338
16,9,0.2627
13,12,0.2793
10,10,0.21362
5,7,0.22998
3,5,0.24658
3,4,0.24646
15,13,0.27917
17,9,0.21399
16,4,0.29541
8,12,0.21338
5,14,0.24646
2,8,0.24658
4,5,0.11511
15,14,0.29565
17,8,0.29578
8,8,0.29565
6,9,0.26282
4,11,0.26294
6,10,0.19714
16,8,0.44336
13,13,0.22998
7,11,0.23022
4,12,0.22998
2,14,0.46008
13,8,0.27917
17,14,0.26282
9,9,0.21362
4,5,0.21375
3,6,0.34509
13,12,0.16443
17,8,0.41077
13,6,0.19714
7,3,0.26294
5,3,0.2627
4,5,0.21338
14,9,0.21313
18,9,0.47583
11,4,0.22998
3,5,0.29565
2,11,0.2793
15,9,0.29565
18,8,0.2793
14,6,0.19702
8,4,0.2135
5,3,0.26282
3,8,0.22998
15,9,0.27893
11,13,0.24622
9,14,0.06567
5,16,0.37781
6,16,0.2135
16,15,0.7887
9,15,0.22998
4,12,0.24634
4,13,0.11487
14,7,0.19714
16,5,0.44336
14,6,0.19714
5,10,0.31213
4,10,0.26282
12,4,0.22998
17,8,0.34521
18,5,0.32861
10,10,0.2301
6,13,0.24634
4,8,0.31177
16,13,0.09827
17,15,0.45972
10,8,0.2135
6,3,0.29565
4,5,0.2135
7,6,0.19727
17,5,0.24634
18,7,0.22986
17,8,0.32837
10,6,0.22998
6,5,0.22998
3,5,0.2301
4,6,0.21362
13,9,0.26294
18,10,0.39441
12,4,0.2793
4,14,0.39417
3,11,0.24646
15,10,0.19702
18,9,0.31213
16,6,0.24658
9,5,0.26294
4,15,0.75549
10,11,0.2135
14,10,0.29565
12,15,0.21362
7,16,0.22961
1,12,0.39404
11,8,0.22986
15,10,0.29578
16,13,0.27942
10,14,0.19714
5,9,0.22974
2,7,0.2135
1,5,0.34485
4,6,0.21338
12,9,0.13147
15,13,0.2627
9,15,0.22986
5,11,0.19702
2,6,0.21338
2,7,0.21362
9,7,0.73914
7,6,0.24622
4,5,0.22998
3,5,0.41064
11,10,0.55872
11,9,0.34497
14,7,0.21338
5,8,0.2135
3,9,0.24622
11,7,0.13123
15,6,0.47632
12,11,0.2301
7,10,0.24622
5,11,0.4436
15,7,0.24646
17,5,0.55896
14,13,0.22986
8,14,0.2301
3,14,0.44348
15,12,0.22986
17,8,0.36145
15,5,0.22998
10,5,0.36145
4,12,0.52551
16,7,0.2627
16,5,0.52625
9,10,0.26282
6,12,0.19714
3,16,0.41064
7,14,0.19714
16,8,0.19702
18,7,0.29602
15,13,0.19714
2,17,0.32861
1,17,0.62427
17,8,0.39441
16,11,0.32861
8,5,0.22998
1,13,0.60779
1,16,0.72278
13,11,0.29565
3,15,0.36145
1,15,0.67371
14,10,0.47644
9,5,0.26294
2,13,0.2959
3,13,0.31226
16,7,0.26282
17,11,0.31226
9,12,0.2135
5,10,0.2135
2,8,0.2301
1,6,0.41064
16,7,0.22974
