FPOGX,FPOGY,FPOGD
8,5,0.06586
1,8,0.23004
2,12,0.1972
4,18,0.34509
6,9,0.32855
3,18,0.41089
1,18,0.42731
7,10,0.24652
5,8,0.57513
14,8,0.26276
14,7,0.23016
8,4,0.21362
5,3,0.26288
3,3,0.21375
10,6,0.19733
14,10,0.27948
14,13,0.27899
9,13,0.2135
5,9,0.24615
2,6,0.27924
12,12,0.16455
17,16,0.42712
11,7,0.21344
7,5,0.19727
4,5,0.27924
4,5,0.26276
17,6,0.32861
17,5,0.26349
14,11,0.2135
9,11,0.21375
6,6,0.2298
4,4,0.39398
11,12,0.24646
17,6,0.24664
17,3,0.26312
9,10,0.2135
4,12,0.21375
2,10,0.24622
6,8,0.19708
14,5,0.06537
16,7,0.26233
15,10,0.19739
12,12,0.21362
7,8,0.19714
4,4,0.34515
9,5,0.19727
17,6,0.21405
17,4,0.52563
11,3,0.2135
7,4,0.22986
4,6,0.21368
4,7,0.21362
14,12,0.27924
17,12,0.36133
16,13,0.22992
9,11,0.21362
4,10,0.27936
4,11,0.19739
12,11,0.19714
17,8,0.2298
17,6,0.27911
10,4,0.19727
6,4,0.23016
2,9,0.27924
12,15,0.19727
17,15,0.41064
16,15,0.24646
10,13,0.21362
3,9,0.26276
3,8,0.21375
16,8,0.37781
16,12,0.41034
10,7,0.19696
6,7,0.24652
1,13,0.32843
16,8,0.39435
12,13,0.23016
7,10,0.19708
3,3,0.41058
14,5,0.22986
16,4,0.39423
14,5,0.24652
8,7,0.2135
4,9,0.21375
6,8,0.21405
16,5,0.29547
17,5,0.4436
7,10,0.26257
4,11,0.24646
2,14,0.27899
15,7,0.3775
18,10,0.27893
10,10,0.19733
6,4,0.27905
2,13,0.42694
13,10,0.21344
16,11,0.24652
14,14,0.19696
8,13,0.19708
4,8,0.21362
3,6,0.31226
13,9,0.16425
17,7,0.24622
16,8,0.31189
9,13,0.24652
3,14,0.27911
3,13,0.2627
15,7,0.32849
18,9,0.4436
13,9,0.21381
6,4,0.32849
2,10,0.31213
15,6,0.54144
16,12,0.26288
10,7,0.2298
6,4,0.24622
4,4,0.29547
8,4,0.19708
15,8,0.19727
17,11,0.50928
10,14,0.22998
6,15,0.24609
6,15,0.2464
9,11,0.19714
16,4,0.19714
17,4,0.54211
13,5,0.19714
8,7,0.21362
4,11,0.31226
12,9,0.19708
15,7,0.16437
17,5,0.26166
14,6,0.21326
8,9,0.22986
3,10,0.32837
6,11,0.19727
16,15,0.23151
17,15,0.55859
10,6,0.19708
4,3,0.263
1,11,0.31183
17,7,0.49274
15,7,0.2301
9,9,0.23065
5,10,0.26276
4,11,0.29547
16,8,0.82074
10,11,0.26257
2,15,0.37787
4,14,0.21356
12,13,0.21362
16,12,0.34473
14,9,0.21338
8,4,0.21338
5,3,0.23035
4,3,0.29559
14,6,0.34503
18,9,0.31238
11,13,0.1969
7,12,0.23016
3,10,0.1958
5,8,0.21338
19,7,0.19696
17,7,0.27924
10,3,0.21356
6,3,0.21326
3,3,0.27899
6,5,0.13153
14,10,0.27936
18,14,0.32867
12,13,0.21332
6,15,0.19745
3,16,0.32819
15,8,0.24652
17,8,0.44379
12,12,0.23022
3,4,0.44348
15,8,0.26306
18,9,0.32825
12,13,0.19702
4,13,0.26459
3,12,0.29565
17,12,0.18066
15,13,0.26282
13,12,0.04907
9,5,0.19739
