FPOGX,FPOGY,FPOGD
17,9,0.1806
10,7,0.21388
8,7,0.34496
16,9,0.27925
9,7,0.34514
8,7,0.34485
13,7,0.19708
16,8,0.27933
13,9,0.21388
10,10,0.24625
8,11,0.29561
16,10,0.24651
14,9,0.06589
9,8,0.27966
8,7,0.36145
17,8,0.36124
15,9,0.23001
12,10,0.24664
9,9,0.345
12,9,0.19733
14,9,0.24657
12,10,0.26288
10,11,0.26273
7,11,0.32849
14,11,0.26259
12,11,0.26276
9,11,0.29486
10,12,0.04922
17,13,0.13095
15,12,0.29572
11,13,0.19708
5,17,0.26266
16,10,0.36182
15,9,0.26288
12,8,0.24634
11,8,0.31244
18,8,0.42728
10,5,0.3945
8,5,0.29581
17,9,0.31207
16,9,0.22998
13,9,0.26273
4,18,0.27921
17,10,0.27924
15,10,0.26257
11,11,0.24637
9,11,0.26297
8,11,0.27908
14,8,0.24619
11,5,0.24664
9,4,0.2955
8,4,0.27924
14,7,0.2955
12,7,0.21338
5,17,0.34485
13,8,0.24652
16,9,0.27954
14,10,0.2464
13,11,0.26306
18,8,0.24667
14,7,0.27924
11,7,0.29575
12,6,0.04968
18,10,0.34512
16,11,0.27936
13,11,0.26285
12,11,0.24625
18,12,0.427
16,12,0.27927
15,11,0.3121
18,9,0.57498
15,9,0.26273
12,8,0.27911
7,16,0.26288
17,10,0.11508
15,9,0.34528
17,9,0.27936
19,10,0.32834
17,10,0.24661
14,10,0.21365
11,9,0.23022
9,7,0.41095
16,9,0.27936
13,9,0.27921
9,12,0.19711
4,18,0.26288
15,9,0.3779
12,7,0.2301
9,7,0.24609
8,6,0.42734
13,9,0.41074
11,8,0.24637
8,7,0.45972
15,10,0.24637
12,12,0.27939
9,11,0.2626
7,13,0.21344
5,18,0.54211
18,17,0.83789
14,16,0.23001
16,15,0.2139
16,17,0.2301
7,16,0.14801
14,13,0.26306
12,10,0.22998
18,16,0.22986
13,14,0.19745
7,11,0.45999
15,8,0.29562
12,9,0.21362
9,11,0.21335
8,11,0.44348
9,12,0.44351
7,11,0.31216
7,11,0.90366
7,9,0.27924
7,6,0.24667
6,6,0.49258
7,8,0.46024
8,9,0.49301
16,8,0.29544
11,9,0.27936
9,9,0.46002
14,9,0.29575
8,8,0.46002
7,5,0.37787
15,11,0.22998
9,8,0.3613
8,7,0.36179
9,7,0.22983
14,8,0.27936
11,7,0.26297
9,6,0.27933
8,6,0.34457
13,10,0.263
10,12,0.34512
8,12,0.32825
15,8,0.24652
11,5,0.27933
8,5,0.26245
8,5,0.26303
16,11,0.26312
8,12,0.29562
8,11,0.26303
12,9,0.2627
17,8,0.24606
9,6,0.31213
8,6,0.3941
7,6,0.65695
7,5,0.36136
7,7,0.39426
8,8,0.42725
9,13,0.42731
5,18,0.57486
5,17,0.23004
10,4,0.27914
11,2,0.50949
