FPOGX,FPOGY,FPOGD
10,12,0.29553
9,4,0.39417
11,10,0.37781
11,7,0.36047
10,13,0.31213
8,13,0.22998
6,15,0.2793
8,5,0.24634
9,11,0.2301
8,6,0.62415
9,8,0.2135
9,11,0.29565
9,12,0.42725
7,12,0.22986
7,13,0.26294
11,11,0.4928
11,9,0.37805
10,11,0.47644
8,12,0.36145
6,13,0.22998
6,14,0.31213
10,11,0.31201
10,10,0.24731
10,9,0.47644
11,9,0.7229
10,10,0.37769
11,11,0.50793
9,10,0.21338
9,11,0.26282
10,9,0.2135
10,8,0.41064
8,11,0.3446
7,12,0.39429
6,12,0.32874
6,7,0.64063
8,14,0.41089
7,14,0.427
7,13,0.27905
8,15,0.21375
9,13,0.19727
8,12,0.24646
8,7,0.80518
8,13,0.39441
9,12,0.27942
8,11,0.32849
8,12,0.57458
7,12,0.49402
7,12,0.3125
7,4,0.44373
7,4,0.34485
7,6,0.59143
7,13,0.31201
6,13,0.24646
7,4,0.26208
7,4,0.46008
6,6,0.41101
6,14,0.52576
8,14,0.78833
10,15,0.29553
10,7,0.59131
10,14,0.67346
10,14,0.31201
7,13,0.27942
8,9,0.24646
8,9,0.24658
7,13,0.27942
9,13,0.21375
9,12,0.22986
8,5,0.39429
9,6,0.36169
8,7,0.36157
6,9,0.36145
5,11,0.2627
6,14,0.62524
7,4,0.34521
6,5,0.59155
6,8,0.19727
7,14,0.44348
9,13,0.37671
9,13,0.34509
10,14,0.32837
11,13,0.22986
12,12,0.69006
11,14,0.24658
11,10,0.1969
11,8,0.80481
10,14,0.41077
9,13,0.32861
8,13,0.32861
7,13,0.24622
6,13,0.60791
6,12,0.34473
7,13,0.46008
9,13,0.47632
9,10,0.29565
10,10,0.49292
9,11,0.26208
8,14,0.37793
8,14,0.31201
9,12,0.24646
10,12,0.41077
9,8,0.29578
9,10,0.21387
8,12,0.29578
7,13,0.45984
7,9,0.21326
9,9,0.19702
7,11,0.21362
6,8,0.36157
8,14,0.31213
7,14,0.45996
7,13,0.36145
7,13,0.67346
9,11,0.57483
8,14,0.31213
7,9,0.64075
8,13,0.2135
9,14,0.57483
8,6,0.49292
8,5,0.55859
9,14,0.2793
9,14,0.59167
11,14,0.47644
11,9,0.4436
10,13,0.34473
9,13,0.22998
11,5,0.19714
11,4,0.32886
12,6,0.29565
12,12,0.1969
10,15,0.36157
8,16,0.54211
7,17,0.36145
7,8,0.68994
7,12,0.19727
8,17,0.6897
10,17,0.26294
9,17,0.22998
6,15,0.23022
7,8,0.27942
8,8,0.55835
8,9,0.29578
7,11,0.22998
5,12,0.31226
5,15,0.36157
6,17,0.73926
7,10,0.19714
9,7,0.2627
10,2,0.24658
10,2,0.27942
