FPOGX,FPOGY,FPOGD
10,2,0.263
5,19,0.83789
8,11,0.36194
8,10,0.32855
8,10,0.27924
7,6,0.26288
6,10,0.24609
6,10,0.24652
6,10,0.34491
5,13,0.29578
5,12,0.55835
5,17,0.26276
5,16,0.36133
5,13,0.26282
7,6,0.32874
10,14,0.24658
10,13,0.21362
6,13,0.31213
5,13,0.54224
10,19,0.3941
5,12,0.37787
6,14,0.24622
6,11,0.29578
7,9,0.29578
6,10,0.37787
6,10,0.29602
6,9,0.47662
6,8,0.65698
9,8,0.21362
10,9,0.46008
11,10,0.2793
10,11,0.36121
10,10,0.26288
9,9,0.88684
10,9,0.44348
6,7,0.31201
6,7,0.3941
5,8,0.34503
6,10,0.24664
6,9,0.62427
7,8,0.36127
8,8,0.21381
5,7,0.31183
6,7,0.36133
7,7,0.21277
8,8,0.37769
11,9,0.78845
10,7,0.4436
9,7,0.34497
9,8,0.36139
8,7,0.42706
8,7,0.50922
9,6,0.41046
6,6,0.39429
7,6,0.73914
11,8,0.31226
11,6,0.57489
10,9,0.16425
10,7,0.36127
10,8,0.32849
10,7,0.37799
11,7,0.32874
11,7,0.90338
10,8,0.78851
9,7,0.32861
10,8,0.27942
9,9,0.34497
9,8,0.54224
10,6,0.42712
10,6,0.3783
10,6,0.52576
7,7,0.36151
7,7,0.64044
6,7,0.60809
7,8,0.41034
8,8,0.24646
8,7,0.26276
6,8,0.54211
5,8,0.44336
6,8,0.54211
6,7,0.32861
6,8,0.39429
6,8,0.55841
10,7,0.31219
11,7,1.08435
8,14,0.19714
6,7,0.80487
8,7,0.62439
7,7,0.47638
7,7,0.34497
8,7,0.24622
10,8,0.59137
10,8,0.29578
11,7,0.39423
10,7,0.49316
10,3,0.21313
10,2,0.54211
11,5,0.24652
9,6,0.44379
9,7,0.41064
9,7,0.77222
9,7,0.67346
9,7,0.32867
9,6,0.39423
9,6,0.34497
8,7,0.27911
6,7,0.34503
6,7,0.29559
7,6,0.60785
5,7,0.31226
7,6,0.26288
9,6,0.69012
8,4,0.27893
5,6,1.08429
7,6,0.52563
11,9,0.2135
9,9,0.42712
9,12,0.26257
11,12,0.60773
11,12,0.37762
14,10,0.22998
9,6,0.22998
8,7,0.16437
9,6,0.36139
11,7,0.55853
14,19,0.3288
11,16,0.82123
7,4,0.34491
5,4,0.29553
5,4,0.4267
5,6,0.36139
8,16,0.57513
9,19,0.263
