FPOGX,FPOGY,FPOGD
10,0,0.32831
9,8,0.37756
8,9,0.27924
10,12,0.39435
10,13,0.41071
10,12,0.42719
10,12,0.31213
14,11,0.24683
17,9,0.23022
17,13,0.16473
7,8,0.19727
8,7,0.22986
7,6,0.31219
6,8,0.24634
6,8,0.41095
5,9,0.49292
7,13,0.22998
7,17,0.46021
9,18,0.36139
8,17,0.67346
6,17,0.19727
4,17,0.41089
7,6,0.2793
5,7,0.3941
5,8,0.36145
5,8,0.27924
5,9,0.42688
5,10,0.31201
6,13,0.27942
8,15,0.21393
9,16,0.39465
10,16,0.47656
10,16,0.5257
10,17,0.39404
6,17,0.31201
9,17,0.2464
11,17,0.4928
9,16,0.32843
5,16,0.47632
6,4,0.32831
8,17,0.24622
7,16,0.42712
10,16,0.34485
11,16,0.41071
11,15,0.37769
11,8,0.50922
10,16,0.46002
10,15,0.39423
10,15,0.31201
9,15,0.69025
10,15,0.29584
7,15,0.29547
6,16,0.37799
7,13,0.21356
7,7,0.55878
7,16,0.36139
8,16,0.22968
10,15,0.36151
10,6,0.31354
8,15,0.54211
6,15,0.50928
6,6,0.37799
7,16,0.32861
8,14,0.26288
7,15,0.4765
7,14,0.36151
11,13,0.59125
10,14,0.37775
10,14,0.3941
11,12,0.37775
10,14,0.32837
9,14,0.70618
9,13,0.32849
8,14,0.27911
7,13,0.34491
9,12,0.34491
6,6,0.41046
6,13,0.29565
8,14,0.263
10,13,0.46027
8,13,0.27899
7,13,0.2627
7,9,0.2135
7,6,0.2793
7,11,0.29559
8,12,0.32831
9,13,0.27911
10,14,0.31183
9,7,0.19702
8,8,0.22986
9,12,0.31183
8,4,0.34503
9,7,0.19739
8,11,0.59125
8,11,0.22986
9,14,0.24622
7,15,0.24634
6,12,0.31213
5,12,0.55823
4,16,0.31213
7,14,0.21246
7,15,0.21387
5,16,0.4436
9,15,0.21375
6,5,0.21362
6,5,0.29565
6,16,0.59125
7,17,0.24634
10,17,0.2793
10,15,0.26276
11,4,0.29596
10,16,0.46014
10,16,0.37775
10,17,0.26288
6,18,0.60791
6,5,0.47607
5,16,0.26294
5,7,0.39441
6,17,0.47656
8,17,0.26276
10,17,0.31177
10,17,0.2627
9,18,0.42676
9,17,0.31226
8,17,0.37775
9,17,0.29559
8,12,0.19714
8,5,0.77179
8,16,0.47638
9,16,0.24634
8,16,0.59161
9,14,0.2464
9,6,0.41095
9,16,0.60791
11,15,0.24622
11,3,0.54205
11,5,0.06549
11,16,0.26288
10,15,0.27844
11,13,0.34497
7,7,0.1972
6,17,0.34509
5,16,0.49286
6,16,0.44354
5,16,0.24628
5,15,0.39435
4,14,0.37787
6,3,0.37762
5,15,0.78851
10,15,0.22986
10,12,0.21362
