FPOGX,FPOGY,FPOGD
10,0,0.32841
9,7,0.26273
3,7,0.2138
1,6,0.23012
13,6,0.29576
17,10,0.34531
10,9,0.2465
3,9,0.32846
2,10,0.29587
13,5,0.21332
17,8,0.36138
10,10,0.27923
4,14,0.29685
2,15,0.37775
11,5,0.22986
18,12,0.23023
17,15,0.24615
8,10,0.21334
4,7,0.23001
2,7,0.49297
12,6,0.24652
16,13,0.36121
14,13,0.06548
8,10,0.21346
4,6,0.21331
2,4,0.3941
11,11,0.29587
17,7,0.19711
17,3,0.37784
7,11,0.29562
2,11,0.23027
2,14,0.16416
13,4,0.19713
17,4,0.24651
17,4,0.27981
10,5,0.23029
5,13,0.21348
2,15,0.41035
10,9,0.24623
16,6,0.22972
17,4,0.3453
12,3,0.19714
8,6,0.19712
2,11,0.45997
9,10,0.19653
15,10,0.23015
17,10,0.29562
12,5,0.21345
7,3,0.21336
4,5,0.21377
3,6,0.2466
9,4,0.11486
17,11,0.24606
16,13,0.24635
9,13,0.197
3,13,0.32872
3,14,0.2794
9,10,0.09871
13,4,0.24633
18,5,0.22997
17,8,0.19711
6,8,0.2301
3,6,0.21337
2,5,0.42698
11,9,0.26303
18,11,0.27935
16,8,0.19684
10,4,0.21361
5,10,0.19809
3,15,0.42721
10,13,0.04908
17,6,0.39396
10,4,0.21336
6,3,0.21349
2,3,0.2794
5,6,0.197
11,11,0.22999
17,10,0.24642
15,5,0.22996
7,10,0.2135
2,11,0.19689
3,7,0.24629
10,5,0.22981
17,12,0.24633
17,13,0.22983
8,10,0.1972
4,8,0.21362
2,8,0.41064
11,9,0.32865
18,4,0.67347
6,8,0.24652
3,11,0.3449
12,8,0.31224
17,9,0.32835
10,5,0.21327
5,4,0.26286
3,5,0.24634
5,5,0.19725
9,6,0.19699
13,10,0.22983
17,13,0.34465
10,6,0.19725
6,5,0.26273
2,12,0.21359
2,14,0.24637
12,9,0.24654
17,11,0.3448
10,12,0.19707
4,12,0.22989
2,13,0.45999
11,9,0.19713
14,4,0.04926
18,4,0.27938
9,8,0.21362
4,9,0.19754
3,7,0.2625
3,5,0.263
11,11,0.29561
17,7,0.23001
17,5,0.26287
9,8,0.19701
3,9,0.2465
2,6,0.22986
3,4,0.26271
12,6,0.42709
9,7,0.22982
10,6,0.37759
10,7,0.23011
10,9,0.55859
7,9,0.21307
7,9,0.21363
6,8,0.22976
8,8,0.65712
16,7,0.21381
15,8,0.21336
7,12,0.19698
2,13,0.24664
2,12,0.31215
8,5,0.24675
17,11,0.29574
17,14,0.31225
8,11,0.21321
4,7,0.23
3,6,0.39423
7,4,0.19715
16,11,0.23016
16,10,0.22999
11,5,0.21363
7,7,0.21363
3,10,0.19725
2,11,0.26299
9,6,0.23001
16,12,0.27938
16,12,0.19584
11,7,0.21349
6,9,0.21335
3,13,0.21351
3,10,0.21446
11,5,0.22986
16,5,0.19699
17,6,0.24623
10,10,0.22998
4,13,0.2625
3,15,0.34473
12,5,0.23017
18,9,0.2791
15,12,0.19713
5,4,0.36123
2,8,0.21349
3,10,0.1805
15,12,0.19724
16,14,0.3941
9,12,0.21348
4,8,0.23
2,7,0.31254
7,4,0.26288
15,13,0.29578
17,12,0.21348
8,5,0.22964
4,4,0.24609
3,4,0.37759
10,9,0.24635
16,13,0.2465
16,12,0.19637
8,7,0.2299
4,6,0.21362
2,6,0.36347
9,5,0.21328
