FPOGX,FPOGY,FPOGD
10,6,0.2627
9,6,0.29565
12,8,0.26294
10,7,0.34497
9,8,0.31189
17,11,0.19678
14,7,0.24646
12,6,0.32849
10,6,0.22986
10,7,0.27942
14,8,0.22961
11,5,0.22986
9,5,0.27905
9,6,0.2301
17,8,0.27905
13,8,0.27942
11,8,0.24646
11,8,0.24695
16,9,0.32849
12,5,0.22998
10,5,0.26294
9,5,0.2793
17,9,0.26257
13,9,0.2793
12,9,0.31177
15,11,0.21313
15,9,0.24658
15,8,0.26294
12,8,0.24719
9,9,0.26294
11,9,0.09875
16,9,0.31238
14,9,0.24756
11,10,0.29712
9,10,0.36096
13,9,0.1969
14,8,0.32825
12,8,0.31226
13,9,0.21313
16,9,0.37769
13,6,0.2135
11,5,0.31152
8,4,0.34509
14,9,0.27942
12,10,0.24646
9,11,0.34485
11,10,0.2135
15,9,0.23047
13,7,0.32825
11,7,0.37769
17,9,0.2793
14,9,0.26282
12,8,0.2793
13,8,0.39429
15,8,0.36145
13,8,0.37756
11,7,0.29541
10,7,0.45972
8,8,0.54199
9,8,0.31189
8,8,0.29578
10,8,0.45996
10,8,0.39404
13,8,0.4928
12,9,0.41064
12,8,0.42712
14,9,0.22998
14,9,0.32849
12,8,0.32874
11,8,0.31201
14,9,0.29553
13,8,0.55835
12,8,0.34485
12,7,0.26257
15,9,0.32837
12,8,0.27905
13,8,0.41199
16,9,0.16418
13,10,0.31213
11,10,0.27917
14,8,0.34521
12,6,0.29529
10,5,0.32849
13,6,0.19702
14,7,0.2948
15,8,0.54187
16,8,0.54224
17,8,0.31201
15,7,0.27954
16,7,0.4436
17,8,0.2959
14,8,0.22998
12,8,0.29565
11,8,0.29529
15,9,0.36108
14,8,0.24658
12,8,0.26257
12,8,0.26306
14,8,0.29553
16,7,0.2135
13,7,0.24646
12,7,0.27881
15,7,0.4436
16,8,0.2627
13,7,0.27942
11,6,0.29578
11,6,0.23035
14,8,0.32849
11,9,0.34448
9,9,0.27942
9,8,0.23047
15,8,0.28076
13,8,0.27942
11,8,0.26282
11,8,0.26282
16,8,0.24634
14,8,0.27954
12,8,0.29565
14,8,0.2135
13,8,0.42737
14,8,0.22998
13,9,0.39441
11,9,0.41052
14,8,0.22998
11,7,0.27917
9,7,0.29553
10,7,0.2135
11,7,0.41016
7,7,0.75549
10,9,0.04968
17,18,0.7063
10,9,0.34509
13,9,0.52576
15,9,0.26282
12,9,0.34546
10,9,0.41028
17,8,0.24634
11,6,0.2627
9,6,0.36145
13,7,0.19714
16,8,0.26282
12,7,0.31226
11,8,0.32849
15,9,0.3125
14,8,0.27942
11,8,0.34497
13,7,0.21375
14,8,0.36121
14,7,0.24622
12,7,0.2793
10,9,0.39417
15,8,0.29541
13,7,0.21362
11,6,0.27942
9,6,0.24573
8,7,0.44336
9,7,0.41064
8,8,0.32874
9,8,0.26318
9,8,0.4928
9,8,0.64111
11,8,0.60779
10,6,0.42712
9,6,0.37781
11,6,0.2959
10,7,0.47632
9,7,0.60791
8,7,0.55835
9,8,0.26318
11,9,0.22998
10,8,1.10046
10,9,0.37805
13,9,0.19714
9,6,0.31226
8,6,0.14807
8,5,0.29541
13,8,0.2959
9,6,0.24744
8,4,0.39417
11,1,0.59106
