FPOGX,FPOGY,FPOGD
4,16,0.26294
3,15,0.23001
16,7,0.29578
18,5,0.34488
15,7,0.19714
5,15,0.24652
3,12,0.23022
6,10,0.19727
16,7,0.21329
17,6,0.42712
11,11,0.21335
5,10,0.19696
3,5,0.31229
4,6,0.06589
14,8,0.37802
17,11,0.22974
10,13,0.19727
5,15,0.27924
4,14,0.27924
13,8,0.26273
18,10,0.41061
11,12,0.19702
5,5,0.21341
4,4,0.34512
14,9,0.22986
18,9,0.34528
12,6,0.22971
5,12,0.24622
4,13,0.27908
15,9,0.19724
18,6,0.4433
11,5,0.21365
6,11,0.21362
3,13,0.24664
8,12,0.08212
16,6,0.29578
17,7,0.26312
11,13,0.19727
6,14,0.2135
3,9,0.29562
18,11,0.2464
18,13,0.263
12,10,0.19705
7,6,0.21365
4,6,0.26331
7,8,0.19696
17,7,0.44318
10,6,0.24615
6,8,0.21365
3,12,0.24649
16,6,0.23013
17,4,0.34595
10,5,0.27899
3,13,0.2301
2,14,0.36151
13,8,0.24646
15,11,0.27921
9,14,0.24649
6,12,0.21381
3,8,0.27933
14,4,0.26288
17,6,0.34485
15,6,0.24634
8,10,0.23117
8,11,0.06577
12,11,0.19727
10,12,0.21359
4,3,0.2301
2,2,0.36151
4,3,0.24652
10,3,0.21408
15,13,0.21338
10,16,0.24649
3,15,0.24652
3,14,0.27924
12,15,0.19696
18,14,0.32864
17,9,0.24637
13,10,0.2135
8,10,0.23019
4,11,0.37778
13,11,0.26285
18,5,0.21375
18,4,0.36148
12,11,0.21375
7,13,0.27924
3,11,0.32855
16,12,0.24667
18,13,0.21445
17,11,0.24649
14,11,0.21365
7,4,0.19696
4,4,0.32889
6,4,0.21378
12,6,0.19696
17,14,0.47623
15,13,0.2135
9,12,0.2135
4,10,0.23022
3,9,0.26288
16,11,0.24637
18,12,0.50937
12,9,0.21362
7,5,0.21332
4,3,0.49274
15,11,0.26221
18,9,0.42743
11,5,0.2626
7,7,0.19742
3,11,0.21329
2,14,0.31238
13,8,0.23013
17,11,0.263
12,15,0.26263
7,13,0.2135
4,10,0.29556
19,8,0.27908
17,5,0.65714
11,8,0.22971
8,10,0.21362
4,14,0.41061
17,11,0.16464
17,4,0.24664
15,5,0.27942
14,5,0.0495
10,11,0.21411
4,13,0.26294
3,9,0.24612
14,6,0.19696
17,4,0.5094
14,6,0.22998
12,8,0.08209
7,12,0.26288
4,13,0.44345
13,6,0.26273
16,9,0.19717
18,10,0.22986
16,13,0.21344
7,4,0.29575
4,7,0.2135
5,11,0.1969
16,9,0.32822
18,7,0.24646
16,4,0.21298
9,8,0.19693
6,13,0.26251
2,14,0.24649
15,6,0.19699
15,6,0.24622
15,11,0.26297
8,15,0.24619
5,12,0.21341
3,10,0.26251
15,7,0.42715
17,11,0.3121
11,11,0.21393
6,10,0.22986
4,11,0.36148
13,13,0.24631
16,13,0.24637
8,12,0.21347
2,12,0.2627
4,12,0.19684
15,6,0.32874
16,5,0.42725
11,8,0.19742
6,12,0.22974
3,10,0.40982
12,9,0.22995
16,12,0.32938
10,14,0.26273
6,10,0.23029
3,8,0.26276
7,8,0.19684
15,11,0.19711
16,14,0.37823
15,11,0.22986
9,7,0.21338
6,5,0.22986
4,4,0.36148
11,11,0.42752
5,19,0.24609
5,18,0.50909
9,1,0.29547
11,1,0.46002
