FPOGX,FPOGY,FPOGD
10,5,0.50925
8,8,0.27933
2,8,0.37784
11,3,0.26289
17,5,0.345
16,7,0.04942
13,14,0.23015
6,11,0.23001
3,8,0.21379
4,7,0.21358
17,10,0.19725
16,14,0.36136
15,7,0.263
7,3,0.23048
4,3,0.24678
3,4,0.27945
10,5,0.06575
16,7,0.47639
13,8,0.19682
8,13,0.21362
3,15,0.26289
2,15,0.24638
13,7,0.21332
16,7,0.26305
18,12,0.22986
13,13,0.19698
6,5,0.23001
4,4,0.41077
17,6,0.37801
18,6,0.39409
14,7,0.19701
7,13,0.24635
3,5,0.29521
4,5,0.06548
13,12,0.27911
17,16,0.42697
11,7,0.24637
7,6,0.24638
2,14,0.27924
17,7,0.26265
17,4,0.50935
10,3,0.21346
5,2,0.26299
4,4,0.27911
15,12,0.41075
17,15,0.39413
10,11,0.22984
6,10,0.24625
4,9,0.29573
14,13,0.22984
17,15,0.34502
16,13,0.24634
9,14,0.22998
4,13,0.24623
6,13,0.19727
11,11,0.19708
17,6,0.21339
18,5,0.36124
8,6,0.31226
3,9,0.19698
3,10,0.24609
11,5,0.14787
18,4,0.26271
17,5,0.24651
11,8,0.24648
5,11,0.21341
2,13,0.31195
15,7,0.52551
16,7,0.29604
11,12,0.23
6,13,0.27899
3,11,0.21361
4,9,0.24667
13,13,0.27937
15,12,0.39424
14,11,0.26274
10,10,0.21349
5,10,0.24683
2,9,0.39449
15,8,0.27925
17,7,0.32861
14,11,0.22992
9,8,0.21335
4,7,0.263
5,8,0.2135
11,11,0.24634
17,12,0.47641
13,9,0.21359
7,7,0.21333
5,6,0.26256
6,4,0.21361
10,5,0.06563
16,11,0.21375
17,9,0.39435
16,11,0.2135
10,14,0.21349
4,15,0.23013
3,15,0.32834
16,8,0.24661
18,5,0.26302
18,4,0.29597
11,4,0.23024
6,6,0.22998
3,7,0.2794
14,15,0.26259
17,16,0.22984
16,12,0.24626
10,14,0.22977
5,14,0.24638
4,13,0.26292
15,4,0.27922
17,4,0.32831
15,8,0.24635
10,12,0.19722
5,15,0.24664
3,14,0.31227
13,16,0.32854
18,16,0.39423
11,14,0.21365
7,13,0.21367
4,12,0.21382
4,10,0.21346
15,6,0.21349
16,5,0.37772
15,7,0.26289
8,14,0.21333
3,13,0.29572
5,13,0.21364
15,8,0.19716
17,6,0.3286
16,5,0.22984
8,14,0.24649
4,11,0.19724
3,7,0.24745
16,7,0.24609
18,6,0.24637
17,5,0.27898
10,5,0.21347
5,6,0.21336
4,6,0.21358
12,2,0.31227
18,11,0.37801
11,13,0.19739
6,9,0.19699
3,4,0.32863
13,14,0.23001
17,8,0.44316
10,6,0.24652
6,7,0.21355
4,9,0.26268
13,15,0.37813
16,15,0.2301
14,13,0.21359
8,12,0.21349
4,11,0.24652
4,10,0.32832
14,8,0.21298
16,13,0.32822
9,15,0.26302
6,14,0.23024
3,12,0.36147
13,11,0.2135
17,14,0.32837
17,11,0.26303
11,3,0.22978
6,6,0.24663
3,9,0.36148
17,10,0.21365
18,6,0.26276
18,5,0.41063
6,10,0.31195
3,12,0.22987
7,8,0.19682
11,3,0.23013
10,3,0.09866
17,10,0.21339
14,9,0.24608
9,9,0.21349
5,9,0.24593
3,8,0.31238
16,8,0.50896
17,8,0.36119
13,9,0.21361
8,12,0.23015
4,14,0.1973
2,15,0.34413
15,6,0.42699
