FPOGX,FPOGY,FPOGD
13,10,0.21326
11,10,0.27905
11,10,0.29584
16,12,0.31213
14,12,0.27948
10,12,0.36151
9,11,0.39447
13,11,0.24646
11,11,0.31201
8,12,0.77185
9,13,0.04932
14,13,0.14801
10,8,0.16467
10,9,0.70636
17,10,0.36151
11,10,0.22998
7,9,0.42725
7,9,0.37793
7,10,1.70837
11,10,0.75592
9,7,0.4762
9,6,0.39423
12,8,0.41083
11,8,0.26288
10,10,0.52576
17,10,0.29578
14,11,0.2135
10,12,0.29547
9,12,0.39441
14,11,0.23029
14,11,0.31201
13,10,0.42639
15,11,0.39441
13,11,0.32861
11,11,0.24652
9,11,0.67346
9,11,0.37811
10,10,0.41077
10,9,0.70648
11,10,0.83789
14,9,0.24652
16,10,0.263
12,9,0.27905
11,9,0.62451
12,8,0.3446
10,7,0.32874
10,7,0.41071
14,8,0.27917
13,8,0.29559
10,9,0.31195
11,10,0.22986
14,11,0.32861
13,10,0.34467
13,10,0.31213
14,10,0.29572
15,10,0.31354
11,9,0.27924
8,13,0.36102
8,12,0.23016
9,10,0.55878
9,9,0.5921
9,9,0.47638
11,9,0.54199
13,9,0.21375
14,10,0.36157
12,10,0.427
13,10,0.26288
14,10,0.34485
13,10,0.3938
12,9,0.41034
13,10,0.2301
12,10,0.3786
11,9,0.50928
13,10,0.46033
13,10,0.46002
13,10,0.45984
15,10,0.19739
15,10,0.29565
13,10,0.27924
12,10,0.29541
14,10,0.29535
14,11,0.5105
12,10,0.57483
14,11,0.2135
12,10,0.39423
12,9,0.24652
13,10,0.52539
12,10,0.36121
10,9,0.26245
9,10,0.44342
10,10,0.21362
9,10,0.26276
9,10,0.24652
7,10,0.77301
9,10,0.29565
10,10,0.59149
14,10,0.2627
11,9,0.37793
11,9,0.36169
13,9,0.32861
12,10,0.37744
13,9,0.36127
14,10,0.37775
12,9,0.41058
12,9,0.31213
13,9,0.27924
14,10,0.42725
12,10,0.4436
13,10,0.42694
14,10,0.2135
14,10,0.32849
12,9,0.31213
14,9,0.19714
14,10,0.45972
12,10,0.31213
12,10,0.26276
14,10,0.41241
13,9,0.27905
11,8,0.34528
10,9,0.27893
13,9,0.22998
14,10,0.32831
12,9,0.44348
14,10,0.21368
13,10,0.44336
12,9,0.41052
12,9,0.32678
15,10,0.36145
13,10,0.32861
12,10,0.52679
15,10,0.37787
12,10,0.32843
14,10,0.44348
16,11,0.37775
13,10,0.2301
12,9,0.35968
14,10,0.44324
15,9,0.22986
12,8,0.26245
12,9,0.22992
15,10,0.37762
15,10,0.22974
12,8,0.36163
9,8,0.50922
9,12,0.13153
8,10,0.72284
10,10,0.3783
15,10,0.21356
15,10,0.45984
11,10,0.42719
11,12,0.19714
14,10,0.32861
10,8,0.24646
8,8,0.60767
12,9,0.47681
11,8,0.27966
10,2,0.27948
10,1,0.32849
