FPOGX,FPOGY,FPOGD
10,1,0.27924
6,19,0.6241
9,9,0.3616
9,9,0.47636
12,7,0.2299
9,3,0.26309
7,4,0.3614
10,5,0.1971
9,7,0.13136
17,18,0.24626
17,18,0.0491
13,8,0.36139
13,8,0.21376
8,10,0.27933
7,12,0.29575
9,11,0.1971
15,8,0.24643
12,8,0.21365
10,9,0.34486
15,10,0.29573
15,9,0.24649
10,4,0.27927
8,3,0.42683
15,9,0.24663
9,12,0.37785
8,13,0.50897
10,13,0.19713
6,18,0.21347
7,17,0.50967
7,16,0.78848
7,9,0.2299
7,8,0.44333
6,9,0.29549
6,11,0.29549
8,9,0.37788
6,5,0.21336
6,3,0.57475
6,5,0.65709
6,6,1.41286
8,3,0.34486
7,3,0.39436
13,12,0.24664
7,13,0.6241
8,13,0.21346
14,9,0.24649
9,6,0.3777
8,5,0.42712
14,11,0.23015
8,12,0.36136
8,8,0.26248
7,7,0.34506
11,4,0.19711
9,2,0.31184
7,3,0.39383
15,11,0.29558
9,12,0.3121
8,12,0.37773
8,12,0.27937
13,7,0.19714
9,3,0.312
7,3,0.34485
17,13,0.29578
15,13,0.21384
12,14,0.26303
9,14,0.27924
8,14,0.54172
8,16,0.19705
7,15,0.34473
6,17,0.22984
10,10,0.41084
6,11,0.24644
6,15,0.21335
9,12,0.21384
8,14,0.26314
14,7,0.21358
10,3,0.29575
7,5,0.39435
9,4,0.22974
14,7,0.27924
8,1,0.36122
12,4,0.19711
14,7,0.21336
10,8,0.32851
9,8,0.29547
16,8,0.26274
11,3,0.29585
8,3,0.2135
7,4,0.45999
16,7,0.27934
16,7,0.22998
19,6,0.32834
19,6,0.49277
17,6,0.26291
14,3,0.23036
8,3,0.3779
16,7,0.27914
14,7,0.29593
10,6,0.19725
8,5,0.41048
8,3,0.5585
7,3,0.59125
7,6,0.26286
9,9,0.50926
14,10,0.36148
16,9,0.27925
12,5,0.27919
9,5,0.2135
6,7,0.22989
8,8,0.31224
7,8,0.54213
7,8,0.31226
9,9,0.34512
8,9,1.14998
8,11,0.46008
7,12,0.34525
7,12,0.27921
14,7,0.21365
9,4,0.27911
7,5,0.54211
8,5,0.04926
14,7,0.24631
8,4,0.39426
7,4,0.3941
13,7,0.32861
9,10,0.39407
8,11,0.52579
14,7,0.21378
8,3,0.44363
8,3,0.29562
12,9,0.27927
7,12,0.41058
10,8,0.37772
16,6,0.26288
13,6,0.22977
9,6,0.3616
7,4,0.26303
10,4,0.19705
15,7,0.04922
8,8,0.52573
16,10,0.26285
7,12,0.50934
9,8,0.29578
9,8,0.21362
12,7,0.19724
6,5,0.69
15,10,0.26273
14,8,0.27924
12,7,0.26309
7,9,0.31204
7,9,0.24664
7,3,0.19739
7,3,0.26288
10,2,0.2959
11,4,0.21301
15,8,0.22998
9,6,0.32861
