FPOGX,FPOGY,FPOGD
11,3,0.72255
9,8,0.29579
11,9,0.21339
11,15,0.50939
11,9,0.24483
10,8,0.52562
12,8,0.26273
9,6,0.19761
9,5,0.50925
8,10,0.67346
8,8,0.42684
8,9,0.45985
7,8,0.42647
6,9,0.24653
6,11,0.29573
6,13,0.52564
6,13,0.34469
8,6,0.29557
7,10,0.19699
7,16,0.54233
8,7,0.22986
8,14,0.21303
8,8,0.31211
7,8,0.41054
7,14,0.59175
8,15,0.32848
7,16,0.23001
7,6,0.34484
7,12,0.31224
6,10,0.44366
6,16,0.75544
7,16,0.22982
8,10,0.23022
7,13,0.2791
8,11,0.49287
8,15,0.37789
8,14,0.27908
8,16,0.29547
8,16,0.24674
10,4,0.37774
9,12,0.19704
8,15,0.27956
10,15,0.2135
11,7,0.24638
11,6,0.34473
12,6,0.32835
12,8,0.5915
10,16,0.70684
10,5,0.34515
10,16,0.34501
11,8,0.49275
12,7,0.36125
11,12,0.24611
10,16,0.39425
9,8,0.21375
10,15,0.24664
10,10,0.52563
10,13,0.19709
10,14,0.21361
10,13,0.42725
10,15,0.4597
9,7,0.22977
9,14,0.21352
9,9,0.36188
9,15,0.32836
8,15,0.52573
9,13,0.08198
9,8,0.29575
9,14,0.24612
9,9,0.4105
9,12,0.24626
9,9,0.55851
9,13,0.45985
9,12,0.26318
9,10,0.19697
8,9,0.06563
7,16,0.29562
7,14,0.22988
6,8,0.37785
6,8,0.21344
5,16,0.26302
6,11,0.19743
6,11,0.22987
6,17,0.34489
7,16,0.50912
8,6,0.2792
7,7,0.24651
7,8,0.23125
7,14,0.3776
7,15,0.24656
8,15,0.345
11,13,0.24648
11,7,0.47635
11,7,0.21363
10,15,0.42716
9,16,0.29604
7,15,0.27901
6,15,0.29575
5,8,0.52576
7,16,0.24653
7,14,0.27954
8,6,0.21351
7,11,0.21346
8,8,0.22948
8,10,0.19724
7,13,0.29561
8,7,0.2299
9,15,0.24638
9,6,0.24654
9,9,0.22986
9,8,0.34513
9,12,0.21348
8,9,0.3286
9,13,0.49275
10,14,0.39403
9,6,0.22985
11,13,0.29561
11,6,0.67363
11,7,0.80499
11,14,0.42726
10,11,0.21349
10,8,0.19707
10,10,0.21365
10,7,0.22986
10,7,0.24651
9,14,0.24644
7,14,0.26275
6,13,0.2299
8,12,0.22998
9,12,0.42725
8,9,0.19713
8,8,0.27895
9,11,0.26298
7,12,0.32832
8,13,0.55843
8,12,0.32876
8,12,0.59151
7,12,0.29566
8,6,0.3611
8,4,0.64073
8,5,0.37789
7,6,0.32849
7,8,0.54185
7,10,0.54199
7,12,0.72272
7,13,0.72168
6,12,0.29575
9,11,0.27924
9,5,0.39429
9,8,0.27928
9,9,0.21364
8,11,0.36137
6,11,0.26291
6,7,0.60789
6,8,0.60786
6,12,0.1974
