FPOGX,FPOGY,FPOGD
7,13,0.32849
8,13,0.2627
10,11,0.19714
10,11,0.45996
9,11,0.32886
10,11,0.18079
6,12,0.22986
10,11,0.31213
10,11,0.37793
9,13,0.32861
9,13,0.37793
7,14,0.29565
5,13,0.2627
5,12,0.2959
5,10,0.42712
7,13,0.27917
8,14,0.27942
10,10,0.21338
12,11,0.39441
10,9,0.22998
8,13,0.49268
8,13,0.29565
7,12,0.34473
10,10,0.92017
9,11,0.47632
8,10,0.29553
6,11,0.42712
7,12,0.21338
9,14,0.24622
8,12,0.32886
9,7,0.29578
8,12,0.50928
8,12,0.55847
7,13,0.13159
8,11,0.42712
8,13,0.26282
10,13,0.39417
8,12,0.52551
7,12,0.32849
9,11,0.27942
10,10,0.47644
10,10,0.2793
7,13,0.60779
7,6,0.19714
7,5,0.29565
7,12,0.34509
8,12,0.32849
8,13,0.26294
8,13,0.36133
8,13,0.32825
7,12,0.50928
6,8,0.19702
7,4,0.29553
7,12,0.70667
6,13,0.27881
5,12,0.26294
6,7,0.2467
6,5,0.32874
6,12,0.29578
7,12,0.2793
8,10,0.22998
8,11,0.39441
6,12,0.62415
7,5,0.21362
6,3,0.27917
6,5,0.2793
6,9,0.22998
6,12,0.46008
9,13,0.4436
6,13,0.36157
8,13,0.22998
8,13,0.29578
6,12,0.32861
7,9,0.2135
7,6,0.22998
9,13,0.91968
10,13,0.4762
11,12,0.39453
11,12,0.26306
11,11,0.34485
12,9,0.34497
11,9,0.22974
10,5,0.44348
11,12,0.4436
9,12,0.73901
8,14,0.26221
8,12,0.3783
10,12,0.32849
10,13,0.4436
11,13,1.08423
7,13,0.31226
6,13,0.42725
5,12,0.34509
6,10,0.26294
7,14,0.27917
11,13,0.26282
11,13,0.78845
11,13,0.70618
8,13,0.21375
8,14,0.34497
8,13,0.59119
8,13,0.44336
7,13,0.34485
7,12,0.26282
10,13,0.22998
10,13,0.41077
6,13,0.62402
6,12,0.47656
7,13,0.22986
10,14,0.27917
9,14,0.2627
11,14,0.75562
11,13,0.47595
10,11,0.36145
11,14,0.45984
10,15,0.50928
11,15,0.45996
10,14,0.41064
10,15,0.24646
8,15,0.21375
9,16,0.57495
10,15,0.27942
10,13,0.39453
10,15,0.54199
8,17,0.42712
11,17,0.34509
5,17,0.2793
8,17,0.26282
8,14,0.19678
7,14,0.19739
17,9,0.22986
18,11,0.31226
11,11,0.32874
10,17,0.29553
9,16,0.32849
6,16,0.39404
8,15,0.39392
10,15,0.37793
9,15,0.42712
9,15,0.52612
9,15,0.32849
7,8,0.36145
6,9,0.19702
4,19,0.2467
4,19,0.59131
11,9,0.2467
13,4,0.32861
10,1,0.4436
10,0,0.1311
