FPOGX,FPOGY,FPOGD
10,2,0.36418
10,8,0.60762
8,10,0.54269
10,10,0.49261
12,9,0.21383
15,9,0.21427
14,9,0.23007
11,10,0.34502
11,10,0.27927
14,10,0.21375
13,10,0.2461
10,6,0.22985
8,7,0.32836
7,7,0.24665
6,9,0.42712
6,8,0.54231
10,9,0.27944
10,10,0.24662
11,10,0.27939
14,11,0.29585
10,11,0.31225
12,11,0.23001
14,11,0.23003
15,10,0.29592
12,11,0.26289
9,11,0.29577
12,11,0.19728
15,11,0.21347
14,12,0.2309
12,12,0.31226
10,12,0.39427
9,13,0.2135
7,14,0.29548
7,15,0.47487
6,13,0.31209
8,12,0.21335
12,11,0.5093
15,11,0.34515
13,11,0.41047
16,11,0.19752
16,11,0.32848
13,11,0.3284
10,12,0.29535
9,12,0.46013
8,14,0.16439
10,10,0.2135
14,10,0.21378
16,10,0.31201
9,11,0.52561
11,11,0.49299
12,10,0.32846
13,11,0.24642
13,9,0.19715
10,7,0.21358
8,7,0.4106
14,7,0.26257
13,7,0.21337
11,6,0.345
12,7,0.23016
15,8,0.39423
13,6,0.22974
12,5,0.39435
12,6,0.27947
15,7,0.32849
11,4,0.32842
9,5,0.37774
12,6,0.19711
14,6,0.29603
12,5,0.26269
10,5,0.3464
9,5,0.34513
15,8,0.21385
11,6,0.32869
10,6,0.39411
16,8,0.31195
11,5,0.31224
8,6,0.31215
7,5,0.27938
8,6,0.23018
7,6,0.54197
7,5,0.75544
9,8,0.21351
13,10,0.23026
13,10,0.5256
14,9,0.29562
10,8,0.36136
9,9,0.37774
8,9,0.39436
10,7,0.29587
8,8,0.31192
8,9,0.55878
12,10,0.67339
11,10,0.57459
10,11,0.41049
15,11,0.41086
11,11,0.24627
9,11,0.70631
8,10,0.04936
13,10,0.2956
8,11,0.45958
7,11,0.32849
8,10,0.24652
10,9,0.32853
14,9,0.24665
15,9,0.36139
14,9,0.24535
10,9,0.27939
12,8,0.2137
12,8,0.427
13,7,0.21347
10,5,0.34489
8,4,0.36135
15,7,0.27937
11,4,0.54213
12,6,0.29564
15,8,0.34499
13,6,0.24665
11,5,0.26249
9,5,0.39539
15,8,0.26287
12,8,0.23013
9,8,0.29591
8,9,0.52588
15,10,0.36144
9,10,0.13176
11,9,0.62419
11,10,0.4918
11,9,0.49262
14,9,0.22973
11,7,0.26274
10,5,0.24666
14,6,0.45988
13,7,0.23
11,6,0.27899
11,6,0.27771
15,6,0.41075
14,7,0.23006
10,8,0.29533
9,9,0.32878
15,10,0.27912
13,9,0.37762
16,10,0.23
16,10,0.3776
14,10,0.34515
13,10,0.34455
14,10,0.22935
16,10,0.32875
16,11,0.22979
13,10,0.26273
11,11,0.29572
14,12,0.19714
16,13,0.3121
13,12,0.29562
11,11,0.39449
11,11,0.27922
8,13,0.19697
7,15,0.4108
7,15,0.13162
10,11,0.24649
11,10,0.72314
