FPOGX,FPOGY,FPOGD
15,9,0.26276
18,4,0.64047
11,6,0.21359
6,12,0.22974
2,11,0.36136
12,7,0.18079
17,9,0.42697
12,13,0.26288
9,11,0.21381
5,7,0.29572
6,6,0.2139
19,7,0.19699
18,8,0.46005
16,10,0.19699
11,13,0.19742
5,15,0.24634
4,13,0.24652
15,12,0.27924
18,11,0.29559
17,10,0.22998
13,10,0.21341
8,13,0.23013
5,14,0.36148
14,9,0.19724
18,6,0.26288
18,5,0.29602
16,7,0.19757
10,11,0.21378
6,9,0.21381
3,5,0.27954
13,11,0.21362
17,7,0.52545
11,13,0.21335
6,13,0.21332
3,6,0.23007
4,6,0.23001
16,7,0.27921
18,6,0.36111
10,11,0.26273
7,10,0.21323
5,7,0.36136
11,12,0.21295
16,15,0.21335
16,12,0.2626
12,6,0.21365
3,3,0.52563
18,5,0.37778
16,5,0.26288
10,3,0.24637
6,4,0.21359
4,5,0.2301
14,7,0.19702
18,6,0.50955
11,8,0.23004
6,10,0.21378
3,12,0.29575
16,7,0.3447
17,5,0.31213
11,12,0.27921
5,9,0.21362
3,6,0.44336
13,7,0.34515
12,12,0.21362
6,14,0.26285
3,14,0.29565
8,13,0.21359
15,7,0.27939
8,9,0.21362
2,11,0.36111
12,16,0.24646
17,14,0.44351
13,13,0.2135
8,11,0.24649
3,8,0.31183
7,7,0.1312
15,7,0.27948
16,7,0.34497
15,9,0.29556
9,15,0.26276
5,15,0.2135
2,14,0.31198
10,15,0.21335
17,5,0.32864
11,5,0.24649
6,4,0.263
4,4,0.47681
15,9,0.29575
15,10,0.47632
10,13,0.24622
5,10,0.21359
3,9,0.24649
8,9,0.1973
16,10,0.24637
17,11,0.31213
15,11,0.27939
7,8,0.23001
3,7,0.31198
4,7,0.22998
14,7,0.2135
18,8,0.46002
9,4,0.19714
5,3,0.27924
4,5,0.26279
13,5,0.19724
16,3,0.32849
16,3,0.27933
13,4,0.21353
6,7,0.22998
3,8,0.27936
8,9,0.19714
18,6,0.19711
18,4,0.22986
17,4,0.24622
10,11,0.19724
5,13,0.26315
3,11,0.22989
12,15,0.21347
17,13,0.22986
16,12,0.22989
10,10,0.21362
4,9,0.21359
3,8,0.36169
15,6,0.60776
12,11,0.23013
7,7,0.22995
5,5,0.26273
5,6,0.2135
18,9,0.24649
18,7,0.34509
10,7,0.2627
7,11,0.19714
3,15,0.32849
16,9,0.32834
18,9,0.37808
12,6,0.2135
7,4,0.23001
5,3,0.41058
14,12,0.27936
18,12,0.24634
14,6,0.19714
10,5,0.09879
5,12,0.29562
4,10,0.29556
9,8,0.19711
15,7,0.22971
17,11,0.26315
12,13,0.22998
4,8,0.27948
3,9,0.27939
12,10,0.11499
15,7,0.21347
13,6,0.31226
12,8,0.24683
8,8,0.22989
5,8,0.22989
6,7,0.21347
15,6,0.19699
16,8,0.1973
14,8,0.26297
10,13,0.21347
6,14,0.2955
3,12,0.24637
8,10,0.19696
15,6,0.37799
16,6,0.26297
15,11,0.26288
5,7,0.04926
15,6,0.21375
17,6,0.31213
12,9,0.21387
3,10,0.29575
3,11,0.26288
15,8,0.23001
17,4,0.39413
15,12,0.21353
8,12,0.21411
4,5,0.22974
3,4,0.24637
5,18,0.2464
5,18,1.18253
7,3,0.4931
11,1,0.2959
10,1,0.27924
