FPOGX,FPOGY,FPOGD
15,16,0.2135
13,15,0.26288
5,9,0.24622
4,9,0.36145
15,16,0.31201
17,13,0.19708
17,10,0.23004
11,4,0.27917
8,5,0.21362
3,11,0.24622
2,14,0.34503
11,11,0.19708
15,12,0.2464
14,14,0.23016
10,14,0.22974
5,11,0.24646
3,11,0.2627
10,6,0.2135
11,8,0.21362
10,9,0.32825
10,9,0.75574
10,9,0.68994
10,6,0.5094
9,5,0.31226
8,5,0.27917
10,5,0.45984
11,5,0.96924
4,8,0.27905
3,10,0.27893
11,9,0.29565
13,7,0.21338
13,6,0.2627
7,4,0.24622
4,5,0.2301
2,8,0.68982
2,9,0.41052
14,9,0.22998
7,7,0.19727
3,13,0.24646
3,12,0.39417
3,10,0.26257
10,5,0.4928
11,9,0.31226
17,13,0.2793
11,13,0.21362
10,13,0.21375
1,12,0.27917
2,12,0.27954
4,9,0.19727
6,8,0.2301
5,9,0.22986
3,10,0.2793
7,10,0.13135
12,10,0.22986
9,15,0.26294
4,14,0.22998
4,13,0.24622
12,13,0.72266
10,13,0.21362
5,13,0.21375
3,13,0.36133
13,10,0.22998
17,8,0.19714
15,12,0.24646
8,6,0.19727
4,4,0.29565
3,5,0.32849
13,10,0.2135
18,11,0.24634
18,6,0.19714
9,6,0.21362
5,13,0.34497
4,13,0.2627
17,14,0.34473
18,15,0.29553
13,14,0.2135
7,16,0.22986
4,17,0.39404
16,11,0.23022
18,9,0.52551
13,14,0.24634
7,15,0.22986
4,13,0.2135
5,12,0.24658
15,11,0.22998
18,6,0.2959
18,5,0.47632
6,11,0.24646
4,12,0.32849
18,11,0.2135
17,11,0.27954
13,8,0.2301
9,7,0.22998
5,6,0.24646
4,6,0.29553
14,9,0.24634
18,12,0.21362
18,13,0.2793
12,9,0.21362
7,7,0.22974
4,6,0.2793
3,5,0.04932
15,10,0.21338
18,10,0.4928
11,4,0.31213
9,5,0.04944
4,11,0.24634
3,13,0.32813
14,11,0.2467
15,12,0.24658
10,17,0.22998
5,16,0.24658
3,14,0.32837
15,13,0.4928
18,11,0.31201
11,6,0.22961
5,2,0.37781
6,4,0.21399
15,11,0.37769
18,11,0.37781
11,5,0.29541
4,11,0.29541
4,13,0.24634
14,13,0.27942
16,15,0.60767
12,11,0.19702
6,7,0.21375
3,5,0.34521
14,10,0.67334
14,12,0.34473
7,16,0.29541
5,14,0.44373
5,14,0.29553
17,12,0.34485
10,13,0.24646
7,11,0.2793
3,11,0.2793
14,6,0.34509
17,5,0.39417
9,6,0.29553
3,15,0.55859
14,13,0.22986
17,7,0.27917
16,6,0.24646
10,6,0.21362
6,11,0.24658
4,13,0.32861
15,13,0.26282
18,16,0.26318
17,15,0.24646
11,15,0.23022
8,16,0.06592
3,17,0.45996
15,8,0.21362
16,6,0.54224
11,10,0.2301
7,14,0.19727
4,15,0.32861
16,8,0.21362
19,6,0.29578
17,10,0.24658
9,14,0.24622
5,12,0.2467
6,11,0.21362
17,7,0.44373
17,6,0.45996
7,9,0.27942
4,9,0.46008
14,11,0.0658
7,19,0.49292
9,2,0.2793
9,1,0.50806
9,0,0.08203
