FPOGX,FPOGY,FPOGD
7,9,0.3121
8,6,0.9364
7,10,0.31198
8,11,0.46014
8,8,0.27948
10,4,0.21384
9,5,0.14746
8,5,0.2301
7,6,0.52588
6,6,0.27911
7,7,0.26288
8,10,0.22986
8,10,0.23016
11,9,0.1312
7,9,0.22983
6,8,0.09875
8,13,0.22974
7,10,0.36124
7,11,0.45993
8,12,0.36151
10,9,0.19702
15,8,0.24664
11,10,0.24661
5,15,0.21375
13,9,0.29587
15,9,0.23016
9,6,0.27911
9,6,0.54172
11,12,0.21347
7,13,0.42709
7,13,0.27927
6,10,0.50912
7,6,0.57489
9,7,0.0986
16,9,0.26273
14,5,0.19717
11,3,0.27954
9,3,0.26263
8,4,0.31192
14,7,0.26288
12,5,0.27927
10,5,0.32852
10,5,0.2627
15,8,0.19714
10,13,0.37772
11,11,0.21365
17,9,0.32889
15,8,0.21439
10,6,0.23047
8,5,1.37985
7,5,1.85623
8,5,0.82135
7,5,0.47632
8,5,0.22998
15,6,0.24622
14,3,0.29547
12,3,0.29559
11,4,0.27942
15,10,0.26306
12,9,0.27911
9,9,0.22974
7,9,1.75787
7,8,0.67389
8,8,0.27924
11,9,0.23016
11,8,0.22986
9,6,0.50934
9,6,0.27893
13,6,0.2464
9,4,0.27924
8,4,0.47662
12,6,0.21362
7,5,0.44373
8,5,0.32874
8,3,0.36139
11,18,0.24609
17,18,0.24622
18,18,0.31232
6,16,0.2135
7,6,0.77203
10,8,0.59155
8,6,0.31201
7,5,0.41077
8,5,0.34503
14,6,0.26251
12,5,0.27924
9,3,0.3941
8,4,0.36151
8,6,0.52527
8,5,0.27942
8,5,0.27905
12,5,0.29572
10,8,0.21332
8,9,0.32898
17,8,0.29584
13,8,0.11499
7,7,0.26282
8,7,0.19702
16,10,0.27911
11,6,0.31207
9,5,0.59137
15,6,0.26318
11,4,0.26282
9,3,0.34528
9,4,0.26263
16,7,0.2464
12,6,0.29584
8,4,0.64063
8,5,0.67365
9,12,0.08179
7,18,0.39392
8,5,0.75562
11,9,0.4928
9,11,0.21362
8,12,0.6897
9,9,0.21356
11,9,0.04901
15,8,0.2793
12,9,0.21362
10,9,0.36102
10,9,0.24652
17,7,0.27966
9,6,0.5094
8,5,0.32825
11,9,0.19727
10,10,0.23004
8,11,0.52582
12,7,0.23016
15,7,0.23022
11,9,0.29608
9,9,0.41077
10,8,0.2135
13,5,0.21375
10,3,0.2464
8,3,0.65741
12,8,0.22998
8,6,0.50922
8,6,0.50922
8,14,0.75549
7,12,0.41046
9,8,0.19727
9,6,0.55811
8,6,0.31219
15,8,0.22974
8,6,0.29578
9,7,0.37793
15,9,0.2301
10,8,0.24652
8,7,0.57495
14,7,0.29572
11,7,0.26294
5,18,0.4436
5,19,0.49274
10,5,0.26288
11,2,0.22955
9,4,0.1969
2,13,0.1319
