FPOGX,FPOGY,FPOGD
10,1,0.13147
10,1,0.37823
8,7,0.31238
8,7,0.54211
8,8,0.57501
13,9,0.34515
4,4,0.23016
2,4,0.42712
10,7,0.32837
17,9,0.31195
15,11,0.21362
5,10,0.26276
2,9,0.34521
5,6,0.19684
9,5,0.06561
16,11,0.24634
17,10,0.26263
12,4,0.21362
9,3,0.21362
5,5,0.2132
3,9,0.34485
10,8,0.2793
17,8,0.29572
16,7,0.22955
14,6,0.0658
9,10,0.23022
3,14,0.24652
2,15,0.31195
9,12,0.22998
15,11,0.22986
17,11,0.29578
11,13,0.19714
4,15,0.21381
2,16,0.26276
1,16,0.09827
12,6,0.23004
17,6,0.22986
15,7,0.21332
9,8,0.19525
3,11,0.21381
3,11,0.32837
10,4,0.41058
16,5,0.21393
9,10,0.19708
2,14,0.2135
2,11,0.2301
3,9,0.06586
7,6,0.2467
15,11,0.24664
17,10,0.29578
10,7,0.24609
3,7,0.29547
3,7,0.22961
9,4,0.21362
13,6,0.13177
15,6,0.2793
10,7,0.22992
3,9,0.54193
11,6,0.27905
17,4,0.47626
11,5,0.19714
6,7,0.21375
3,9,0.37775
12,9,0.24664
16,7,0.21375
16,5,0.2793
10,5,0.21332
4,8,0.19727
2,10,0.29553
9,5,0.21356
16,12,0.26282
17,12,0.245
6,6,0.21368
3,5,0.2464
3,6,0.24646
10,3,0.24628
16,7,0.41064
10,10,0.21381
2,11,0.24652
2,7,0.22992
7,4,0.21362
16,12,0.27924
17,12,0.27911
6,9,0.22974
3,5,0.21338
3,4,0.31207
11,11,0.263
17,9,0.21362
13,5,0.19714
7,8,0.09875
3,11,0.27936
2,7,0.32867
16,9,0.34515
16,9,0.27936
10,11,0.1972
3,12,0.29565
2,11,0.427
11,12,0.21362
17,12,0.27911
17,13,0.26257
11,13,0.24652
4,11,0.23004
2,11,0.36115
9,5,0.34509
15,4,0.2301
17,5,0.24603
11,10,0.2135
4,13,0.21362
2,15,0.36139
7,11,0.263
13,9,0.21362
17,7,0.263
12,6,0.2464
5,7,0.24646
2,8,0.34503
9,4,0.31189
17,10,0.31213
17,12,0.22998
8,9,0.21362
4,4,0.2959
2,5,0.41077
13,12,0.22998
16,5,0.29572
9,9,0.19714
5,9,0.263
2,5,0.229
4,5,0.21368
14,8,0.29578
17,12,0.27936
11,12,0.22986
5,11,0.2301
3,10,0.37781
11,7,0.45996
18,3,0.34503
11,11,0.24634
5,8,0.22998
2,4,0.34546
4,6,0.21362
11,11,0.21368
16,12,0.22998
16,10,0.22992
9,4,0.263
6,8,0.19727
2,14,0.24634
5,10,0.1969
11,4,0.31207
17,9,0.24658
16,12,0.2135
6,3,0.31213
4,5,0.21356
2,11,0.21362
3,11,0.04889
12,7,0.2301
17,4,0.21332
17,4,0.31201
10,5,0.24622
6,7,0.19708
2,10,0.39398
11,12,0.19788
16,13,0.21356
17,12,0.39441
10,7,0.19708
6,4,0.21344
3,4,0.26288
5,4,0.22986
12,3,0.24628
16,3,0.19672
17,3,0.29572
11,4,0.21362
6,5,0.2135
3,7,0.31171
9,4,0.2785
17,13,0.36139
18,13,0.29578
7,8,0.26288
2,12,0.23004
6,13,0.19702
12,10,0.21375
15,6,0.22986
17,5,0.36127
10,4,0.24652
5,5,0.21362
2,8,0.29559
11,3,0.31226
17,5,0.427
11,8,0.23004
4,13,0.2135
2,16,0.34503
10,5,0.24646
