FPOGX,FPOGY,FPOGD
17,9,0.22998
16,12,0.24652
7,5,0.29565
4,6,0.21405
2,12,0.2135
2,13,0.21375
10,5,0.22974
16,6,0.2135
16,8,0.22986
8,9,0.21368
4,6,0.27936
3,6,0.37775
10,3,0.21332
15,4,0.22986
17,3,0.37787
11,3,0.21338
6,7,0.1972
2,10,0.39423
9,5,0.29559
17,10,0.24652
16,12,0.2135
7,6,0.19708
2,4,0.27911
3,4,0.31219
11,10,0.31219
17,9,0.36169
11,5,0.26288
6,7,0.24615
2,13,0.23004
4,12,0.1972
11,6,0.263
16,5,0.26349
14,8,0.19708
3,14,0.21338
2,14,0.52563
9,11,0.21375
15,10,0.21368
17,10,0.29578
10,8,0.2135
4,7,0.21362
2,6,0.37787
10,6,0.19739
17,11,0.27905
17,12,0.263
9,5,0.263
7,6,0.0658
3,12,0.22986
2,14,0.29572
11,9,0.22986
17,10,0.29572
14,9,0.21387
7,9,0.24652
4,9,0.21375
3,8,0.2464
9,4,0.27924
15,6,0.24634
17,10,0.32849
9,11,0.21338
3,10,0.2135
2,9,0.29559
5,9,0.19727
12,12,0.34497
18,12,0.37787
7,5,0.22986
4,4,0.24652
3,4,0.42731
11,6,0.21338
18,13,0.32806
18,13,0.2627
9,10,0.21368
4,6,0.23004
2,5,0.2464
3,5,0.22986
12,12,0.31226
18,6,0.23016
15,5,0.21362
8,7,0.19714
3,13,0.19696
2,13,0.2464
5,8,0.21375
15,8,0.2464
16,12,0.27936
10,12,0.21362
5,10,0.23004
2,10,0.4928
10,5,0.21338
15,4,0.19708
17,6,0.39423
10,6,0.22998
7,7,0.21375
3,8,0.44379
11,6,0.22998
17,11,0.36151
16,12,0.24652
6,5,0.27924
3,4,0.22974
3,4,0.3941
15,8,0.31201
17,10,0.29559
8,10,0.19739
4,8,0.22998
3,7,0.42731
9,6,0.21338
14,11,0.24652
17,8,0.21362
12,6,0.1972
7,8,0.2135
3,14,0.27924
2,12,0.24677
9,5,0.36139
17,7,0.29572
15,11,0.19696
8,12,0.2627
2,15,0.24664
2,16,0.39423
11,7,0.24634
15,6,0.19708
17,13,0.26263
8,6,0.263
4,5,0.22986
2,12,0.21362
7,11,0.1972
15,10,0.27917
17,10,0.32861
8,12,0.21375
6,12,0.0498
2,12,0.32861
3,10,0.24646
7,8,0.11511
15,8,0.2135
17,10,0.34473
7,10,0.24652
3,6,0.24634
3,5,0.29572
10,8,0.21393
14,11,0.21368
17,8,0.24628
11,5,0.22986
7,7,0.2464
2,11,0.37744
12,10,0.2464
17,13,0.29565
17,14,0.32855
10,12,0.21368
4,10,0.23004
2,9,0.42694
12,11,0.24652
18,12,0.36151
15,13,0.19708
4,15,0.263
3,16,0.50928
10,14,0.22955
17,11,0.32849
14,10,0.19714
11,7,0.21338
5,5,0.26245
3,5,0.37775
10,9,0.24622
17,11,0.29535
16,9,0.23016
9,6,0.26294
4,10,0.23004
2,12,0.31238
8,8,0.04913
16,9,0.36133
10,12,0.21362
3,14,0.21381
2,15,0.47656
10,8,0.26276
15,5,0.22992
16,5,0.263
10,5,0.29559
4,6,0.31201
3,7,0.29547
10,6,0.21362
17,11,0.263
17,11,0.27838
8,9,0.19708
4,5,0.23022
3,5,0.31195
5,8,0.19702
12,12,0.27924
18,11,0.31409
13,6,0.19714
7,6,0.31244
3,12,0.21362
3,12,0.22974
11,6,0.26276
11,8,0.47662
9,4,0.263
9,2,0.24664
10,1,0.49286
