FPOGX,FPOGY,FPOGD
9,14,0.1969
4,15,0.21375
2,15,0.39307
9,9,0.19684
13,6,0.21332
18,5,0.36121
17,5,0.21381
6,8,0.22974
2,11,0.32867
10,7,0.24713
15,6,0.21381
17,5,0.29559
11,4,0.27911
7,8,0.19751
2,14,0.32843
11,8,0.2464
18,7,0.24652
16,6,0.21338
12,4,0.22992
6,10,0.19696
2,15,0.26282
4,12,0.19543
11,6,0.2135
16,6,0.19714
17,7,0.2464
13,9,0.19684
6,6,0.27936
3,5,0.21344
3,7,0.2793
13,12,0.11487
17,13,0.36139
12,9,0.19714
6,5,0.23004
3,4,0.2135
3,4,0.31201
11,12,0.26239
16,10,0.21362
17,5,0.2301
10,6,0.1972
4,11,0.2135
3,11,0.2464
2,13,0.16425
14,11,0.2301
17,14,0.36115
9,14,0.21338
3,13,0.24622
2,12,0.29559
8,14,0.24664
13,14,0.19678
18,12,0.21362
16,11,0.24658
8,11,0.1972
3,13,0.23181
2,13,0.31219
11,7,0.22998
16,3,0.2135
17,3,0.29742
11,4,0.24634
4,9,0.21332
3,11,0.34546
15,6,0.19714
17,14,0.27911
4,5,0.27954
2,4,0.31171
5,4,0.21362
12,11,0.19684
15,12,0.21362
16,10,0.21356
13,5,0.26282
5,10,0.19714
3,13,0.36139
10,5,0.0661
16,5,0.19727
17,6,0.21344
10,8,0.21344
3,5,0.27924
4,4,0.24658
10,5,0.21326
14,8,0.19714
16,11,0.29578
9,11,0.2135
3,14,0.24634
2,15,0.34485
10,7,0.23004
17,10,0.26257
15,13,0.26282
6,7,0.24664
3,10,0.37787
12,10,0.21332
13,5,0.08264
17,6,0.29565
9,9,0.21362
4,7,0.27936
3,5,0.31201
10,8,0.2627
15,10,0.22986
17,11,0.29559
10,11,0.2135
4,5,0.263
3,4,0.50916
13,8,0.13177
15,10,0.32849
10,10,0.19714
6,9,0.22998
2,7,0.32861
8,4,0.22992
13,7,0.2301
17,11,0.2464
16,13,0.21362
9,9,0.19739
3,8,0.21332
2,7,0.27942
2,7,0.16437
15,4,0.21344
18,5,0.39435
9,9,0.21362
4,12,0.2464
2,11,0.3125
8,5,0.21368
11,8,0.19727
18,5,0.31207
10,10,0.22986
3,11,0.24615
2,10,0.23004
4,10,0.2135
11,11,0.22974
18,6,0.22821
17,4,0.24664
11,4,0.23004
7,5,0.23016
3,7,0.427
9,6,0.19708
15,10,0.21362
17,8,0.24628
11,4,0.21368
6,5,0.24622
2,8,0.427
16,12,0.21362
16,12,0.263
11,4,0.27911
4,11,0.19714
2,13,0.23016
4,11,0.19727
7,9,0.13165
17,9,0.41077
10,9,0.22986
3,12,0.24634
3,13,0.27911
11,12,0.27942
18,12,0.44348
11,11,0.22998
3,11,0.24634
4,9,0.23016
11,4,0.2135
13,5,0.24634
18,5,0.29547
16,7,0.08234
9,11,0.19696
2,12,0.24652
2,11,0.36145
12,11,0.27899
17,6,0.1972
17,4,0.27966
11,5,0.23016
5,8,0.21326
3,9,0.27911
11,7,0.26282
18,7,0.37793
12,6,0.2301
5,6,0.23047
2,7,0.36145
14,13,0.26294
18,13,0.29596
11,4,0.22986
8,4,0.21375
3,9,0.22986
4,12,0.16394
17,6,0.2135
17,5,0.22986
9,8,0.19727
3,7,0.24664
3,5,0.2959
11,6,0.2796
10,7,0.93622
10,8,0.29565
10,9,0.95288
9,8,0.27954
6,9,0.29565
8,8,0.49274
10,1,0.44348
11,0,0.24622
11,0,0.16455
