FPOGX,FPOGY,FPOGD
7,16,0.32874
7,16,0.22986
6,16,0.36133
7,14,0.47644
8,16,0.34497
9,13,0.21338
10,8,0.29578
10,16,0.34485
8,15,0.37756
5,15,0.4436
9,14,0.2135
9,14,0.26282
7,14,0.4436
8,14,0.39429
8,13,0.24658
7,13,0.46008
10,12,0.24646
10,5,0.24609
9,13,0.41064
8,13,0.47632
8,13,0.41077
6,13,0.41089
6,14,0.22998
6,14,0.26282
10,13,0.39429
10,12,0.29578
6,14,0.52612
5,14,0.37769
8,12,0.21338
10,12,0.26294
10,12,0.93628
7,15,0.32886
8,14,0.34534
8,12,0.45996
6,14,0.50928
6,13,0.31201
6,5,0.22998
17,13,0.21375
19,9,0.2135
11,12,0.46033
6,12,0.32861
6,12,0.37744
7,12,1.03467
7,12,0.5752
7,12,0.55859
6,13,0.27942
11,14,0.32825
6,13,0.3125
7,15,0.29578
11,9,0.19702
11,3,0.31226
11,11,0.2467
10,14,0.23035
8,15,0.27942
7,13,0.26257
9,7,0.4104
9,14,0.45996
10,13,0.32886
9,3,0.34485
10,14,0.31213
9,13,0.37793
8,13,0.2793
11,13,0.29553
9,7,0.19702
8,7,0.21313
8,13,0.29578
6,14,0.55884
7,13,0.2627
7,6,0.22986
5,14,0.5752
6,13,0.31213
6,9,0.31226
10,14,0.34509
11,14,0.34509
11,9,0.31213
9,13,0.42712
6,13,0.22949
9,13,0.60767
8,11,0.24634
9,11,0.36121
11,13,0.50916
10,9,0.427
11,11,0.39441
11,13,0.4762
6,15,0.34497
9,14,0.2793
8,10,0.21338
7,14,0.50903
7,7,0.21399
8,10,0.19714
8,13,0.4436
7,13,0.41077
8,11,0.34485
8,11,0.27942
8,11,0.41064
8,12,0.65698
7,10,0.82117
8,8,0.21362
9,9,0.19714
9,10,0.23035
10,12,0.22974
11,13,0.42725
11,12,0.32874
11,15,0.37781
8,16,0.19714
6,15,0.39429
5,11,0.29578
14,18,0.26257
5,14,0.44324
10,13,0.32837
8,12,0.29565
10,11,0.26294
9,11,0.77209
9,11,0.24646
9,10,0.36133
8,11,0.4104
8,6,0.54236
8,11,0.59119
7,10,0.42664
5,12,0.21362
5,14,0.2959
5,13,0.22998
5,12,0.62427
6,9,0.26257
11,13,0.31189
8,12,0.24646
8,11,0.36108
11,9,0.31213
11,10,0.46008
8,10,0.23035
6,10,0.36145
6,10,0.34497
6,9,0.41077
6,10,0.5094
10,7,0.31201
11,12,0.39441
11,11,0.32861
11,11,0.41089
6,10,0.27942
7,10,0.41064
8,10,0.27905
7,10,0.72266
9,10,0.46033
10,10,0.29565
11,9,0.29565
10,8,0.22986
10,10,0.55847
8,9,0.24634
11,9,0.4928
5,19,0.427
4,18,0.34534
9,2,0.44373
4,19,0.45996
8,5,0.37769
8,4,0.24622
10,1,0.44385
