FPOGX,FPOGY,FPOGD
11,5,0.29572
8,7,0.32861
8,6,0.32861
14,8,0.263
10,7,0.29547
8,6,0.29578
8,7,0.29559
13,6,0.22998
11,5,0.2793
8,3,0.39435
11,6,0.23004
12,7,0.27924
10,6,0.26306
8,7,0.26276
6,16,0.21344
13,5,0.22986
9,3,0.32861
8,3,0.50909
15,7,0.24628
11,5,0.29578
10,6,0.19702
17,5,0.23004
15,7,0.22992
11,7,0.27917
8,7,0.46014
5,17,0.263
5,18,0.14801
18,19,0.39423
5,17,0.31207
8,17,0.21332
17,17,0.22986
14,15,0.19714
9,9,0.24622
14,8,0.22998
9,6,0.26288
7,6,0.36145
8,4,0.27905
7,5,0.21375
7,6,0.23016
8,6,0.29602
6,6,0.55835
8,7,0.32849
8,11,0.19702
10,11,0.21375
14,7,0.2627
10,4,0.29584
7,5,0.60785
5,18,0.34491
18,19,0.41071
7,5,0.55878
7,7,0.34503
9,7,0.39392
7,4,0.52576
9,10,0.263
8,11,0.29584
7,11,0.18048
7,12,0.11499
13,17,0.09875
4,16,0.31213
6,15,0.27924
6,12,0.21362
6,10,0.39447
6,5,0.41083
6,4,0.31226
7,3,0.80499
6,3,0.13196
8,9,0.45984
8,9,0.70624
7,7,0.39435
8,9,0.29559
8,12,0.26288
7,11,0.29553
8,8,0.34509
6,8,0.34515
6,4,0.34485
8,4,0.21338
11,8,0.29578
7,10,0.85443
7,10,0.49274
7,10,1.26489
8,10,0.42712
8,9,0.26288
7,8,0.87048
8,8,0.427
11,8,0.45996
9,8,0.29584
5,3,0.46002
14,8,0.21362
6,12,0.47626
7,7,0.3446
15,7,0.24628
12,7,0.23004
10,7,0.44336
15,7,0.32819
14,6,0.21338
7,5,0.49274
16,7,0.26306
8,6,0.42725
16,7,0.24634
16,9,0.27942
13,8,0.2464
17,8,0.57489
15,8,0.27936
10,6,0.29559
16,9,0.29565
14,9,0.263
14,9,0.36163
16,8,0.29559
13,8,0.31183
11,8,0.22992
8,8,0.427
14,8,0.34473
13,8,0.32837
17,9,0.23035
16,9,0.27911
13,11,0.27911
8,11,0.37781
9,11,0.04944
15,10,0.27924
11,8,0.26245
7,7,0.36139
12,6,0.21387
10,4,0.26276
7,3,0.22998
7,5,0.27936
13,7,0.22998
6,5,0.88721
13,6,0.21405
6,4,0.44336
7,5,0.42633
14,8,0.22998
8,11,0.39435
8,10,0.2464
8,8,0.37775
11,5,0.31201
9,8,0.32849
7,9,0.26276
7,19,0.09851
18,19,0.31213
7,17,0.57483
7,10,0.37793
7,8,0.2793
6,2,0.65698
6,3,0.29559
6,3,0.37775
6,2,0.37793
8,2,0.31219
7,2,0.36139
7,2,0.36151
6,2,0.31201
7,2,0.36127
6,3,0.62439
6,19,0.31165
6,15,0.21362
8,2,0.36151
9,1,0.37817
