FPOGX,FPOGY,FPOGD
10,1,0.19714
5,19,0.29572
5,17,0.22998
8,10,0.2464
10,9,0.41046
8,16,0.41086
7,12,0.29584
7,11,0.21362
6,18,0.26343
6,17,0.29575
6,17,0.70636
5,17,0.60791
5,16,0.44333
5,17,0.65698
8,14,0.19714
9,16,0.47638
5,14,0.19742
6,10,0.31226
5,16,0.41049
5,15,0.27924
5,13,0.06552
6,4,0.49301
6,15,0.37799
7,15,0.27936
9,17,0.29565
10,14,0.2135
10,5,0.24658
10,5,0.27927
10,8,0.2464
9,8,0.42731
10,16,0.52573
11,16,0.32809
9,4,0.29547
11,5,0.29562
12,5,0.39438
11,17,0.87073
10,11,0.19672
9,4,0.39398
8,13,0.19711
8,16,0.57486
8,17,1.1662
7,16,1.00211
9,13,0.19699
9,5,0.26288
7,16,0.49289
7,17,0.36136
6,17,0.32852
5,16,0.31207
7,16,0.2135
11,17,0.21335
11,17,0.31207
11,17,0.32852
10,16,0.36136
10,7,0.36148
9,15,0.69
9,15,0.3121
9,2,0.4765
8,15,0.5256
5,16,0.37799
5,16,0.70633
5,16,0.36136
5,15,0.41077
5,16,0.46011
11,17,0.85425
10,17,1.34698
10,16,0.3941
10,16,0.39438
10,16,0.5585
6,15,0.55814
10,14,1.34711
10,14,0.87091
10,14,0.32849
7,16,0.64063
8,13,0.47641
8,13,0.41061
8,14,0.88708
8,13,0.52588
8,11,0.19711
9,10,0.83746
9,11,0.44348
8,16,0.22989
5,15,0.83786
5,15,0.49286
5,15,0.50916
5,15,0.29559
5,14,0.27927
5,15,0.27921
5,16,0.49261
9,15,0.19699
11,16,0.29584
6,16,0.42712
9,15,0.11511
11,14,0.22971
10,7,0.19699
7,16,0.26257
9,15,0.263
11,14,0.36099
12,12,0.2464
11,11,0.08221
6,16,0.2626
6,16,0.29556
9,12,0.21375
7,15,0.36133
6,16,0.37787
7,14,0.37762
6,15,0.57498
7,16,0.57486
7,13,0.22983
7,5,0.31183
7,16,0.27927
7,16,0.3121
6,17,0.57483
5,16,0.34485
7,5,0.29602
5,17,0.37759
5,16,0.64063
5,16,0.27914
11,15,0.263
11,14,0.49286
9,15,0.345
11,15,0.21347
11,14,0.32889
12,11,0.21359
13,3,0.21362
11,2,0.24619
11,3,0.27917
12,14,0.26306
11,13,0.37787
8,16,0.32849
7,16,0.22998
5,15,0.21362
11,10,0.31219
9,14,0.32849
4,16,0.41058
4,15,0.27924
5,14,0.08228
8,7,0.27924
9,8,0.19727
8,15,0.32849
8,14,0.42743
5,16,0.36133
4,17,0.29535
4,17,0.19708
5,17,0.34473
