FPOGX,FPOGY,FPOGD
8,17,0.19696
18,18,0.24646
10,13,0.26245
9,10,0.26276
7,7,0.23019
7,6,0.54239
8,8,0.31198
7,8,0.37802
7,11,0.19742
7,9,0.34488
7,8,0.75574
7,8,0.6571
7,9,0.6077
6,10,0.34488
7,10,0.4603
6,10,0.27914
6,11,1.24866
7,10,0.55853
7,8,0.68997
7,6,0.41089
7,6,0.37814
7,8,0.2135
6,11,0.98575
6,9,0.29578
7,4,0.4765
7,4,0.36124
14,8,0.26288
8,7,1.47849
9,7,0.47635
16,8,0.26285
12,9,0.21335
8,10,0.39438
15,7,0.27939
11,4,0.27911
8,3,0.45987
9,5,0.21323
15,8,0.2626
11,6,0.32849
9,6,0.37772
14,8,0.32864
12,8,0.32877
11,9,0.29565
10,8,0.36145
14,8,0.3616
12,9,1.01837
11,8,1.29785
9,8,0.52576
8,7,0.27954
16,7,0.31223
13,5,0.21335
9,4,0.2464
8,5,0.26273
14,6,0.26288
10,2,0.42725
9,2,0.26288
9,3,0.26245
15,8,0.2952
11,7,0.22977
7,5,0.47623
4,17,0.49274
17,19,0.32849
17,18,0.29578
7,7,0.32849
9,9,0.19714
9,9,0.34485
9,8,0.24609
11,10,0.22986
8,11,0.34503
7,11,0.39438
10,9,0.19711
12,5,0.19733
9,3,0.31213
8,3,0.0986
9,4,0.22971
14,4,0.22989
10,2,0.31204
9,2,0.54214
15,7,0.26288
12,7,0.22998
9,8,0.263
9,8,0.263
16,9,0.27921
15,9,0.24609
9,9,0.24625
9,9,0.23013
14,8,0.23001
11,5,0.2959
9,5,0.32852
8,4,0.2468
14,9,0.31223
12,8,0.24649
9,7,0.34473
15,8,0.27896
14,8,0.22986
11,8,0.32864
9,8,0.37756
15,6,0.32849
13,5,0.31244
8,5,0.5585
14,7,0.27924
12,7,0.27924
10,8,0.23013
9,8,0.29578
16,10,0.09863
12,6,0.21347
9,4,0.39426
8,3,0.31213
14,6,0.21347
8,4,0.46027
10,5,0.2464
16,10,0.31213
13,7,0.19708
10,5,0.32864
8,5,0.22986
8,6,0.32861
14,7,0.26276
12,8,0.23001
8,10,0.31195
10,10,0.19724
14,7,0.23001
9,4,0.36124
9,6,0.2464
13,8,0.19711
17,9,0.27936
11,9,0.26276
9,9,0.29578
8,9,0.29575
15,9,0.24622
9,6,0.3121
8,6,0.06592
4,16,0.24622
13,6,0.27939
15,7,0.2135
10,6,0.26309
8,6,0.32825
8,6,0.08215
10,5,0.26227
8,7,0.27924
11,7,0.19708
15,8,0.26315
16,8,0.29578
8,6,0.27951
7,6,0.62427
13,9,0.263
10,11,0.19705
8,12,0.49292
10,11,0.21359
12,6,0.24652
10,4,0.29584
8,3,0.26303
7,5,0.29581
11,7,0.21338
7,6,0.55835
16,7,0.31186
16,7,0.26285
13,7,0.24646
10,9,0.23022
8,10,0.27908
15,9,0.22998
14,8,0.26276
11,8,0.26321
8,8,0.36115
15,10,0.31213
5,17,0.34497
17,18,0.34448
17,9,0.31213
14,9,0.19727
9,8,0.34515
9,8,0.26263
5,18,1.01837
10,4,0.36139
10,2,0.42703
11,1,0.49249
