FPOGX,FPOGY,FPOGD
11,14,0.27911
11,16,0.36188
10,15,0.39429
10,15,0.37793
8,12,0.27924
8,12,0.29578
9,12,0.24646
11,13,0.27936
11,8,0.67377
11,12,0.19696
11,15,0.65723
11,16,0.39441
11,12,0.19714
12,6,0.41058
12,6,0.4599
11,17,0.34509
10,16,0.62427
10,11,0.22986
10,8,0.29553
10,15,0.37781
8,16,0.62445
7,16,0.2959
8,7,0.34485
7,7,0.34473
8,16,0.49292
9,16,0.22998
11,17,0.46002
10,9,0.41058
11,9,0.41046
11,10,0.36176
11,13,0.2135
12,15,0.29565
11,17,0.37811
9,16,0.34497
6,15,0.39435
6,10,0.21356
6,9,0.41064
7,15,0.7226
8,13,0.21344
7,9,0.21381
6,13,0.36163
9,15,0.19714
9,15,0.26282
7,13,0.45935
8,11,0.21338
7,7,0.60748
8,15,0.54211
9,12,0.21368
10,8,0.70612
10,15,0.36163
11,16,0.57513
12,12,0.1969
11,9,0.2301
11,10,0.31262
12,16,0.32843
12,16,0.26263
13,9,0.22986
12,10,0.04907
11,16,0.37769
11,16,0.77209
10,5,0.95288
11,7,0.57507
11,9,0.08191
11,17,0.32861
10,16,0.34528
9,16,0.29572
9,4,0.57471
8,11,0.19714
8,14,0.23016
8,12,0.34515
8,14,0.22992
9,17,0.47675
10,17,0.34515
11,15,0.36157
12,8,0.31226
9,17,0.27936
8,17,0.55853
7,16,0.263
7,7,0.39441
7,9,0.27954
8,17,0.36151
7,17,0.31195
7,17,0.263
7,15,0.24652
6,11,0.29584
6,8,0.19727
6,7,0.36133
5,7,0.41064
6,17,0.6571
8,15,0.27942
8,11,0.29565
9,17,0.90344
8,16,0.2298
11,11,0.31195
11,10,0.32837
11,17,0.69019
10,18,0.27954
9,14,0.19739
10,8,0.39441
10,16,0.52576
12,6,0.29578
12,2,0.47632
12,5,0.49274
12,15,0.31226
9,17,0.31201
8,16,0.31195
7,4,0.41046
8,17,0.60773
8,17,0.26288
9,14,0.19696
9,4,0.29578
9,14,0.32861
10,16,0.19696
13,6,0.24646
7,14,0.19727
7,16,0.23029
11,16,0.22986
11,12,0.22986
11,11,0.44354
11,16,0.77197
9,17,0.21338
7,18,0.36151
9,17,0.23016
11,14,0.21344
11,12,0.52551
10,16,0.23029
7,6,0.27924
11,15,0.26276
11,11,0.1972
11,9,0.27936
11,9,0.36133
11,14,0.26263
10,7,0.21423
10,10,0.19739
11,10,0.29572
11,10,0.34552
9,9,0.21368
6,6,0.23041
6,7,0.24664
5,8,0.49274
6,17,0.7229
7,6,0.29572
7,8,0.22968
7,11,0.35944
7,15,0.21344
7,16,0.50922
6,15,0.78882
6,5,0.31207
6,6,0.52563
6,8,0.24658
6,15,0.82129
8,7,0.39404
10,1,0.49292
