FPOGX,FPOGY,FPOGD
11,1,0.27948
10,3,0.08221
6,18,0.83777
9,10,0.32849
12,8,0.22998
8,5,0.2793
7,4,0.95258
7,5,0.13135
7,4,1.01831
6,4,0.36176
9,5,0.19696
9,5,0.263
8,4,0.54187
8,4,0.26288
7,17,0.54205
3,17,1.495
3,17,0.88684
4,17,0.57489
11,8,0.36102
9,9,0.36151
8,8,0.57526
7,8,0.42694
7,7,0.4765
6,7,0.36139
7,15,1.11725
7,14,1.28156
6,12,0.42682
6,11,0.7558
6,10,0.34509
8,5,0.7063
7,5,0.59131
7,5,0.57495
6,5,0.55847
6,5,0.46027
6,5,0.47638
5,5,0.78821
5,5,0.93622
4,5,0.77197
8,7,0.52576
7,7,0.47644
6,7,0.46014
8,6,0.36133
8,12,0.2298
5,10,0.2135
2,5,0.34485
7,4,0.16425
16,4,0.2793
15,5,0.23029
10,4,0.2467
8,4,0.52551
4,17,0.22974
4,18,0.18073
8,6,0.47632
8,6,0.46008
8,7,0.4762
9,9,0.42706
11,6,0.27936
8,6,0.29572
7,5,0.5423
10,4,0.19714
10,4,0.31201
8,3,0.54211
10,5,0.19708
10,8,0.21381
9,8,0.24652
7,6,0.50909
10,6,0.19739
9,5,0.19696
8,6,0.26294
9,5,0.47632
15,8,0.36163
8,5,0.60791
8,6,0.24609
6,5,0.39429
6,5,0.77197
11,6,0.19739
11,7,0.19708
7,5,0.4599
7,6,0.2959
7,8,0.34528
8,6,0.36133
8,6,0.44336
10,6,0.21393
8,5,0.22974
8,5,0.27936
10,6,0.24652
6,13,0.19672
5,17,0.24628
16,9,0.36096
12,5,0.26276
10,5,0.26276
8,5,0.41077
15,8,0.23004
8,6,0.41052
10,7,0.19696
15,9,0.21368
7,6,0.78845
16,8,0.31238
13,9,0.21332
10,11,0.26306
12,10,0.09851
18,10,0.50909
9,7,0.29614
8,6,0.27936
10,7,0.21368
14,8,0.19714
15,9,0.21332
11,7,0.36151
9,7,0.27942
8,7,0.93652
13,6,0.22986
15,9,0.27917
11,11,0.31207
9,11,0.34497
11,11,0.21356
16,10,0.26288
12,10,0.19727
9,11,0.24634
8,10,0.34491
14,8,0.24652
11,5,0.26276
9,4,0.27942
8,4,0.27917
12,6,0.1972
14,7,0.26245
11,7,0.2301
9,6,0.2959
9,5,0.21362
14,6,0.32825
11,6,0.26306
9,5,0.44373
9,6,0.21338
13,9,0.32867
11,11,0.24634
9,13,0.21344
9,14,0.19714
14,9,0.23016
9,8,0.09821
8,8,0.39447
16,9,0.26294
