FPOGX,FPOGY,FPOGD
10,2,0.62426
10,4,0.50922
9,5,0.34467
10,9,0.49292
14,10,0.32855
13,9,0.34473
14,9,0.41077
14,10,0.22998
15,10,0.26306
11,12,0.22998
9,10,0.31244
7,12,0.50909
8,11,0.22974
10,9,0.34485
10,9,0.62415
12,9,0.77362
11,9,0.34491
13,9,0.4433
16,10,0.41071
12,8,0.21307
11,7,0.44324
11,8,0.21362
13,9,0.29584
11,10,0.49292
10,9,0.31244
13,10,0.36145
11,11,0.37787
9,11,0.34509
10,11,0.2464
13,10,0.26288
9,9,0.27948
8,8,0.11499
9,9,0.22992
7,9,0.4928
9,9,0.46014
10,9,0.24652
12,10,0.2301
10,8,0.24646
9,8,0.42627
13,8,0.39423
10,6,0.41064
9,6,0.34497
13,7,0.3941
12,6,0.29572
11,7,0.41077
15,9,0.36133
13,8,0.22949
12,8,0.44336
13,8,0.22998
16,9,0.29565
12,6,0.24652
9,5,0.31201
10,6,0.22986
14,7,0.3125
12,7,0.26288
10,9,0.34509
10,8,0.24646
13,9,0.2135
13,8,0.21307
11,7,0.24664
8,7,0.24664
7,9,0.24652
8,9,0.49304
7,8,0.57495
12,9,0.23029
14,9,0.21338
15,9,0.26312
12,6,0.21362
10,4,0.32849
9,5,0.34479
13,7,0.36121
12,6,0.2301
10,6,0.44342
14,8,0.44373
10,6,0.37775
10,7,0.24677
15,8,0.27954
12,5,0.21362
10,4,0.27924
9,4,0.34473
12,6,0.19714
14,7,0.31207
12,7,0.19714
10,6,0.34515
15,8,0.3125
13,9,0.22974
10,6,0.39429
10,6,0.24707
15,8,0.2464
13,10,0.21362
12,6,0.39423
14,7,0.47693
12,7,0.37781
11,7,0.46014
13,7,0.31195
12,7,0.39423
12,7,0.44232
16,8,0.26312
14,7,0.24634
11,6,0.29553
10,6,0.36139
13,7,0.32861
12,7,0.31213
10,6,0.26306
10,6,0.26294
14,8,0.24664
13,6,0.22992
10,5,0.31201
7,5,0.46002
10,9,0.27924
8,7,0.36145
7,7,0.4765
10,8,0.34515
12,8,0.24628
15,9,0.31219
15,8,0.21381
12,6,0.3775
11,6,0.29578
14,7,0.36078
12,5,0.2467
10,4,0.39453
13,5,0.19714
14,6,0.24683
14,7,0.2464
12,6,0.31213
11,6,0.34497
14,8,0.34515
12,6,0.31195
10,6,0.37805
16,8,0.32867
15,9,0.24615
12,6,0.31226
12,6,0.29565
15,8,0.29553
14,7,0.27972
12,7,0.52576
15,7,0.2135
17,7,0.26294
12,4,0.24634
10,4,0.32861
8,4,0.34485
8,5,0.52563
7,4,0.5752
8,6,0.21375
10,8,0.46014
14,8,0.2301
11,7,0.2309
8,7,0.44495
7,7,0.41058
8,11,0.06537
9,8,0.27917
9,7,0.27942
9,8,0.6402
12,9,0.2301
15,9,0.26276
10,8,0.24646
7,9,0.67365
8,7,0.11493
9,7,0.52588
8,9,0.13141
8,8,0.31207
