FPOGX,FPOGY,FPOGD
11,1,0.11499
5,18,0.80505
8,12,0.31226
10,8,0.29587
11,6,0.19702
7,5,0.21344
11,6,0.47632
15,12,0.21362
10,14,0.22961
7,14,0.64047
14,10,0.27908
13,11,0.2785
9,11,0.21393
10,10,0.21359
17,9,0.36118
9,7,0.29559
7,6,0.41068
15,7,0.26309
13,10,0.21359
11,10,0.26312
11,9,0.22998
17,10,0.37772
11,8,0.27893
8,6,0.42728
11,5,0.19711
13,5,0.21347
10,3,0.21362
7,3,0.82095
7,3,0.2464
6,13,0.08215
7,2,0.5256
7,2,0.29547
8,1,0.82135
8,2,0.37784
8,7,0.27924
7,12,0.7392
8,10,0.26303
14,9,0.29568
10,12,0.31198
8,12,0.32864
11,10,0.19693
15,9,0.22998
10,12,0.29559
8,11,0.31232
16,9,0.29578
14,11,0.23004
10,10,0.27927
10,9,0.24649
16,10,0.263
9,6,0.34485
8,6,0.55865
15,10,0.2464
8,13,0.65698
8,11,0.24655
13,8,0.24661
11,8,0.3779
10,8,0.36169
17,9,0.29547
8,5,0.41077
8,5,0.52551
12,6,0.2135
8,5,0.39423
7,5,0.73926
7,9,0.21362
6,7,1.05136
7,8,0.46002
10,9,0.24637
7,7,0.5094
7,5,0.37787
7,5,0.5094
14,7,0.21347
7,5,0.47635
7,5,0.45999
13,8,0.23016
8,6,0.29547
8,5,0.39438
10,8,0.23013
14,8,0.27884
10,11,0.36127
12,11,0.19724
16,9,0.29559
15,7,0.082
11,5,0.27948
9,4,0.27924
9,5,0.26288
16,8,0.26273
13,7,0.29535
9,7,0.36151
9,7,0.32861
14,7,0.22986
10,5,0.29572
9,7,0.31232
13,7,0.24628
11,7,0.34525
8,6,0.68997
9,11,0.50897
9,10,0.37808
16,9,0.27924
13,10,0.22971
10,10,0.27914
9,10,0.29547
17,8,0.26257
9,5,0.29535
8,5,0.6076
10,6,0.0983
15,8,0.24612
8,4,0.67349
15,10,0.23029
9,9,0.67361
9,8,0.26297
10,11,0.2135
8,12,0.31213
10,11,0.23022
11,9,0.32837
16,8,0.26263
12,8,0.22986
10,9,0.26321
9,9,0.29575
13,8,0.26276
11,9,0.23001
9,9,0.3447
9,10,0.22998
17,10,0.24637
15,11,0.24664
11,11,0.26291
9,11,0.36121
10,11,0.21335
11,12,0.19714
5,18,0.34491
9,14,0.24622
7,14,0.52588
10,12,0.65726
9,7,0.21375
9,4,0.5256
8,8,0.2464
7,13,0.49274
14,10,0.26285
8,6,0.47635
8,5,0.2464
14,11,0.32889
12,12,0.24619
7,12,0.37747
8,10,0.26303
14,8,0.24634
11,10,0.31198
15,8,0.19699
17,8,0.27936
17,8,0.27936
14,8,0.23001
11,8,0.26276
11,8,0.21338
17,8,0.11514
9,5,0.34479
8,2,0.39398
9,4,0.0986
17,11,0.27927
11,12,0.27911
9,13,0.41055
12,11,0.19739
16,10,0.26288
10,11,0.34488
13,11,0.19727
