FPOGX,FPOGY,FPOGD
9,1,0.21341
1,19,0.39426
2,19,0.37744
7,10,0.35997
4,10,0.64063
5,9,0.32866
8,10,0.29549
3,9,0.21349
2,8,0.29561
11,6,0.24596
17,6,0.26328
15,5,0.21359
9,6,0.24635
5,8,0.29579
5,8,0.26274
12,8,0.24646
15,7,0.31212
16,9,0.29543
11,9,0.22995
6,10,0.23
3,11,0.37785
3,10,0.16441
14,3,0.3287
15,4,0.26286
9,12,0.24644
4,14,0.26297
2,12,0.31213
9,12,0.09862
16,13,0.23007
17,16,0.29581
13,13,0.19716
7,7,0.2137
3,4,0.312
3,6,0.21367
13,13,0.31209
17,11,0.36108
10,7,0.21349
5,4,0.263
2,5,0.345
3,5,0.21542
8,7,0.06575
15,9,0.23
8,6,0.29568
5,9,0.19699
3,12,0.32848
7,11,0.24669
5,9,0.21352
16,5,0.34543
8,5,0.24634
5,7,0.23001
3,8,0.24713
15,8,0.49257
15,5,0.27927
9,6,0.21378
5,7,0.21352
3,8,0.26288
11,6,0.24626
12,4,0.23022
16,4,0.32851
10,6,0.21413
5,8,0.24635
3,9,0.31212
13,14,0.26286
17,14,0.27933
16,12,0.21336
8,6,0.24635
5,4,0.21349
3,5,0.26273
1,8,0.14769
13,5,0.39424
16,7,0.26299
7,5,0.26299
4,6,0.24637
2,5,0.31236
13,5,0.29575
16,8,0.37767
8,6,0.21376
4,4,0.22986
3,5,0.32864
12,12,0.13112
15,11,0.22984
9,12,0.24638
4,10,0.22989
2,11,0.26274
15,10,0.31216
17,12,0.39478
11,13,0.21364
5,12,0.21349
2,11,0.44376
12,7,0.21391
16,8,0.21375
16,11,0.23003
10,12,0.06563
6,5,0.24637
3,9,0.19716
3,10,0.29536
13,8,0.27925
15,11,0.24637
10,14,0.23
5,10,0.2135
3,7,0.37759
15,8,0.45988
16,10,0.39423
9,7,0.21397
4,4,0.26288
3,5,0.36153
10,8,0.19701
16,8,0.23013
15,11,0.24687
9,14,0.263
6,12,0.26358
5,12,0.32837
10,6,0.24608
16,9,0.24652
17,11,0.23001
15,10,0.19684
9,6,0.23
4,7,0.2793
4,9,0.26276
12,13,0.19699
17,15,0.54196
11,10,0.21361
5,8,0.23001
3,7,0.39426
12,7,0.31241
17,11,0.50937
10,10,0.21352
5,11,0.26274
4,10,0.24626
11,8,0.23012
12,5,0.23001
15,5,0.23003
16,5,0.26285
10,4,0.24666
6,4,0.22986
3,5,0.23004
3,6,0.22998
8,9,0.19728
11,12,0.06577
15,7,0.24644
10,9,0.19698
5,13,0.24623
2,7,0.21364
2,6,0.24652
14,7,0.19713
16,6,0.47623
8,6,0.22972
4,4,0.34503
4,5,0.24767
14,11,0.27925
17,14,0.45976
10,5,0.26271
5,9,0.19713
3,13,0.37775
13,6,0.21365
17,4,0.26279
16,5,0.23001
8,9,0.22984
4,12,0.24626
4,12,0.26273
14,9,0.23013
16,7,0.263
16,6,0.26286
9,4,0.24635
5,6,0.21346
3,7,0.37761
13,7,0.2301
17,9,0.27924
14,8,0.21347
7,6,0.29573
4,8,0.21378
3,11,0.21388
13,8,0.21361
17,5,0.31187
15,11,0.19713
8,13,0.2135
4,8,0.23013
5,7,0.21361
12,7,0.21373
17,13,0.2626
16,12,0.31212
9,11,0.19713
4,6,0.26268
4,6,0.26257
12,8,0.26291
17,9,0.29575
11,11,0.21356
4,10,0.24672
3,11,0.27925
12,11,0.27888
16,12,0.41061
13,13,0.21375
7,13,0.24651
5,12,0.32808
16,16,0.2462
