FPOGX,FPOGY,FPOGD
11,8,0.22986
10,7,0.36108
9,7,0.3288
14,9,0.31213
13,9,0.36133
14,10,0.32849
16,10,0.32861
15,9,0.2793
11,8,0.39423
16,9,0.3775
14,10,0.32849
12,9,0.52576
16,10,0.37775
14,9,0.23004
12,6,0.22998
10,5,0.34497
11,6,0.21326
14,9,0.29565
12,9,0.24628
10,8,0.31213
10,8,0.24634
14,9,0.2298
14,8,0.23029
12,8,0.27936
8,9,0.29565
8,9,0.26276
7,10,0.29559
7,10,0.50812
10,10,0.70642
10,10,0.50934
11,11,0.41058
10,12,0.46259
14,11,0.31244
11,12,0.37823
9,12,0.46002
7,15,0.29547
8,12,0.24609
10,12,0.21368
7,14,0.3609
8,11,0.26251
11,10,0.32813
13,9,0.47607
12,9,0.54211
12,9,0.29578
14,8,0.36133
11,6,0.31226
9,5,0.37781
14,7,0.26263
12,7,0.32837
10,7,0.50928
11,7,0.24628
15,9,0.31238
11,7,0.31226
10,7,0.27972
12,8,0.19708
15,8,0.31207
12,9,0.32904
12,9,0.36182
15,9,0.34448
14,10,0.263
12,9,0.37787
16,10,0.21344
17,11,0.39404
13,12,0.21356
10,13,0.34485
9,13,0.46002
14,12,0.29633
12,11,0.24646
11,11,0.26276
14,11,0.29559
15,12,0.29572
12,10,0.19702
9,14,0.31195
8,14,0.46008
8,16,0.23022
10,12,0.36151
8,12,0.19727
9,10,0.32837
10,11,0.32855
11,10,0.83801
10,9,0.31207
13,9,0.21338
15,9,0.34485
13,6,0.21332
10,5,0.27924
8,5,0.39404
11,6,0.11499
15,8,0.2793
11,5,0.32855
9,5,0.29547
11,6,0.21356
14,7,0.27924
12,7,0.26263
10,5,0.32867
9,6,0.27887
9,6,0.04871
16,8,0.2464
11,6,0.29553
9,8,0.21368
7,8,0.39398
7,8,0.50952
7,8,0.62427
8,9,0.29565
10,10,0.73907
14,10,0.2135
10,9,0.21356
8,9,0.87054
7,10,0.52576
8,10,0.31195
10,10,0.9364
15,10,0.29565
14,10,0.24646
13,9,0.29602
15,10,0.36151
13,10,0.32849
11,9,0.24664
9,9,0.49274
8,9,0.47626
7,9,0.44379
8,9,0.24652
10,10,0.27911
10,10,0.36151
11,9,0.59149
10,8,0.39423
11,8,0.23053
13,8,0.4765
11,7,0.37787
10,9,0.37787
15,9,0.44415
11,6,0.24622
9,6,0.36163
13,8,0.19861
14,9,0.31201
11,6,0.2627
9,5,0.3288
9,5,0.26276
15,10,0.31226
12,10,0.26312
11,10,0.34503
16,10,0.34497
14,11,0.22998
11,12,0.31226
11,12,0.31213
15,11,0.39429
12,11,0.49274
12,10,0.2627
13,11,0.4765
12,10,0.34467
11,10,0.57507
16,11,0.31213
13,10,0.21368
10,9,0.41064
15,10,0.31238
13,9,0.27911
11,8,0.29572
10,3,0.26282
10,2,0.32825
