FPOGX,FPOGY,FPOGD
9,8,0.49255
4,11,0.33032
4,10,0.39404
7,9,0.22974
11,9,0.2301
12,10,0.19714
7,12,0.22986
4,14,0.23022
7,13,0.1969
17,11,0.24695
16,12,0.29565
15,13,0.24634
13,12,0.2793
8,14,0.21301
4,16,0.29553
16,12,0.45996
16,10,0.54224
12,8,0.2135
4,3,0.41077
2,5,0.32861
8,2,0.29553
13,5,0.39587
11,7,0.36133
7,9,0.36133
1,15,0.29565
4,8,0.2135
15,10,0.37769
8,14,0.23022
6,15,0.26282
4,14,0.37744
17,11,0.2627
18,10,0.34485
16,9,0.2793
11,4,0.19702
6,2,0.2135
4,3,0.47656
14,11,0.19702
17,14,0.47681
10,11,0.2467
6,10,0.23022
4,10,0.34497
17,11,0.57507
17,8,0.26306
11,4,0.2301
7,3,0.26294
3,7,0.36145
10,4,0.27893
16,12,0.22986
18,15,0.2301
10,8,0.22986
7,7,0.2301
2,10,0.54224
10,10,0.26257
15,12,0.32861
8,15,0.24634
6,16,0.29565
5,15,0.4104
15,8,0.42407
14,10,0.2135
12,12,0.2627
8,8,0.21338
4,4,0.36145
6,5,0.1969
13,9,0.41101
17,9,0.24646
14,11,0.24634
7,12,0.21362
3,7,0.21375
2,7,0.37769
14,7,0.36133
16,5,0.39417
10,13,0.31201
8,13,0.24622
7,12,0.39441
15,8,0.54224
16,12,0.24658
10,11,0.21338
5,5,0.19788
3,3,0.34509
5,4,0.0824
16,9,0.24609
17,6,0.34497
15,6,0.2135
7,8,0.29578
5,9,0.52563
16,7,0.39282
18,14,0.427
10,11,0.19714
6,4,0.22998
3,3,0.41052
15,11,0.2793
17,8,0.24646
17,5,0.24646
10,4,0.29565
4,10,0.29553
5,10,0.21375
15,6,0.24646
17,4,0.39429
10,5,0.2301
6,6,0.24634
5,8,0.29578
11,6,0.13135
16,5,0.27917
13,5,0.26306
8,5,0.2301
3,8,0.2135
4,9,0.21362
16,12,0.26294
17,11,0.44458
9,8,0.21326
4,6,0.2627
3,7,0.31226
15,10,0.22986
17,14,0.22986
17,12,0.19714
13,10,0.19714
7,6,0.21362
3,4,0.41064
14,8,0.24658
17,9,0.26294
16,8,0.24622
9,9,0.22986
4,9,0.21362
4,10,0.21338
8,10,0.22998
14,14,0.2135
17,16,0.29565
10,14,0.2135
5,15,0.21338
4,14,0.19714
15,12,0.39417
16,11,0.21362
16,8,0.26245
10,6,0.22998
3,11,0.22986
2,13,0.37781
13,7,0.21362
15,7,0.42712
5,7,0.22998
4,7,0.24634
2,10,0.36121
4,9,0.08203
11,9,0.31201
11,13,0.26282
7,15,0.24634
5,15,0.2301
18,11,0.5094
17,9,0.22986
16,6,0.37756
11,6,0.2135
6,8,0.21362
3,11,0.2627
18,8,0.31238
17,9,0.42712
16,6,0.27942
10,4,0.2135
4,7,0.26306
6,8,0.11499
16,6,0.16431
17,7,0.427
16,8,0.22998
13,10,0.19714
7,11,0.21362
2,12,0.37781
13,9,0.2301
15,6,0.59143
9,8,0.2135
5,12,0.22986
3,9,0.2135
3,9,0.32874
16,10,0.34497
14,8,0.21362
10,5,0.2135
4,15,0.42712
5,15,0.21375
14,10,0.21326
16,6,0.29553
