FPOGX,FPOGY,FPOGD
8,11,0.2135
8,11,0.34512
7,12,0.54193
6,13,0.27957
8,14,0.31213
8,13,0.26309
10,15,0.50912
9,8,0.37799
8,8,0.27896
7,12,0.39423
9,14,0.59137
9,14,0.24664
10,10,0.1972
10,7,0.22983
12,6,0.67334
11,16,0.52548
11,15,0.29547
11,6,0.52542
12,11,0.32834
12,11,0.23016
9,15,0.21359
11,16,0.77222
11,16,0.24634
11,5,0.27942
8,16,0.46027
9,17,0.3941
10,15,0.21201
9,10,0.2135
8,10,0.04938
8,16,0.57498
8,15,0.26273
8,14,0.49289
8,15,0.37817
8,14,0.29565
7,7,0.37787
6,8,0.41211
7,15,0.23013
8,16,0.2301
11,18,0.37729
11,16,0.26273
10,15,0.04892
10,6,0.11496
12,7,0.26297
10,13,0.64059
10,14,0.21365
10,13,0.21362
10,16,0.41077
11,17,0.41089
10,14,0.19724
11,11,0.19705
12,16,0.37753
11,9,0.6405
12,10,0.57455
12,11,0.54178
12,14,0.41083
11,14,0.22983
9,4,0.46014
9,6,0.41052
11,8,0.24634
12,16,0.37747
12,15,0.36124
11,17,0.32858
10,16,0.3121
10,12,0.1973
10,8,0.47653
10,10,0.57513
10,15,0.44278
9,16,0.36163
7,8,0.21344
6,6,0.36124
6,8,0.59085
6,16,0.26318
6,16,0.49286
6,16,0.24622
10,17,0.42697
9,6,0.59134
10,7,0.4585
11,11,0.4274
10,17,0.39426
9,17,0.32849
7,16,0.27933
7,14,0.24719
8,9,0.29544
9,16,0.47604
7,17,0.45996
8,6,0.31189
12,17,0.41064
11,9,0.42694
11,11,0.59146
11,15,0.47632
11,16,0.39426
8,16,0.39441
11,15,0.26294
11,13,0.37695
10,14,0.24628
9,15,0.34509
11,13,0.26285
11,7,0.21359
11,7,0.26282
9,17,0.42725
8,15,0.2793
7,16,0.42682
6,16,0.44336
6,14,0.23001
7,10,0.52576
8,15,0.32846
10,13,0.19696
12,10,0.19846
10,16,0.37802
10,16,0.22971
8,14,0.50912
6,17,0.21362
5,17,0.36139
7,9,0.19727
8,11,0.08228
9,16,0.52579
7,10,0.72275
9,13,0.21353
9,14,0.73923
8,16,0.23001
7,16,0.26175
9,14,0.3779
8,9,0.42715
9,15,0.91986
7,15,0.26273
6,16,0.3288
7,7,0.37775
5,7,0.42709
6,11,0.19727
6,15,0.59134
7,15,0.24622
8,13,0.22998
8,11,0.32901
7,15,0.32861
10,12,0.44351
10,11,0.24652
10,14,0.27936
6,14,0.29587
6,7,0.37766
6,7,0.41061
6,7,0.4436
6,8,0.34488
5,10,0.34503
6,15,0.37747
7,11,0.21317
9,4,0.37772
10,2,0.55844
