FPOGX,FPOGY,FPOGD
9,6,0.23004
10,6,0.64063
9,7,0.41074
9,10,0.62436
8,10,0.24619
8,8,0.2468
9,6,0.60754
9,7,0.24677
10,7,0.37769
11,8,0.19724
10,9,0.31238
10,6,0.49301
10,7,0.39484
11,8,0.34503
11,8,0.27936
11,6,0.95273
11,7,0.65695
9,7,0.52591
10,7,0.39435
10,7,0.36139
8,8,0.27939
7,7,0.2627
7,5,0.37787
6,8,0.32877
7,9,0.36124
7,10,0.62421
8,6,0.2475
8,4,0.42709
9,9,0.32867
9,11,0.59183
13,15,0.27893
9,9,0.54214
11,12,0.37811
12,15,0.31274
11,10,0.44321
10,8,0.45999
12,9,0.24652
10,7,0.1972
8,6,0.29559
9,6,0.24625
10,5,0.4108
12,5,0.45987
12,7,0.34485
11,13,0.26248
11,14,0.37775
11,13,0.21338
9,7,0.32874
11,10,0.27917
12,8,0.29565
12,8,0.37851
12,15,0.55862
10,6,0.23001
11,9,0.21365
11,6,0.52579
11,7,0.24637
11,7,0.31216
12,10,0.42725
12,13,0.41061
10,4,0.29587
10,5,0.3121
10,5,0.41077
11,8,0.21347
11,11,0.49286
11,12,0.27936
11,13,0.3945
11,14,0.49271
11,15,0.24628
11,16,0.32886
11,17,0.31061
11,17,0.75525
10,14,0.21378
9,7,0.28018
10,14,0.45987
9,9,0.19739
10,5,0.39429
10,6,0.26273
9,15,0.41071
9,9,0.27921
9,15,0.37775
8,17,0.32846
6,17,0.29559
6,7,0.37778
5,7,0.47641
7,13,0.31213
7,13,0.26251
7,12,0.24622
7,6,0.46011
8,8,0.44351
7,10,0.23013
7,13,0.34506
7,17,0.80499
8,12,0.19696
8,7,0.3121
8,16,0.26273
8,6,0.36151
8,8,0.34497
8,16,0.26306
9,17,0.44348
9,6,0.23029
9,12,0.78873
10,16,0.19708
10,17,0.57501
9,4,0.6409
9,5,0.45972
10,9,0.36151
11,11,0.32849
10,16,0.36099
7,17,0.37772
6,16,0.04941
6,10,0.27939
7,14,0.5585
8,11,0.41058
8,15,0.37775
8,9,0.23001
7,13,0.21338
7,7,0.47668
7,14,0.49274
7,8,0.19687
7,5,0.36136
7,12,0.39392
8,11,0.19714
9,9,0.19724
8,15,0.21341
7,13,0.21323
6,17,0.36157
10,15,0.54199
9,10,0.64075
9,14,0.19708
9,12,0.2135
9,13,0.23001
9,16,0.65714
7,9,0.23019
6,17,0.41086
7,8,0.27914
7,7,0.36124
6,8,0.4761
6,9,0.60788
6,10,0.42709
6,11,0.65732
6,16,0.32849
7,16,0.27924
7,16,0.32889
10,17,0.32867
9,8,0.23001
10,6,0.27933
7,17,0.42712
7,13,0.19754
7,9,0.24637
7,10,0.55859
6,11,0.31213
6,16,0.55838
8,11,0.2464
9,9,0.23001
10,1,0.54224
11,1,0.08264
