FPOGX,FPOGY,FPOGD
10,7,0.55835
11,6,0.29593
11,4,0.31223
10,5,0.41089
10,8,0.19714
10,10,0.44376
13,14,0.83789
11,15,0.345
12,15,0.27798
11,11,0.70648
9,9,0.2626
10,10,0.13138
9,4,0.60791
8,4,0.24637
6,5,0.27951
5,4,0.2959
6,12,0.19519
7,17,0.36139
8,8,0.24649
6,14,0.23013
5,11,0.21365
6,11,0.21356
7,16,0.44376
9,12,0.23016
8,6,0.26315
8,8,0.29559
9,15,0.46002
9,17,0.26276
9,7,0.3121
10,15,0.68997
11,17,0.29575
11,15,0.21344
12,9,0.21487
12,9,0.59125
11,16,0.65701
12,16,0.45981
7,15,0.24637
7,4,0.42685
6,5,0.57486
6,7,0.21359
5,11,0.21378
7,16,0.34488
7,10,0.21359
7,14,0.50937
7,15,0.2301
7,17,0.2796
7,18,0.44315
7,18,0.50925
8,6,0.36151
9,3,0.31226
8,8,0.19727
8,12,0.44351
8,15,0.21365
9,17,0.80496
9,19,0.36166
9,18,0.42715
8,6,0.73935
9,17,0.26288
8,16,0.8541
8,15,0.54227
9,15,0.37787
10,13,0.21371
10,9,0.36139
10,16,1.19922
10,15,0.22995
10,9,0.54239
10,13,0.54245
10,16,0.32837
10,16,0.29578
11,13,0.19711
11,9,0.37802
12,9,0.31229
11,17,0.49408
11,16,0.49298
9,6,0.2135
8,17,0.32867
8,17,0.36166
8,9,0.49283
7,18,0.49274
7,15,0.21295
7,7,0.37772
7,8,0.50937
7,14,0.34494
6,15,0.345
5,14,0.06573
6,9,0.54211
6,8,0.42712
7,11,0.08228
10,18,0.67346
10,9,0.21347
10,15,0.6066
10,18,0.37814
10,16,0.2959
9,15,0.34503
9,11,0.41061
8,16,0.72299
8,7,0.26294
7,16,0.34509
11,16,0.34485
12,17,0.27936
11,9,0.41071
12,13,0.3287
12,12,0.27924
11,17,0.24631
11,17,0.3941
10,17,0.26273
9,17,0.3121
10,10,0.19727
11,10,0.21335
10,16,0.24664
11,17,0.26276
12,13,0.19736
12,7,0.77225
12,10,0.11487
12,17,0.34497
12,15,0.2135
12,14,0.24649
12,17,0.27942
10,9,0.36133
10,16,0.70621
8,18,0.34488
7,5,0.04926
8,6,0.27927
8,6,0.2464
6,7,0.24649
6,11,0.19699
7,16,0.44336
7,16,0.5257
7,17,0.42712
7,12,0.31195
7,7,0.31213
7,12,0.19708
8,18,0.34479
7,17,0.45978
8,18,0.31226
9,14,0.13165
9,9,0.2301
10,15,0.26257
10,17,0.78833
11,9,0.29547
11,9,0.44348
11,17,0.41046
10,17,0.27936
10,13,0.26312
11,11,0.24622
11,13,0.19708
9,13,0.26288
9,10,0.2464
10,16,0.67334
9,6,0.32874
10,1,0.22998
11,1,0.27924
