MEDIA_ID,MEDIA_NAME,CNT,TIME(2015/11/20 16:53:21.332),TIMETICK(f=3117255),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,Game,10,0.16412,18670229726,0.53827,0.00447,0.00000,0.16412,1,1,0.53166,-0.04286,1,0.52734,0.09766,0,,0.32443,0.58402,14.31392,1.08874,1,0.68697,0.64760,13.50141,1.09255,1,
0,Game,25,0.41049,18670997668,0.52975,0.04581,0.18045,0.23004,2,1,0.46281,0.35400,1,0.48984,0.35449,0,,0.31643,0.59152,15.20627,1.05600,1,0.67752,0.65532,13.92723,1.05981,1,
0,Game,54,0.88687,18672482683,0.45452,0.37371,0.47607,0.41080,3,1,0.18123,0.46207,1,0.48438,0.37500,0,,0.27401,0.59195,14.09897,1.09277,1,0.63444,0.64801,14.79089,1.09182,1,
0,Game,72,1.18271,18673404941,0.16502,0.58413,0.95258,0.23013,4,1,0.13756,0.69246,1,0.38281,0.68457,0,,0.24047,0.60439,17.06979,1.04171,1,0.60413,0.64237,16.31006,1.04552,1,
0,Game,98,1.60983,18674736389,0.14775,0.65324,1.20007,0.40976,5,1,0.18772,0.63067,1,0.38359,0.65527,0,,0.22995,0.59353,17.34836,1.05606,1,0.59535,0.62937,16.86557,1.05987,1,
0,Game,119,1.95486,18675811862,0.53397,0.21788,1.67554,0.27933,6,1,0.78693,0.31481,1,0.40938,0.60254,0,,0.25640,0.58651,16.78278,1.06552,1,0.61983,0.62836,16.17411,1.06999,1,
0,Game,155,2.54608,18677654906,0.88894,0.38463,2.02017,0.52591,7,1,0.72765,0.49408,1,0.45391,0.66504,0,,0.27147,0.59680,17.80638,1.07651,1,0.63284,0.64845,17.18340,1.07548,1,
0,Game,177,2.90759,18678781792,0.54352,0.46774,2.61154,0.29605,8,1,0.49911,0.47822,1,0.45313,0.67578,0,,0.24518,0.59762,18.76643,1.10926,1,0.60966,0.63952,17.47390,1.10281,1,
0,Game,200,3.28528,18679959133,0.15613,0.57459,3.02255,0.26273,9,1,0.10238,0.61301,1,0.38516,0.71191,0,,0.22982,0.60305,18.44922,1.08874,1,0.59417,0.63895,17.57705,1.09255,1,
0,Game,222,3.64651,18681085241,0.12786,0.58814,3.30182,0.34470,10,1,0.41763,0.26216,1,0.41094,0.66992,0,,0.24154,0.58691,17.88464,1.05123,1,0.60572,0.62843,18.32576,1.05504,1,
0,Game,242,3.97531,18682110146,0.48418,0.27379,3.71243,0.26288,11,1,0.62544,0.36038,1,0.43828,0.64941,0,,0.24962,0.59085,18.35898,1.06791,1,0.61319,0.63349,17.78734,1.07238,1,
0,Game,267,4.38608,18683390595,0.88450,0.54840,4.04089,0.34518,12,1,0.86928,0.70679,1,0.46406,0.69043,0,,0.26270,0.60277,19.94820,1.05369,1,0.62425,0.64749,18.45657,1.04254,1,
0,Game,283,4.64874,18684209397,0.78441,0.63420,4.45151,0.19724,13,1,0.55938,0.46149,1,0.46641,0.69434,0,,0.24588,0.59498,18.88397,1.10384,1,0.60945,0.63700,18.88030,1.09739,1,
0,Game,307,5.04300,18685438420,0.37192,0.22672,4.76389,0.27911,14,1,0.23460,0.25440,1,0.46875,0.54395,0,,0.22512,0.58987,19.76367,1.09483,1,0.58885,0.62368,17.68952,1.09387,1,
0,Game,326,5.35510,18686411313,0.18574,0.33254,5.10873,0.24637,15,1,0.14011,0.45978,1,0.44063,0.55371,0,,0.21240,0.59647,18.09101,1.04263,1,0.57675,0.62559,17.31904,1.03619,1,
0,Game,346,5.68372,18687435643,0.11910,0.47231,5.42078,0.26294,16,1,0.14197,0.12282,0,0.43906,0.58496,0,,0.21739,0.59074,13.36042,1.05600,0,0.58237,0.62253,12.15019,1.05981,0,
0,Game,388,6.37381,18689586923,0.87857,0.25452,6.04498,0.32883,17,1,0.93314,0.18327,1,0.55781,0.44043,0,,0.25261,0.58903,19.81872,1.08200,1,0.61762,0.62753,19.30817,1.08105,1,
0,Game,404,6.63620,18690404847,0.86358,0.21212,6.38998,0.24622,18,1,0.62914,0.13197,1,0.55781,0.44043,0,,0.24777,0.58771,18.27945,1.09928,1,0.61180,0.62658,18.43074,1.09363,1,
0,Game,423,6.94846,18691378209,0.46290,0.25699,6.70209,0.24637,19,1,0.32439,0.41971,1,0.55859,0.54590,0,,0.23480,0.59868,18.18964,1.08200,1,0.59779,0.63266,17.65437,1.08105,1,
0,Game,440,7.22784,18692249114,0.22927,0.56875,7.01434,0.21350,20,1,0.13983,0.64489,1,0.50000,0.78711,0,,0.22024,0.60452,18.43239,1.05673,1,0.58305,0.63303,17.67136,1.05570,1,
0,Game,461,7.57269,18693324102,0.13199,0.67093,7.29346,0.27924,21,1,0.25001,0.46627,1,0.51328,0.71680,0,,0.22074,0.59733,18.93013,1.09805,1,0.58461,0.62862,18.68754,1.09710,1,
0,Game,479,7.86856,18694246382,0.44926,0.26203,7.63846,0.23010,22,1,0.64167,0.33010,1,0.55781,0.54883,0,,0.22995,0.59390,18.64964,1.03775,1,0.59211,0.62909,18.06364,1.03679,1,
0,Game,496,8.14767,18695116490,0.73388,0.39418,7.93417,0.21350,23,1,0.85061,0.75406,1,0.55703,0.55664,0,,0.23938,0.60759,19.00478,1.06552,1,0.60071,0.64522,18.43231,1.06457,1,
0,Game,522,8.57480,18696447957,0.86411,0.70892,8.21344,0.36136,24,1,0.66158,0.48705,1,0.56484,0.61523,0,,0.23366,0.59925,20.61394,1.05924,1,0.59798,0.63611,18.77503,1.05821,1,
0,Game,545,8.95255,18697625440,0.50845,0.22904,8.68982,0.26273,25,1,0.48522,0.24237,1,0.56563,0.59766,0,,0.22275,0.57326,20.17345,1.06791,1,0.58795,0.60518,18.10633,1.06696,1,
