FPOGX,FPOGY,FPOGD
6,4,0.09863
10,6,0.27911
9,8,0.80518
9,6,0.62402
9,8,0.34485
9,7,0.37769
8,7,0.27942
8,6,0.41058
6,7,0.83789
7,9,0.21375
6,11,0.32831
6,9,0.24774
7,13,0.27936
7,12,0.34497
9,6,0.24603
10,6,0.62396
9,4,0.60791
10,10,0.44397
10,10,0.24628
11,12,0.34497
12,12,0.49286
12,14,0.50903
10,8,0.36133
9,7,0.36725
9,6,0.72296
9,7,0.34534
10,7,0.29565
9,5,0.27911
6,6,0.29572
5,6,0.41107
5,12,0.41077
6,12,0.26276
7,8,0.21387
7,15,0.27954
6,8,0.31183
5,12,0.41058
6,11,0.52521
6,15,0.31207
8,5,0.62421
7,11,0.27911
7,11,0.19714
8,15,0.44373
9,15,0.32849
9,7,0.2301
9,15,0.29572
8,11,0.36127
9,10,0.24658
9,14,0.55841
10,5,0.21338
11,7,0.19708
10,5,0.39447
10,9,0.47632
9,14,0.55823
10,16,0.50928
9,7,0.19708
9,16,0.32855
11,9,0.47638
12,9,0.26276
11,12,0.29535
10,14,0.29578
10,17,0.39435
9,8,0.21362
8,17,0.37762
8,14,0.21338
9,13,0.09863
9,7,0.36127
9,8,0.39545
9,9,0.55859
10,12,0.60791
9,15,0.47626
9,13,0.26288
8,11,0.24664
9,13,0.22998
9,9,0.14777
9,10,0.54224
10,8,0.59149
9,10,0.23016
9,11,0.31213
9,9,0.21356
7,12,0.19727
7,13,0.34485
8,7,0.36163
8,9,0.24652
6,9,0.50922
7,7,0.49268
6,9,0.59149
6,11,0.59125
6,11,0.42725
7,7,0.2135
9,8,0.21362
10,11,0.36121
11,6,0.42737
11,10,0.22961
10,10,0.42725
9,8,0.26276
9,8,0.22998
8,16,0.22998
7,13,0.21362
8,6,0.31195
7,7,0.31226
7,10,0.31238
7,14,0.5589
7,16,0.24652
7,15,0.21362
7,6,0.26282
7,5,0.0824
6,12,0.27942
7,6,0.50897
7,12,0.36139
7,14,0.49304
7,11,0.2135
7,8,0.19696
6,10,0.19727
8,5,0.46002
6,9,0.24609
6,11,0.34497
6,10,0.3288
6,13,0.24609
6,13,0.44336
8,9,0.2959
9,9,0.19739
9,6,0.26282
9,12,0.59119
9,12,0.41083
9,7,0.36163
10,12,0.263
7,12,0.34467
7,10,0.54211
8,12,0.45984
9,7,0.19702
9,5,0.34528
8,12,0.27936
8,11,0.26257
9,8,0.41077
9,10,0.47638
10,7,0.19708
11,10,0.19714
10,11,0.34515
8,10,0.27924
8,8,0.59143
7,10,0.50909
8,11,0.29547
7,11,0.42712
8,9,0.29565
8,10,0.34576
8,10,0.34491
8,9,0.68988
8,9,0.6405
9,8,0.23016
10,10,0.32892
11,10,0.44324
11,12,0.34503
10,11,0.4762
10,9,0.2135
11,6,0.26263
11,9,0.21307
10,10,0.29547
10,10,0.32867
10,6,0.29547
12,9,0.26276
12,8,0.42694
11,10,0.21362
10,10,0.24646
10,9,0.41064
9,5,0.34491
9,8,0.4599
11,9,0.41071
11,7,0.65698
12,8,0.39441
9,9,0.34473
9,6,0.39441
9,6,0.42706
10,6,0.62421
10,8,0.59137
9,9,0.60773
7,9,0.32861
8,8,0.36121
8,7,0.49268
7,7,0.57483
7,6,0.26263
6,9,0.22998
6,11,0.2467
7,6,0.49298
6,7,0.77185
6,10,0.31226
6,9,0.29541
7,6,0.23022
7,7,0.36139
7,8,0.37793
6,3,0.22998
6,9,0.39441
8,8,0.22986
8,8,0.41095
10,6,0.24646
10,7,0.52545
10,6,0.3941
10,7,0.54199
10,8,0.87036
12,7,0.427
11,7,0.29559
7,9,0.31213
6,8,0.41064
7,6,0.37793
6,9,0.52588
6,9,0.49304
7,8,0.50909
7,8,1.18262
6,9,0.27942
6,6,0.36127
7,6,0.55865
6,6,0.95282
7,7,0.2959
9,8,0.5257
11,7,0.50922
11,8,0.32849
9,8,0.32825
8,8,0.23004
8,8,0.2467
9,9,0.41071
9,8,0.2464
9,6,0.39441
8,7,0.32874
7,6,0.37799
9,6,0.5094
10,7,0.26251
10,5,0.1972
10,4,0.31183
11,5,0.27972
10,7,0.37793
9,6,0.54242
9,4,0.36151
7,5,0.50964
7,5,0.41064
8,4,0.42725
10,9,0.69012
11,12,0.37793
12,12,0.31213
12,14,0.31207
12,14,0.22986
9,9,0.42725
11,9,0.31232
12,9,0.22986
10,7,0.21375
10,6,0.42706
9,6,0.31238
7,7,0.26288
5,8,0.67365
5,14,0.36127
7,10,0.19684
8,4,0.11511
8,6,0.73883
8,8,0.29565
8,11,0.19702
9,11,0.26288
11,11,0.88733
12,12,0.21375
12,12,0.34515
11,15,0.42694
10,7,0.36041
11,8,0.41064
11,14,0.22998
11,14,0.49274
10,16,0.29602
11,15,0.21362
9,7,0.23004
6,16,0.26245
6,8,0.26288
6,8,0.75574
5,9,0.26306
6,13,0.62427
7,11,0.62421
7,13,0.41058
7,15,0.31201
7,17,0.52545
7,17,0.88727
8,12,0.19696
9,8,0.24634
10,11,0.19714
11,7,0.69019
10,12,0.29565
10,11,0.41058
9,15,0.44366
8,15,0.27917
8,17,0.3609
8,15,0.31213
9,8,0.46002
9,17,0.47638
8,17,0.36139
7,14,0.19702
7,5,0.46002
6,9,0.41046
7,12,0.32861
7,14,0.37799
7,17,0.65723
7,17,0.37805
9,9,0.65717
6,5,0.2627
10,2,0.24634
11,3,0.34509
