FPOGX,FPOGY,FPOGD
10,2,0.16437
10,4,0.22986
8,7,0.26263
7,14,0.21362
6,16,0.21375
4,12,0.29559
7,10,0.04926
13,16,0.04919
15,15,0.39429
10,15,0.22974
7,16,0.2301
5,17,0.49323
12,11,0.26306
14,9,0.24634
15,7,0.26288
8,9,0.2135
6,10,0.24652
4,11,0.24634
2,7,0.24622
10,8,0.49286
9,9,0.37787
8,9,0.22986
9,7,0.34497
9,8,0.34497
9,9,0.32849
8,11,0.4436
6,11,0.31195
7,9,0.44348
7,10,0.24652
12,9,0.22986
12,10,0.21344
7,14,0.32874
4,16,0.34723
5,14,0.19714
11,9,0.31238
13,13,0.09857
15,13,0.31213
9,12,0.22986
6,14,0.2464
4,15,0.31213
10,11,0.21362
12,10,0.04938
15,9,0.37769
9,7,0.24634
7,6,0.22986
5,5,0.27942
4,4,0.22986
8,5,0.23138
12,7,0.23004
14,9,0.24628
13,7,0.21362
10,6,0.21344
7,7,0.24652
3,8,0.2301
6,9,0.19714
11,8,0.1969
15,12,0.21307
15,12,0.24652
8,5,0.29578
5,5,0.29602
3,8,0.24695
5,14,0.04932
14,7,0.26288
16,8,0.24677
14,9,0.06561
7,9,0.27924
4,5,0.24622
3,10,0.31219
14,10,0.29572
15,12,0.31165
9,15,0.2135
6,15,0.22992
4,15,0.44373
8,11,0.2135
11,12,0.11505
15,11,0.29559
16,10,0.24646
9,6,0.2464
5,6,0.24622
2,7,0.24652
7,5,0.26337
15,13,0.24628
16,14,0.32837
8,7,0.22998
4,14,0.32837
12,7,0.21356
14,6,0.23016
16,8,0.21362
13,11,0.19708
8,12,0.22998
4,14,0.2793
3,11,0.19714
5,9,0.19702
11,5,0.2301
16,8,0.21375
12,11,0.19702
7,14,0.22986
4,14,0.32843
7,13,0.19696
11,10,0.22992
14,7,0.19708
15,7,0.26288
10,10,0.27924
5,15,0.26288
4,18,0.36151
10,12,0.19727
15,14,0.24622
13,14,0.21362
9,13,0.23004
5,13,0.22998
3,11,0.26288
10,6,0.22809
13,5,0.22998
16,9,0.36145
11,11,0.24652
6,15,0.2301
4,17,0.32867
7,15,0.09875
15,15,0.26257
15,16,0.31226
11,14,0.24677
5,15,0.27924
4,14,0.39453
14,7,0.2464
16,7,0.47595
10,10,0.21332
5,10,0.21362
4,7,0.27911
6,9,0.19714
9,9,0.08228
15,13,0.23004
15,12,0.26276
11,7,0.31207
6,13,0.21375
4,17,0.31213
16,8,0.19714
16,7,0.32874
10,7,0.24683
8,8,0.21375
4,11,0.24451
4,15,0.16437
10,7,0.22998
15,6,0.21344
16,6,0.36151
12,6,0.22998
6,6,0.24622
2,6,0.37775
10,8,0.27942
14,12,0.34485
12,13,0.22998
7,11,0.27869
4,8,0.36157
15,6,0.23004
15,7,0.21368
10,8,0.24634
5,10,0.2132
4,12,0.24652
16,8,0.2301
16,5,0.31189
8,10,0.24652
5,14,0.22998
4,14,0.32825
10,7,0.2464
11,7,0.06586
15,11,0.3454
7,11,0.24652
4,6,0.19714
3,5,0.31244
13,12,0.2132
15,12,0.24652
15,6,0.21326
8,9,0.19708
5,12,0.26251
4,13,0.31213
13,6,0.2135
15,10,0.21344
6,9,0.23004
4,8,0.32849
4,7,0.263
11,9,0.27924
15,10,0.29559
13,10,0.21338
9,9,0.21362
5,6,0.2627
4,7,0.22986
10,7,0.22992
16,9,0.1972
13,7,0.22961
8,6,0.19714
6,6,0.2464
3,5,0.22986
14,10,0.04926
16,11,0.29572
11,6,0.21375
5,14,0.24634
4,12,0.21375
4,9,0.21344
14,10,0.26276
14,12,0.2627
11,13,0.21375
6,14,0.26263
4,15,0.4765
15,12,0.29578
14,13,0.22986
7,10,0.24634
4,9,0.2464
4,8,0.24664
8,5,0.09863
13,6,0.26276
16,7,0.31201
9,8,0.34503
5,9,0.21332
4,11,0.31201
10,5,0.22998
16,14,0.27887
16,14,0.34503
8,11,0.27924
5,9,0.22986
3,8,0.2627
9,5,0.29578
15,6,0.23016
16,7,0.32837
10,8,0.24658
7,8,0.2135
4,10,0.29559
7,9,0.19702
15,9,0.54242
10,7,0.22998
7,6,0.24634
7,10,0.14789
3,7,0.19708
14,12,0.23004
16,12,0.27924
13,10,0.19727
8,5,0.41077
5,10,0.21375
7,9,0.19708
14,16,0.21387
14,11,0.24628
10,7,0.24646
7,6,0.26257
6,5,0.06592
3,1,0.04926
4,9,0.13135
14,12,0.24646
15,16,0.27924
10,11,0.24615
5,10,0.27936
4,10,0.29565
12,13,0.23029
14,16,0.427
8,14,0.19708
5,14,0.32849
4,14,0.29578
7,14,0.27954
14,12,0.24646
15,10,0.24774
11,6,0.24664
9,7,0.21332
5,10,0.21368
3,10,0.11511
7,5,0.24652
16,13,0.19714
12,15,0.2135
8,9,0.04926
6,4,0.21509
4,8,0.22986
14,6,0.27942
15,6,0.5094
10,7,0.22998
6,9,0.26276
3,11,0.24634
14,14,0.21368
14,15,0.26288
10,7,0.19696
8,7,0.27936
4,9,0.2135
8,7,0.06586
14,7,0.2135
16,6,0.2464
8,11,0.19702
4,16,0.37805
8,8,0.21381
13,10,0.19708
16,9,0.22998
12,7,0.2301
9,6,0.23016
4,6,0.263
4,6,0.22998
9,4,0.19696
14,12,0.23016
14,13,0.22876
8,7,0.19702
5,7,0.21368
3,4,0.263
15,14,0.2464
15,13,0.23004
9,6,0.21344
4,5,0.19727
6,7,0.19708
15,15,0.34528
13,8,0.22986
8,7,0.21368
4,15,0.2135
14,11,0.21313
16,11,0.2464
12,10,0.19727
7,6,0.24646
4,12,0.21387
4,15,0.22998
14,8,0.24628
13,10,0.2135
7,13,0.26276
4,15,0.24622
4,13,0.36163
7,9,0.06567
15,14,0.37775
9,13,0.27954
4,14,0.44366
4,18,0.19678
10,11,0.2793
14,9,0.24622
15,8,0.34485
9,10,0.2135
5,11,0.22992
4,9,0.24652
3,8,0.2627
12,12,0.22998
15,11,0.24652
14,10,0.29578
8,11,0.21362
3,6,0.19714
3,7,0.21362
3,11,0.23029
14,9,0.21362
15,13,0.24652
15,13,0.29578
6,5,0.29578
4,14,0.23175
6,15,0.22986
9,11,0.21362
13,9,0.19708
14,9,0.27911
9,6,0.23016
8,6,0.24677
3,8,0.27783
4,8,0.2135
10,6,0.27917
15,10,0.24628
12,11,0.21356
10,12,0.24634
5,16,0.22974
4,17,0.41052
11,10,0.26288
15,13,0.32874
15,13,0.2793
7,14,0.21362
4,16,0.2135
4,17,0.41052
10,12,0.2135
12,12,0.21344
15,12,0.32861
8,10,0.19501
3,4,0.32837
4,6,0.31201
12,12,0.22974
16,9,0.21356
14,9,0.23163
8,12,0.21338
5,14,0.26276
4,12,0.27936
10,7,0.21362
14,6,0.21344
15,8,0.27881
8,12,0.1972
4,12,0.22992
4,12,0.29572
8,9,0.19739
