FPOGX,FPOGY,FPOGD
10,3,0.22986
10,3,0.2464
10,3,0.52563
6,8,0.4106
5,10,0.34474
8,10,0.52548
11,10,0.32832
9,12,0.34486
6,13,0.21246
4,14,0.312
9,9,0.29564
13,6,0.2303
15,7,0.36139
9,11,0.26273
5,16,0.36124
5,16,0.31201
10,13,0.21375
13,12,0.26286
15,14,0.22998
13,14,0.1971
8,9,0.26288
6,7,0.26274
3,6,0.312
4,6,0.26425
11,10,0.2794
15,15,0.04919
8,13,0.21349
6,14,0.29564
4,10,0.19714
4,9,0.19684
12,3,0.19725
16,9,0.26299
15,12,0.22987
9,15,0.22957
5,15,0.21352
5,17,0.312
7,15,0.19699
9,12,0.29576
13,11,0.32875
11,10,0.22987
7,11,0.36153
4,12,0.31197
11,9,0.32835
12,9,0.23
15,6,0.29561
9,6,0.21375
7,6,0.24693
4,4,0.22989
3,4,0.36151
12,12,0.26274
14,11,0.37785
11,6,0.22986
5,12,0.24638
4,13,0.34499
2,8,0.24623
13,9,0.21364
14,13,0.24651
10,14,0.23009
6,15,0.21349
4,15,0.46011
10,12,0.24635
14,13,0.263
15,11,0.22986
9,6,0.21378
7,4,0.24652
4,4,0.29585
5,9,0.16414
13,13,0.27924
14,11,0.19728
17,7,0.22986
17,6,0.27934
6,11,0.2464
5,15,0.47649
14,9,0.23013
16,7,0.37785
12,10,0.19724
6,13,0.2957
4,13,0.36151
4,10,0.1973
9,9,0.19711
15,8,0.26257
15,13,0.31197
9,13,0.24638
5,15,0.22974
4,15,0.32864
10,14,0.37804
15,13,0.24634
15,14,0.31226
9,13,0.19725
6,11,0.23029
4,9,0.29573
4,9,0.11501
10,8,0.19701
15,12,0.34485
15,13,0.27937
6,13,0.22998
4,16,0.31213
4,17,0.37788
11,10,0.24663
15,10,0.21364
16,12,0.24649
12,13,0.19713
6,9,0.19817
2,4,0.24663
2,4,0.37732
14,13,0.26302
15,14,0.26289
14,11,0.21335
8,6,0.24641
5,12,0.19701
4,16,0.21347
6,15,0.23012
10,8,0.21344
14,7,0.21385
16,9,0.26338
6,12,0.26283
3,3,0.55862
13,12,0.37663
15,17,0.18106
12,11,0.19708
5,4,0.42693
4,10,0.27913
10,4,0.24658
15,9,0.26274
13,12,0.19713
7,12,0.2135
5,9,0.21352
4,6,0.34473
9,6,0.24635
14,9,0.21349
15,11,0.27924
8,12,0.24623
4,10,0.24654
4,9,0.27951
8,5,0.24638
15,11,0.2957
14,13,0.21349
7,14,0.19711
4,14,0.39407
4,11,0.2135
11,5,0.26315
16,6,0.32849
10,11,0.19502
5,14,0.24663
4,13,0.24632
6,10,0.19698
12,7,0.19725
16,8,0.29575
13,10,0.19659
7,12,0.23062
4,15,0.49261
10,7,0.21361
14,6,0.21361
16,8,0.23013
15,10,0.04965
7,8,0.21365
3,3,0.27936
3,4,0.24649
14,6,0.21323
16,6,0.24632
16,5,0.24615
10,5,0.19711
5,4,0.21361
4,4,0.2626
5,4,0.09862
13,13,0.22975
15,14,0.52556
8,12,0.22984
4,10,0.27924
4,7,0.21364
12,5,0.21347
15,9,0.29547
7,12,0.21352
5,15,0.26288
6,13,0.09903
11,7,0.23
15,10,0.21365
14,12,0.22998
4,4,0.21323
3,2,0.24652
15,11,0.26297
16,11,0.32823
11,13,0.21365
5,9,0.23013
3,7,0.22987
11,15,0.27734
15,14,0.21358
15,13,0.21362
9,4,0.19711
5,5,0.21362
4,10,0.24635
6,10,0.08211
15,12,0.29558
16,12,0.26271
9,11,0.21362
6,10,0.23012
4,9,0.27908
4,6,0.21364
7,4,0.24649
15,12,0.21352
15,15,0.27924
9,13,0.22961
5,8,0.2464
2,6,0.32835
9,7,0.08125
