FPOGX,FPOGY,FPOGD
10,1,0.16437
8,6,0.19727
5,19,0.27905
2,19,0.75562
9,11,0.33038
5,12,0.19708
10,8,0.26288
9,13,0.31232
6,14,0.23004
2,15,0.34503
10,5,0.37775
11,8,0.22992
7,14,0.26257
4,15,0.29578
10,13,0.11499
15,9,0.39447
14,7,0.31213
11,5,0.21332
8,5,0.23016
3,6,0.41064
11,6,0.29578
16,7,0.26282
16,12,0.22974
10,13,0.1969
6,11,0.22998
2,8,0.2301
5,7,0.21362
15,4,0.23041
17,3,0.41077
11,3,0.263
8,6,0.19714
4,9,0.23077
2,10,0.3125
15,7,0.32825
17,4,0.29578
9,8,0.2135
6,13,0.2464
2,15,0.37787
12,7,0.37781
17,11,0.42712
8,6,0.21368
4,8,0.24652
2,13,0.41077
10,7,0.427
11,9,0.263
6,9,0.24634
3,10,0.21375
2,10,0.0824
13,6,0.263
16,5,0.34485
11,5,0.23004
8,7,0.21362
2,9,0.44373
15,7,0.08234
16,9,0.27942
14,9,0.41101
8,15,0.27924
3,14,0.27924
2,13,0.27942
16,7,0.26306
17,4,0.27911
8,9,0.32831
6,10,0.2298
2,14,0.34497
16,8,0.2135
17,7,0.54211
10,5,0.21368
5,8,0.24652
1,14,0.37762
15,7,0.26263
16,5,0.26257
16,4,0.27936
7,11,0.26288
5,10,0.23022
3,13,0.3941
17,7,0.49274
16,5,0.31226
7,10,0.21301
2,12,0.54193
13,9,0.26257
17,8,0.34485
17,10,0.27942
10,6,0.19714
6,5,0.22986
2,7,0.36121
15,11,0.41064
16,9,0.29565
10,5,0.22986
7,5,0.22986
3,7,0.59119
9,7,0.21326
13,8,0.27917
11,14,0.26288
6,14,0.2301
2,10,0.21332
2,9,0.31226
4,9,0.42712
11,8,0.44348
6,12,0.2464
4,14,0.21362
2,15,0.24536
15,12,0.64081
12,8,0.23053
7,4,0.19714
4,4,0.21362
3,5,0.32849
12,8,0.29498
17,12,0.42731
9,10,0.23004
6,6,0.24634
3,5,0.2298
3,4,0.27936
15,12,0.39465
17,9,0.263
10,5,0.2959
4,14,0.24658
4,14,0.41144
12,7,0.41058
15,5,0.36145
8,8,0.23016
4,8,0.23004
3,9,0.34509
14,7,0.32892
15,3,0.52551
10,9,0.29559
3,15,0.22998
2,16,0.31213
11,9,0.24664
15,4,0.42712
11,12,0.21338
6,10,0.21368
3,7,0.27924
4,7,0.24622
12,10,0.21356
16,11,0.49274
7,12,0.26257
3,13,0.21338
3,15,0.34497
12,9,0.23004
15,3,0.14783
13,6,0.19727
7,7,0.23004
3,8,0.29578
11,7,0.29559
16,11,0.49304
8,6,0.24634
4,8,0.2793
2,12,0.2464
3,13,0.06732
12,6,0.263
15,6,0.24652
11,5,0.19714
7,6,0.21393
3,7,0.37762
14,12,0.2464
18,15,0.37775
11,9,0.21387
6,4,0.21362
3,4,0.36139
14,12,0.26288
18,15,0.2464
14,7,0.19745
9,4,0.24652
4,12,0.41058
5,12,0.04907
14,7,0.32849
16,4,0.36127
11,8,0.2301
6,9,0.23004
5,10,0.26282
11,13,0.19702
15,9,0.22986
10,11,0.19684
6,14,0.22974
2,16,0.21368
16,9,0.26276
15,6,0.23004
9,5,0.22998
3,6,0.21338
3,7,0.27917
12,10,0.19714
16,10,0.21362
15,9,0.2135
7,4,0.27893
3,12,0.41071
13,6,0.263
16,5,0.44366
9,6,0.23004
5,8,0.24658
5,8,0.22998
13,7,0.32825
16,10,0.32819
10,13,0.2135
4,7,0.2464
3,5,0.49274
11,8,0.41064
9,15,0.29565
4,15,0.24634
2,13,0.32849
13,13,0.29553
18,15,0.47632
12,13,0.22974
7,12,0.22968
4,10,0.44348
14,7,0.24634
16,3,0.54242
10,5,0.24628
7,5,0.22961
4,6,0.34509
10,6,0.2627
16,14,0.31207
18,15,0.39423
8,5,0.263
6,6,0.24652
3,11,0.29578
12,13,0.19745
11,12,0.2135
5,13,0.26257
3,14,0.39441
15,16,0.19714
17,12,0.26257
15,13,0.22998
5,11,0.21362
3,8,0.26288
1,7,0.21368
15,8,0.37775
13,9,0.24622
16,13,0.26263
10,7,0.22998
7,5,0.21375
4,4,0.24664
15,11,0.22974
18,12,0.24683
17,8,0.19702
15,6,0.23004
8,10,0.19714
5,13,0.46002
5,10,0.21368
8,8,0.26294
14,9,0.36145
6,10,0.41058
4,9,0.31183
3,8,0.24615
13,6,0.24652
16,8,0.31207
9,6,0.24646
6,6,0.24634
5,6,0.39435
17,9,0.21362
18,10,0.31201
13,10,0.19708
7,8,0.22974
4,7,0.2627
14,7,0.34485
17,9,0.55823
11,11,0.22998
7,11,0.04938
4,13,0.34503
17,13,0.59149
16,15,0.27936
10,11,0.2301
5,10,0.24652
3,8,0.22974
13,8,0.24652
17,14,0.44366
16,14,0.21338
7,7,0.44324
3,10,0.47668
10,10,0.26276
14,11,0.41046
8,15,0.26288
5,15,0.263
2,14,0.39429
11,9,0.23016
15,7,0.24652
17,10,0.27924
7,12,0.2135
5,7,0.24634
4,6,0.37756
15,11,0.24628
