FPOGX,FPOGY,FPOGD
10,3,0.37787
10,2,0.44354
9,5,0.2135
9,8,0.26282
8,12,1.13342
10,13,0.24652
11,15,0.29535
10,16,0.39441
9,11,0.54236
9,12,0.29572
10,10,0.22998
9,13,0.34503
9,7,0.22998
11,12,0.22992
12,4,0.37775
10,16,0.24634
11,12,0.36121
11,8,0.2135
10,16,0.26276
10,15,0.39459
8,9,0.19714
7,13,0.22998
7,7,0.41071
6,10,0.21362
6,17,0.263
6,8,0.41058
6,9,0.34503
6,12,0.2135
6,15,0.27942
7,16,0.39502
8,8,0.2135
9,14,0.24634
10,15,0.41058
10,15,0.44373
11,11,0.22986
11,11,0.29578
9,15,0.80487
8,15,0.34534
12,16,0.52576
11,13,0.39459
10,9,0.27942
10,4,0.24634
10,13,0.26288
10,12,0.21338
10,5,0.70624
10,8,0.21368
10,11,0.31207
10,12,0.7063
10,13,0.32861
10,9,0.26251
11,15,0.98584
9,14,0.2135
9,13,0.32861
11,12,0.24628
12,7,0.72272
10,14,0.26306
8,13,0.26263
6,14,0.52576
7,13,0.21393
7,6,0.26324
6,6,0.50916
5,6,0.52588
6,9,0.44348
6,14,0.31189
7,14,0.2298
9,7,0.23016
9,14,0.26288
6,13,0.5094
6,9,0.21375
7,7,0.6571
9,12,0.297
9,11,0.54218
7,13,0.2135
6,14,0.46014
7,6,1.13348
7,8,0.4762
6,14,0.29578
7,15,0.3941
7,11,0.26288
6,9,0.19708
6,7,0.42712
6,8,0.4762
5,9,0.2135
5,11,0.50916
6,12,0.32861
7,10,0.22974
7,10,0.21362
7,12,0.32849
9,11,1.23193
9,11,0.41064
9,11,0.41052
8,10,0.22998
6,11,0.4599
7,9,0.32843
7,9,0.19708
7,11,0.60803
6,10,0.36169
10,11,0.55823
12,12,0.32861
12,10,0.24652
12,9,0.36139
11,11,0.55859
10,10,0.32855
10,7,0.21344
10,6,0.32855
10,8,0.42725
10,11,0.54211
8,10,0.23029
6,10,0.2959
10,9,0.19708
11,9,0.31207
11,8,0.77185
10,8,0.34515
8,8,0.29578
8,7,0.23065
9,7,0.41083
9,8,0.39429
9,10,0.59137
9,9,0.34467
8,7,0.31207
8,7,0.59167
8,9,0.4436
9,8,0.34546
7,8,0.22998
6,9,0.34485
7,6,0.34503
7,6,0.29559
7,6,0.4599
7,8,0.41058
7,9,0.50916
8,6,0.42725
10,7,0.39441
10,6,0.32861
9,8,0.54211
9,7,0.34619
8,7,0.2464
7,8,0.42706
8,7,0.64075
7,7,0.44348
8,5,0.47638
9,6,0.49286
11,7,0.59125
10,5,0.3941
9,7,0.19714
9,9,0.26227
10,9,0.72272
11,12,0.49274
11,14,0.44348
12,14,0.41064
10,10,0.41064
10,8,0.35211
10,7,0.32855
9,5,0.49292
8,6,0.24646
6,7,0.47662
5,7,0.6571
6,8,0.36121
6,8,0.31207
6,9,0.54224
6,8,0.55859
6,9,0.7229
6,9,0.52563
7,8,0.75562
8,5,0.67365
8,5,0.32837
9,6,0.59125
9,8,0.09863
10,8,0.29584
11,8,0.34503
12,9,0.5752
11,11,0.24683
10,12,0.27942
9,7,0.24634
7,15,0.19708
7,14,0.21356
6,10,0.67358
7,13,0.57483
7,9,0.19696
7,10,0.21368
7,15,0.42688
6,15,0.29553
6,17,0.70648
6,18,0.6084
7,8,0.2135
8,8,0.09839
10,17,0.32849
9,16,0.04913
10,7,0.22968
11,8,0.2464
10,11,0.62421
10,14,0.46027
10,17,0.67358
8,15,0.19727
8,7,0.29559
7,16,0.32825
6,16,0.42682
7,14,0.2135
7,12,0.22986
7,10,0.37769
7,16,0.26288
7,15,0.41077
9,15,0.2793
9,7,0.19714
9,4,0.70654
8,10,0.22998
9,8,0.4436
9,15,0.27966
8,10,0.427
9,16,0.27917
8,17,0.47601
8,14,0.21393
9,8,0.24683
7,13,0.26257
8,12,0.32831
8,15,0.27936
10,5,0.24689
11,16,0.36151
8,15,0.31195
7,14,0.24615
6,10,0.88708
6,10,0.34497
7,14,0.36139
8,12,0.27911
9,9,0.19708
9,13,0.21356
9,6,0.49286
10,15,0.27924
9,7,0.26288
10,13,0.34497
10,13,0.24652
10,15,0.37787
10,15,0.42694
9,7,0.19714
10,12,0.21344
10,6,0.36108
11,13,0.22986
12,8,0.41083
11,13,0.60785
10,15,0.54224
9,11,0.19696
9,8,0.22998
10,5,0.29547
10,7,0.55865
9,9,0.3288
10,12,0.27948
9,13,0.46112
8,13,0.34528
9,8,0.2301
10,13,0.24646
10,8,0.21356
11,6,0.39435
10,14,0.54218
8,13,0.22986
9,5,0.44366
8,10,0.1969
8,9,0.21356
8,6,0.62421
9,9,0.24689
8,10,0.24628
8,14,0.4101
6,13,0.22974
6,7,0.57483
5,6,0.34491
6,14,0.54224
9,10,0.19727
7,12,0.19714
6,9,0.27936
7,7,0.2627
6,10,0.24658
7,12,0.44324
10,6,0.2464
11,4,0.39423
11,10,0.19727
12,13,0.2135
12,7,0.39429
11,14,0.90363
9,14,0.2959
8,15,0.27954
9,7,0.26282
9,15,0.57471
10,11,0.41046
9,16,0.45984
8,15,0.24622
9,5,0.29565
8,13,0.11517
8,8,0.27893
6,11,0.54205
7,15,0.60773
10,16,0.50922
11,7,0.4762
11,15,0.36108
12,8,0.42706
11,14,0.70624
7,14,0.19702
9,11,0.44324
9,2,0.21344
11,2,0.24664
11,2,0.3938
