FPOGX,FPOGY,FPOGD
11,1,0.11513
10,2,0.08214
5,18,0.50934
2,18,0.21362
1,18,0.37785
10,8,0.29564
10,9,0.41104
9,8,0.29573
9,4,0.39404
7,3,0.4436
10,5,0.19695
14,7,0.21321
10,5,0.36156
9,5,0.41063
8,5,0.7886
7,4,0.50909
7,4,0.83792
8,5,0.34499
8,5,0.80473
8,5,0.85446
7,5,1.95471
6,5,0.93605
6,6,1.1499
6,5,0.67322
9,6,0.31198
14,6,0.32884
10,10,0.3613
9,10,0.68985
8,6,0.34517
7,5,0.46002
11,7,0.18065
7,5,0.85454
14,9,0.24625
10,11,0.32826
8,11,0.26303
7,13,0.24654
10,8,0.22984
9,4,0.32822
8,4,0.39409
15,18,0.21378
10,18,0.19669
5,15,0.19708
8,7,0.31215
9,7,0.23024
9,8,0.39438
9,8,0.27911
10,8,0.65681
9,6,0.4765
7,4,0.50938
14,8,0.23003
9,11,0.39412
8,11,0.44357
14,7,0.23
10,4,0.32861
8,4,0.55881
15,9,0.24637
9,8,0.26259
7,7,0.62384
13,8,0.37775
9,8,0.22998
8,6,0.62421
7,9,0.19699
8,10,0.52576
8,9,1.33072
8,9,0.47639
11,7,0.24652
9,7,0.36136
8,5,0.41061
8,7,0.26312
8,12,0.41104
8,12,0.24649
8,10,0.32866
11,10,0.32825
10,11,0.29561
8,10,0.4599
16,8,0.2303
12,3,0.29575
10,3,0.24637
8,4,0.41046
13,7,0.26318
9,6,0.29578
9,5,0.41069
14,7,0.32851
12,7,0.24631
8,5,0.60773
12,6,0.24638
8,9,0.24651
7,10,0.52589
14,7,0.29543
10,4,0.34477
8,3,0.57486
15,8,0.27943
12,7,0.22984
10,5,0.26286
9,5,0.32855
17,8,0.24625
14,10,0.21349
11,10,0.21367
5,17,0.23015
16,10,0.29549
15,7,0.21338
12,6,0.24654
9,5,0.23006
8,5,0.41093
14,7,0.231
10,6,0.2957
8,5,0.27969
8,5,0.24678
13,6,0.34483
11,5,0.26274
8,4,0.26303
7,4,0.34512
11,11,0.08209
6,6,0.34506
7,8,0.32851
16,18,0.23
3,17,0.26288
10,9,0.78845
12,9,0.26274
9,8,0.42691
16,10,0.39395
13,9,0.24637
11,9,0.24664
8,8,0.29559
10,8,0.09842
14,8,0.27905
12,8,0.23032
7,5,0.42725
8,5,0.21356
15,8,0.2139
12,5,0.26306
8,4,0.44379
14,5,0.19724
15,5,0.22977
11,4,0.27942
9,2,0.26315
7,3,0.32852
13,6,0.26285
10,10,0.32877
9,10,0.37787
13,5,0.29547
12,4,0.31226
9,2,0.2464
8,3,0.4436
15,8,0.24649
12,11,0.26056
9,11,0.26245
7,12,0.32846
8,11,0.39423
8,14,0.5094
8,14,0.5256
8,10,0.29562
7,9,0.2464
7,8,0.29578
6,8,0.47623
7,5,0.27951
7,6,0.22998
5,13,0.19699
12,6,0.24649
10,3,0.22974
8,2,0.26285
8,3,0.32849
14,7,0.24622
10,6,0.36127
8,6,0.26276
7,7,0.26288
6,7,0.3941
10,6,0.19724
16,9,0.21375
16,9,0.31226
12,9,0.19714
7,6,0.55856
8,7,0.24478
9,6,0.37796
8,7,0.4274
8,6,0.27942
8,9,0.52591
7,10,0.69052
4,15,0.22983
5,13,0.19714
7,9,0.41052
13,9,0.22995
10,6,0.29587
8,6,0.41089
9,6,0.22995
14,5,0.23013
11,4,0.26273
8,3,0.4765
12,4,0.1973
13,5,0.26245
10,8,0.24612
8,10,0.29575
10,8,0.21408
14,8,0.24649
12,7,0.22873
9,6,0.27948
8,6,0.29593
12,5,0.32858
10,6,0.34479
8,4,0.36166
9,6,0.23019
15,8,0.17969
10,5,0.45999
12,5,0.19724
15,6,0.22974
12,4,0.24786
10,3,0.3284
12,4,0.1973
16,5,0.24625
16,6,0.31183
14,6,0.27908
17,7,0.2959
16,9,0.24661
13,5,0.24649
10,4,0.24655
8,5,0.3945
11,8,0.34515
10,9,0.29578
8,9,0.2627
12,9,0.19727
15,9,0.2464
12,6,0.27908
9,5,0.26303
8,6,0.04922
5,16,0.24634
14,8,0.24661
12,6,0.26328
10,6,0.41089
18,16,0.26257
15,8,0.27948
12,8,0.26236
9,7,0.24615
11,9,0.19763
14,10,0.24619
13,10,0.27921
10,10,0.2627
8,10,0.27942
7,10,0.31226
17,18,0.2135
4,18,0.31198
9,10,0.44345
7,14,0.19699
5,16,0.24667
10,9,0.24643
11,9,0.6571
8,10,0.2977
8,8,0.29572
9,12,0.19711
15,9,0.31192
11,9,0.34485
10,8,0.31204
15,7,0.37778
11,4,0.26282
9,4,0.31201
7,4,0.36179
8,17,0.19711
14,17,0.21371
9,8,0.32846
9,10,0.29575
10,10,0.29562
9,10,0.65714
9,10,0.41077
7,8,0.345
7,7,0.2959
7,3,0.45975
8,5,0.24652
8,6,0.50766
14,8,0.32858
11,8,0.22983
9,8,0.34482
7,8,0.24652
11,14,0.3613
10,13,0.21365
9,10,0.22974
8,9,0.32852
11,12,0.22986
11,13,0.36139
8,11,0.36127
6,14,0.37775
6,17,0.26285
6,16,0.37762
6,11,0.82138
6,10,0.26273
9,10,0.21295
13,7,0.27948
9,6,0.24652
7,6,0.24625
6,5,0.29575
16,17,0.42712
8,10,0.19687
7,6,0.42728
8,8,0.263
8,8,0.29578
7,8,0.23016
7,7,0.8049
7,9,0.26187
6,17,0.2135
4,18,0.59125
9,3,0.41037
10,1,0.27917
11,1,0.42722
11,1,0.29565
