FPOGX,FPOGY,FPOGD
10,3,0.32858
10,7,0.21335
10,7,0.24622
8,10,0.39426
10,9,0.44376
11,9,0.36176
11,9,0.34485
15,9,0.42715
12,9,0.29587
11,9,0.54214
13,9,0.51163
11,9,0.37775
12,9,0.23001
15,10,0.22986
13,9,0.26273
11,9,0.32822
11,9,0.2298
13,10,0.31226
13,10,0.31198
11,10,0.31213
9,10,0.42682
9,10,0.29565
10,10,0.22971
12,10,2.23407
12,8,0.82166
12,9,0.49283
11,9,0.36154
10,9,0.46036
11,10,0.64102
12,10,0.3779
12,10,0.24622
13,11,0.27951
13,10,0.36176
12,10,0.26254
11,10,0.24649
14,10,0.21362
14,11,0.27924
11,13,0.27939
10,12,0.3945
9,12,0.08228
11,11,1.29761
12,10,0.57526
13,9,0.2301
12,8,0.36148
11,8,0.50974
13,8,0.34503
12,9,0.41046
11,9,0.2955
14,10,0.26263
14,10,0.345
13,9,0.45999
17,10,0.2301
16,9,0.23004
11,6,0.23001
9,6,0.26355
9,6,0.28091
14,9,0.22983
14,9,0.24625
11,9,0.31183
10,9,0.39441
14,8,0.36139
10,7,0.29581
7,7,0.41064
7,8,0.29559
7,8,0.4762
6,8,0.5423
10,10,0.3118
10,10,0.34509
12,10,0.32526
14,10,0.34476
12,10,0.37799
13,10,0.21375
15,10,0.26352
15,10,0.29605
13,9,0.29568
13,10,0.27899
16,10,0.31198
14,8,0.24673
12,8,0.32858
7,10,0.41058
8,8,0.11514
10,8,0.22977
9,9,0.22986
10,9,0.57516
12,9,0.52548
11,8,0.34485
10,8,0.37759
10,8,0.31226
12,9,0.45969
10,8,0.36136
8,8,0.26318
7,9,0.14789
6,9,0.27936
6,9,0.78848
6,9,0.49289
11,9,0.34515
12,9,0.52548
15,9,0.29468
10,10,0.3779
9,10,0.37775
14,10,0.32892
10,9,0.39386
9,10,0.14798
7,9,0.75537
6,10,0.44348
7,10,0.24634
10,10,0.4765
12,9,0.47626
10,7,0.23026
9,6,0.36108
8,6,0.36179
11,8,0.39438
11,9,0.36142
9,10,0.26273
11,10,0.19666
13,10,0.26291
10,9,0.24643
8,8,0.31238
8,7,0.19681
7,8,0.37775
8,9,0.21365
10,10,0.57544
10,10,0.24655
11,9,0.2464
14,9,0.29581
12,9,0.37759
12,9,0.29587
15,9,0.3121
11,7,0.28024
9,6,0.23001
8,5,0.44363
13,8,0.2135
11,6,0.23013
8,7,0.41092
7,7,0.50815
6,8,0.80487
11,10,0.69009
11,10,0.29562
14,11,0.42712
15,11,0.41074
14,11,0.27899
10,14,0.246
7,14,0.26288
11,10,0.14798
8,11,0.21341
8,10,0.22992
10,8,0.29547
11,9,0.32867
12,9,0.80502
11,11,0.22998
10,13,0.34482
9,12,0.345
13,13,0.47635
13,10,0.26288
14,10,0.2135
14,11,0.49274
8,11,0.21362
7,15,0.41064
10,10,0.69012
11,9,0.60776
11,10,0.67365
12,13,0.37802
12,11,0.42648
15,10,0.2132
15,10,0.22983
13,10,0.2464
7,9,0.1973
2,9,0.19702
3,10,0.23013
9,10,0.2135
13,9,0.29572
12,10,0.22852
12,10,0.52573
12,10,0.60791
9,13,0.3121
9,12,0.26273
10,12,0.42709
9,11,0.23001
9,12,0.26294
9,8,0.21362
7,8,0.23016
7,9,0.27948
11,10,0.75601
12,10,0.50925
10,7,0.22998
9,6,0.36124
9,6,0.31213
12,6,0.29578
10,11,0.44357
10,10,0.24619
12,10,0.26236
14,11,0.24628
11,12,0.34494
10,12,0.19702
10,8,0.27939
8,9,0.23013
7,9,0.45975
10,9,0.57465
11,8,0.36154
13,11,0.32837
11,9,0.22986
8,8,0.26276
7,9,0.37772
7,9,0.27933
7,9,0.52563
11,9,0.82123
12,8,0.60782
10,7,0.29572
9,7,0.3779
14,8,0.21317
15,9,0.23001
11,8,0.75571
16,9,0.22977
15,10,0.23013
10,10,0.39435
11,10,0.24628
16,11,0.3121
14,10,0.21362
10,10,0.26276
8,13,0.37836
8,13,0.19711
10,10,0.32867
8,10,0.29565
10,9,0.36151
10,9,0.55872
12,9,0.32867
15,10,0.2301
14,8,0.21381
12,6,0.34302
11,5,0.37781
18,7,0.23016
16,7,0.23029
11,9,0.24603
10,10,0.31183
14,9,0.22943
15,7,0.19702
10,4,0.34491
8,4,0.54382
14,9,0.27942
9,8,0.2464
8,8,0.4436
14,9,0.32825
12,9,0.31219
11,9,0.37787
15,9,0.45868
12,8,0.24701
11,7,0.60773
15,9,0.27911
12,7,0.22986
9,6,0.39435
9,6,0.31232
15,9,0.26288
11,6,0.2619
8,6,0.32874
7,8,0.21429
7,8,0.55823
7,8,0.26276
5,17,0.27924
9,9,0.26288
11,10,0.55884
11,10,0.39435
9,9,0.39441
9,8,0.2959
10,8,0.37811
9,8,0.52576
9,7,0.50909
11,8,0.42694
9,7,0.42841
9,7,0.27942
12,8,0.27911
10,7,0.3125
9,7,0.31226
10,7,0.46002
9,8,0.29559
10,9,0.55841
12,9,0.24506
12,9,0.37799
10,9,0.36176
9,8,0.32837
10,9,0.41095
10,8,0.49274
9,8,0.27936
10,8,0.34473
10,9,0.36163
10,9,0.41089
12,10,0.36108
11,10,0.31219
10,9,0.7392
9,8,0.36163
9,7,0.26276
10,6,0.32861
9,3,0.29602
10,2,0.36139
