FPOGX,FPOGY,FPOGD
10,2,0.24618
9,2,0.52588
9,6,0.23
10,9,0.55831
9,10,0.5586
9,11,0.2625
8,12,0.6736
8,9,0.31273
8,8,0.54228
9,8,0.29594
11,8,0.36138
9,7,0.2626
8,6,0.575
11,7,0.26301
9,5,0.29588
7,6,0.27989
6,6,0.49289
8,8,0.34501
8,8,0.26273
8,7,0.50918
6,7,0.55823
7,8,0.21333
10,10,0.6899
13,9,0.21378
7,7,0.36135
7,6,0.4435
13,8,0.2138
9,9,0.39441
8,10,0.34511
10,10,0.29586
11,8,0.22999
9,6,0.24613
7,6,0.32847
7,6,0.29546
11,8,0.3939
9,10,0.31226
7,10,1.06786
8,9,0.3451
8,8,0.26479
9,9,0.47663
8,9,0.39454
11,9,0.37759
10,9,0.26288
12,10,0.39423
10,10,0.29538
10,11,0.3121
14,9,0.27988
10,7,0.24664
8,6,0.29549
7,5,0.39453
10,10,0.26276
8,13,0.49298
7,13,0.45988
9,10,0.68984
9,9,0.87047
9,9,0.45972
11,9,0.27911
11,9,0.42688
13,10,0.26304
10,10,0.37756
10,10,0.31174
14,9,0.27937
13,9,0.27898
10,9,0.27915
10,9,0.34523
11,8,0.36153
9,8,0.52558
8,8,0.41066
10,9,0.59112
9,10,0.59133
12,9,0.31212
11,7,0.26289
8,8,0.21339
7,9,0.98533
6,10,0.49284
6,10,0.51011
9,10,0.75545
12,11,0.21363
12,11,0.26269
8,12,0.29578
8,11,0.3121
15,11,0.29553
12,10,0.24638
12,9,0.26296
16,10,0.36125
8,12,0.27949
9,10,0.27911
8,12,0.27888
6,14,0.2955
8,10,0.34511
8,11,0.3289
11,10,0.18036
10,10,0.47652
10,11,0.427
8,11,0.37775
11,11,0.19704
12,11,0.37801
9,10,0.27942
7,10,0.37756
9,11,0.26275
9,10,0.65742
7,10,0.37773
12,10,0.60816
13,10,0.31216
11,7,0.22967
9,7,0.37788
10,7,0.24634
12,8,0.36138
11,7,0.34485
9,7,0.51176
14,8,0.21338
11,5,0.31201
9,5,0.42699
9,6,0.23001
13,7,0.21364
10,6,0.24662
8,7,0.31291
7,7,0.06591
7,8,0.31184
9,12,0.21382
7,6,0.39374
7,7,0.44331
11,10,0.44363
10,9,0.50964
13,9,0.34499
11,9,0.45967
14,9,0.31209
11,6,0.24427
9,6,0.41045
7,7,0.32741
10,10,0.27924
8,8,0.23014
7,8,0.29562
6,7,0.42711
6,8,0.0655
12,10,0.22988
12,8,0.19724
9,6,0.44334
8,6,0.42712
12,6,0.21333
9,4,0.42686
7,4,0.32864
8,5,0.24635
10,7,0.329
9,10,0.39465
14,9,0.26277
13,8,0.26272
10,5,0.31197
8,5,0.47625
12,8,0.27909
10,12,0.26302
9,12,0.34489
9,12,0.19708
10,8,0.31226
10,9,0.87061
11,9,0.59162
14,11,0.21362
12,7,0.31239
10,7,0.29581
13,8,0.19661
14,9,0.22999
14,9,0.21338
12,9,0.2793
10,10,0.34473
10,10,0.22997
13,10,0.08186
15,10,0.19717
7,9,0.34486
7,9,0.3941
7,10,0.41076
8,9,0.31211
7,11,0.09821
8,10,0.22999
10,10,0.37773
11,10,0.625
15,10,0.21161
11,7,0.29558
10,6,0.31167
12,7,0.24652
15,9,0.24635
11,7,0.34515
9,7,0.36162
15,9,0.39422
11,7,0.36111
10,6,0.42728
13,7,0.23013
14,9,0.24676
11,10,0.31201
10,9,0.21351
13,9,0.22978
10,9,0.29563
11,9,0.24664
14,10,0.23014
16,9,0.23041
12,8,0.13148
15,9,0.28028
14,8,0.21336
12,7,0.2625
10,7,0.31239
9,7,0.31183
14,9,0.26287
11,7,0.29583
10,7,0.36123
14,8,0.21349
14,8,0.19731
12,7,0.29562
10,7,0.34486
14,9,0.26289
14,8,0.21363
11,7,0.21391
9,7,0.31187
13,9,0.19724
16,10,0.32861
11,8,0.27847
10,7,0.27923
11,7,0.27925
15,10,0.31201
12,9,0.23016
10,10,0.47615
12,9,0.27929
14,9,0.24634
10,9,0.23
8,9,0.47625
8,10,0.50909
10,10,0.31213
9,9,0.31213
11,9,0.06567
15,10,0.19688
16,11,0.34472
13,10,0.22984
12,9,0.44351
15,9,0.31227
14,9,0.22987
12,9,0.29573
8,9,0.26274
11,10,0.19715
13,11,0.21334
13,11,0.29576
11,11,0.27938
8,11,0.44303
12,11,0.19699
8,8,0.22997
6,7,0.31212
7,6,0.3941
11,10,0.312
10,10,0.39438
9,10,0.27914
13,9,0.08174
10,7,0.27933
8,7,0.32835
8,7,0.16426
10,10,0.36165
9,10,0.42728
11,11,0.27939
11,10,0.263
11,10,0.36151
11,10,0.42709
10,12,0.24637
12,11,0.31108
10,11,0.36166
8,14,0.32835
8,12,0.657
10,12,0.41061
9,12,0.2959
11,10,0.55849
18,11,0.29581
18,10,0.42714
17,10,0.31186
17,11,0.26289
13,9,0.19725
10,9,0.26289
8,9,0.29559
8,10,0.26302
8,10,0.345
7,10,0.55847
9,10,0.29576
9,10,0.6241
12,9,0.29575
17,11,0.29564
12,10,0.31223
11,10,0.34497
16,10,0.26273
16,9,0.24609
12,9,0.2627
10,9,0.27914
9,9,0.26289
15,11,0.27895
13,10,0.26302
10,10,0.33006
15,10,0.19716
18,10,0.22986
13,8,0.21321
10,6,0.3121
8,6,0.41075
16,11,0.29573
12,8,0.27937
10,8,0.27924
9,8,0.32837
15,9,0.27924
11,11,0.29573
10,10,0.34528
10,10,0.39439
10,10,0.90344
9,8,0.49287
10,4,0.24634
10,3,0.41061
10,3,0.34496
10,1,0.13123
