FPOGX,FPOGY,FPOGD
10,3,0.54236
10,4,0.49304
10,5,0.37769
9,5,0.34509
11,10,0.41064
10,7,0.22974
8,9,0.22986
4,13,0.21362
4,10,0.31226
10,9,0.19702
14,11,0.21362
15,11,0.26245
10,6,0.26257
8,7,0.24658
5,9,0.21387
5,11,0.22974
11,11,0.21338
13,11,0.2627
15,11,0.27893
11,6,0.22986
7,5,0.26318
4,6,0.22998
5,7,0.21338
12,9,0.19714
15,13,0.22998
14,11,0.22986
10,6,0.2793
6,5,0.26257
3,6,0.2467
11,8,0.31177
15,12,0.31226
14,12,0.24622
8,8,0.24634
5,7,0.24658
4,7,0.24609
10,7,0.19714
15,14,0.24622
15,13,0.27869
9,10,0.21375
5,11,0.23035
3,10,0.31201
10,4,0.21362
16,8,0.39404
11,8,0.2301
7,9,0.2135
4,10,0.22998
6,8,0.19714
9,7,0.21362
15,9,0.52563
10,6,0.24634
7,5,0.2135
3,6,0.24646
3,8,0.31238
6,10,0.19727
13,14,0.19714
15,14,0.42712
7,11,0.21326
3,5,0.21362
2,4,0.22961
9,8,0.24646
14,12,0.2467
14,13,0.22998
9,10,0.19702
4,4,0.54211
14,13,0.31213
15,11,0.24646
9,6,0.22998
4,3,0.24646
3,4,0.34485
12,13,0.31226
15,9,0.22998
15,7,0.06555
8,5,0.22998
5,13,0.22998
4,12,0.37781
9,9,0.19727
11,9,0.06567
15,14,0.27966
10,12,0.19678
6,9,0.2301
3,9,0.32935
3,10,0.06555
13,13,0.19714
13,13,0.26282
15,15,0.41064
8,8,0.19714
5,4,0.21375
4,5,0.26282
3,7,0.19702
12,14,0.32861
15,12,0.36096
7,5,0.19714
6,5,0.27917
3,7,0.32861
7,9,0.19702
14,12,0.19714
15,14,0.22998
14,15,0.31104
9,15,0.21375
5,14,0.21338
4,15,0.47644
10,14,0.24646
14,12,0.21338
15,12,0.27893
9,5,0.2301
5,6,0.24658
3,8,0.21338
4,10,0.2135
12,12,0.21362
15,15,0.32861
11,12,0.04919
7,8,0.21375
5,6,0.22998
3,5,0.26294
11,10,0.19714
15,13,0.2301
15,14,0.31201
8,10,0.2135
4,7,0.24634
3,7,0.36169
10,6,0.21338
16,10,0.24622
15,8,0.24646
10,5,0.24646
6,5,0.24487
4,5,0.32861
10,11,0.19714
13,13,0.2135
15,15,0.34521
