FPOGX,FPOGY,FPOGD
10,3,0.24637
10,4,0.29575
10,9,0.90364
13,11,0.19713
13,11,0.26285
8,10,0.31224
7,10,0.73924
7,11,0.13123
10,12,0.13133
7,9,0.44363
9,9,0.32849
10,9,0.57568
13,10,0.21375
16,10,0.23
12,10,0.34511
12,9,0.263
14,9,0.44374
15,10,0.2135
11,9,0.22989
9,9,0.2794
7,9,0.37804
9,9,0.14775
9,9,0.59126
7,9,0.98593
12,10,0.41046
15,10,0.2135
16,11,0.29578
16,11,0.39474
15,10,0.27925
16,10,0.31241
14,10,0.2794
13,9,0.4274
16,10,0.39412
14,10,0.427
15,9,0.32829
17,10,0.3121
16,10,0.29565
15,9,0.26276
16,10,0.27936
16,10,0.39439
14,10,0.29558
14,10,0.36148
16,10,0.26299
17,10,0.29533
15,10,0.2795
15,10,0.29584
17,10,0.31224
18,10,0.50926
13,8,0.27948
12,7,0.29578
14,8,0.19676
16,9,0.23013
16,10,0.2957
13,11,0.23
10,11,0.27936
10,11,0.24651
11,11,0.09866
10,9,0.37837
9,9,0.26276
11,9,0.31215
15,9,0.21359
18,11,0.31212
15,12,0.21239
12,12,0.29578
10,11,0.34474
10,10,0.04941
10,9,1.62625
13,9,0.36122
16,11,0.31155
13,11,0.26285
11,11,0.3123
10,11,0.29552
14,10,0.21321
14,10,0.32864
16,9,0.26289
17,10,0.29549
17,9,0.32895
14,9,0.27937
14,8,0.31235
15,10,0.37862
12,12,0.16451
9,10,0.2462
9,9,0.88739
11,10,0.32861
13,10,0.21335
16,10,0.263
13,9,0.27911
11,9,0.36169
10,9,0.45999
8,10,0.312
10,9,1.0676
11,9,0.36107
13,9,0.34399
11,9,0.34508
11,9,0.88687
10,9,0.8542
10,9,0.45996
11,9,0.55745
9,9,0.24635
8,8,0.60785
9,8,0.36121
9,9,0.47604
10,9,0.77223
13,9,0.24678
16,10,0.24664
15,9,0.23012
12,8,0.21347
9,8,0.26302
7,7,0.57498
7,8,0.21333
9,10,0.22972
9,9,1.01834
11,9,0.29588
12,9,0.36163
11,9,0.31239
9,10,0.3121
9,10,0.24649
12,10,0.34488
10,8,0.31192
8,8,0.64026
8,9,0.42731
7,9,0.31212
9,9,0.83786
12,9,0.31244
14,9,0.21379
12,8,0.31226
10,9,0.44347
15,9,0.34494
13,8,0.27937
10,8,0.24652
8,8,0.57513
9,10,0.19711
9,9,0.55821
9,10,1.10088
15,10,0.36136
14,10,0.24623
11,9,0.29587
10,9,0.27939
13,8,0.32849
11,6,0.26271
9,5,0.29515
7,5,0.5255
9,9,0.95285
10,9,0.57512
11,10,0.49287
11,10,0.67336
13,9,0.37756
12,9,0.37787
13,9,0.32852
12,8,0.2627
10,7,0.31212
7,8,0.32893
10,6,0.08212
10,10,0.27937
8,9,0.50938
10,9,0.29576
12,9,0.31219
15,10,0.31209
12,12,0.21352
10,11,0.2791
10,10,0.31212
14,10,0.2135
14,10,0.26276
12,10,0.24646
10,9,0.29559
12,10,0.19724
15,10,0.2301
12,9,0.26288
10,8,0.29576
10,7,0.27928
15,9,0.29576
12,5,0.27898
10,5,0.32849
9,6,0.2791
13,9,0.29547
12,8,0.2791
8,10,0.29579
7,11,0.18062
10,9,0.2794
10,10,0.26135
10,10,0.22986
11,10,0.73936
12,9,0.44336
14,10,0.22974
12,8,0.23
10,7,0.32858
12,9,0.19688
13,9,0.44362
9,9,0.42726
6,9,0.69016
9,8,0.39445
11,9,0.27901
13,9,0.24637
15,10,0.24649
15,10,0.2464
11,9,0.24638
9,8,0.32886
9,8,0.04951
14,10,0.24663
14,10,0.23001
12,10,0.32822
11,9,0.32854
15,9,0.2791
15,9,0.29562
13,8,0.26312
12,8,0.312
15,9,0.27939
13,9,0.32838
12,10,0.2795
11,9,0.26288
14,9,0.24611
15,10,0.34517
13,10,0.27927
11,10,0.24649
11,11,0.16425
10,9,0.73895
9,10,0.23001
9,11,0.27925
12,10,0.60776
12,9,0.22998
10,9,0.46002
9,9,0.49274
11,11,0.14789
9,9,0.24638
9,9,0.24651
10,10,0.57458
7,12,0.54211
10,11,0.26273
14,10,0.24664
13,10,0.21344
11,10,0.39465
10,10,0.29535
14,11,0.24634
13,10,0.2135
11,8,0.34503
10,8,0.50928
14,11,0.26324
11,12,0.41077
9,13,0.27939
8,14,0.24643
9,11,0.26303
10,13,0.18076
7,13,0.22974
10,10,0.32834
11,10,0.67349
12,9,0.32877
14,10,0.27927
12,10,0.29578
11,10,0.345
13,10,0.29562
14,10,0.26318
12,9,0.3446
13,9,0.24609
13,10,0.34482
14,10,0.31226
11,11,0.34515
10,11,0.47629
12,10,0.39413
10,9,0.2793
8,9,0.32825
8,11,0.14789
7,9,0.47632
9,10,0.73938
13,11,0.21323
14,10,0.36151
12,9,0.42715
12,10,0.24698
14,10,0.36124
12,9,0.67334
12,9,0.32864
14,10,0.24646
11,9,0.27887
8,9,0.44351
8,9,0.22992
7,9,0.26257
6,11,0.5256
10,9,0.27957
13,10,0.50937
14,10,0.31226
11,12,0.21365
10,12,0.41086
11,12,0.2793
15,11,0.24634
12,11,0.32858
9,12,0.31158
8,11,0.27911
9,7,0.19711
9,4,0.21375
10,2,0.23001
10,3,0.54208
